freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,3.032381,-1.769970E+02,-3.028217,2.003678e-05
50000,1.61109,-1.709803E+02,-1.591168,1.260246e-05
50000,1.055487,-1.678552E+02,-1.031864,1.433467e-05
50000,0.8185887,-1.625474E+02,-0.7809054,1.296534e-05
50000,0.7758482,-1.713361E+02,-0.766995,2.72357e-05
50000,0.6410639,-1.715472E+02,-0.6341001,3.377895e-05
50000,0.7202897,-1.757260E+02,-0.7182866,5.929667e-05
50000,0.8742541,+1.779238E+02,-0.8736802,-0.0001004976
50000,1.317755,+1.761668E+02,-1.314807,-3.613313e-05
50000,1.843165,+1.697489E+02,-1.813743,-9.70413e-06
50000,3.456607,+1.709722E+02,-3.413788,-5.868678e-06
50000,7.52725,+1.708353E+02,-7.431161,-2.65504e-06
50000,49.33404,+1.613620E+02,-46.7468,-2.018891e-07
50000,2.394934,-1.635987E+02,-2.297478,4.707034e-06
50000,1.355503,-1.560329E+02,-1.23863,5.780923e-06
50000,0.9400676,-1.471223E+02,-0.7894982,6.237539e-06
50000,0.767966,-1.511685E+02,-0.6727702,8.59506e-06
50000,0.5805383,-1.468425E+02,-0.4860095,1.002485e-05
50000,0.5788019,-1.512450E+02,-0.5074266,1.143182e-05
50000,0.6275418,-1.618040E+02,-0.596161,1.62435e-05
50000,0.8457747,-1.661578E+02,-0.8212121,1.573065e-05
50000,1.187924,-1.672936E+02,-1.158832,1.218222e-05
50000,2.07254,+1.793837E+02,-2.072421,-0.0001427947
50000,3.918163,+1.695000E+02,-3.852553,-4.457946e-06
50000,10.22253,+1.692270E+02,-10.04237,-1.665867e-06
50000,48.76528,+1.581919E+02,-45.27532,-1.757043e-07
50000,2.494122,-1.670808E+02,-2.430986,5.70827e-06
50000,1.354641,-1.557629E+02,-1.235236,5.723979e-06
50000,0.9635047,-1.537387E+02,-0.8640567,7.466485e-06
50000,0.6362809,-1.453844E+02,-0.5236472,8.806444e-06
50000,0.5525197,-1.436480E+02,-0.4449942,9.7193e-06
50000,0.4855192,-1.505188E+02,-0.422653,1.332163e-05
50000,0.7950075,-1.354381E+02,-0.5664372,5.706111e-06
50000,0.795036,-1.472097E+02,-0.6683537,7.392855e-06
50000,1.087972,-1.765426E+02,-1.085992,4.85139e-05
50000,1.895726,+1.773085E+02,-1.893635,-3.575735e-05
50000,4.272998,+1.680315E+02,-4.180111,-3.592223e-06
50000,6.765206,+1.749990E+02,-6.739452,-5.397466e-06
50000,49.16139,+1.605327E+02,-46.35092,-1.942815e-07
50000,2.696452,-1.664453E+02,-2.621347,5.036727e-06
50000,1.57459,-1.619088E+02,-1.496748,6.509973e-06
50000,0.8987072,-1.534483E+02,-0.8039218,7.923541e-06
50000,0.6595139,-1.492803E+02,-0.5669684,9.448044e-06
50000,0.7464639,-1.360664E+02,-0.5375615,6.145987e-06
50000,0.817844,-1.290015E+02,-0.5147024,5.008252e-06
50000,0.5428938,-1.472348E+02,-0.4565169,1.083376e-05
