freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,2.602879,-1.668977E+02,-2.535118,2.697319e-06
100000,1.347692,-1.573995E+02,-1.244198,3.07295e-06
100000,0.860252,-1.484621E+02,-0.7331883,3.537052e-06
100000,0.713677,-1.448944E+02,-0.5838545,3.877807e-06
100000,0.7398178,-1.718825E+02,-0.7324053,1.523522e-05
100000,0.4925737,-1.764486E+02,-0.4916278,5.216158e-05
100000,0.4506055,-1.570871E+02,-0.4150519,9.072042e-06
100000,0.5283962,-1.594369E+02,-0.4947301,8.575491e-06
100000,0.7746925,-1.677103E+02,-0.7569395,9.651779e-06
100000,1.126754,-1.790312E+02,-1.126593,8.353694e-05
100000,2.316222,-1.715533E+02,-2.291098,4.677899e-06
100000,5.574593,-1.786106E+02,-5.572954,1.177489e-05
100000,44.01412,+1.657826E+02,-42.66601,-1.472304e-07
100000,2.545952,-1.648233E+02,-2.457157,2.387846e-06
100000,1.402205,-1.571993E+02,-1.292634,2.928917e-06
100000,1.015615,-1.500963E+02,-0.8804008,3.143312e-06
100000,0.9733787,-1.713261E+02,-0.9622459,1.084197e-05
100000,0.6379787,-1.767714E+02,-0.6369661,4.429443e-05
100000,0.5108258,-1.572564E+02,-0.4711061,8.058917e-06
100000,0.5199274,-1.557119E+02,-0.4739078,7.442032e-06
100000,0.6206629,-1.659059E+02,-0.6019791,1.053025e-05
100000,1.008003,-1.479541E+02,-0.8544069,2.975723e-06
100000,1.511724,-1.616339E+02,-1.434721,3.341311e-06
100000,2.439147,-1.798787E+02,-2.439142,0.0003080905
100000,7.324597,+1.775311E+02,-7.317798,-5.044262e-06
100000,44.19259,+1.643243E+02,-42.54891,-1.332899e-07
100000,2.585653,-1.665940E+02,-2.515199,2.654871e-06
100000,1.508962,-1.570453E+02,-1.389473,2.704418e-06
100000,1.289705,-1.723256E+02,-1.278153,9.240748e-06
100000,0.8291621,+1.799078E+02,-0.829161,-0.001193394
100000,0.5769993,-1.623169E+02,-0.5497369,9.080855e-06
100000,0.4709527,-1.626215E+02,-0.449455,1.131445e-05
100000,0.8435168,-1.325861E+02,-0.5708059,2.562681e-06
100000,0.8512407,-1.372111E+02,-0.6246928,2.752369e-06
100000,0.8846573,-1.743093E+02,-0.8802974,1.814319e-05
100000,1.320686,-1.736100E+02,-1.312481,1.082793e-05
100000,2.727433,-1.796357E+02,-2.727378,9.1785e-05
100000,6.232018,+1.771336E+02,-6.224221,-5.106995e-06
100000,44.83106,+1.658476E+02,-43.47038,-1.451972e-07
100000,2.819974,-1.639856E+02,-2.710537,2.045766e-06
100000,1.969095,-1.734653E+02,-1.956302,7.102174e-06
100000,1.227214,+1.772557E+02,-1.225807,-2.708681e-05
100000,0.7460611,-1.724669E+02,-0.739622,1.627216e-05
100000,0.8650574,-1.339321E+02,-0.6001819,2.55473e-06
100000,0.8808884,-1.288473E+02,-0.5525347,2.319861e-06
100000,0.5245698,-1.563412E+02,-0.4804806,7.560661e-06
100000,0.7204973,-1.615048E+02,-0.6832839,6.963386e-06
100000,0.8634313,-1.625931E+02,-0.8238897,6.161606e-06
100000,1.461275,-1.750064E+02,-1.455729,1.251259e-05
100000,2.354493,-1.782530E+02,-2.353398,2.217286e-05
100000,6.412962,+1.784632E+02,-6.410655,-9.2538e-06
100000,45.48823,+1.632831E+02,-43.56579,-1.216375e-07
100000,3.182097,-1.731196E+02,-3.159181,4.17505e-06
100000,1.787472,+1.742050E+02,-1.778337,-8.818368e-06
100000,1.223645,-1.524320E+02,-1.084715,2.810413e-06
100000,0.9604924,-1.370942E+02,-0.7035362,2.433942e-06
100000,0.5553793,-1.467512E+02,-0.4644625,5.226749e-06
100000,0.5303755,-1.409870E+02,-0.4121035,4.766981e-06
100000,0.6015221,-1.493072E+02,-0.5172586,5.183556e-06
100000,0.6172648,-1.475099E+02,-0.5206533,4.800098e-06
100000,0.8394019,-1.657763E+02,-0.8136688,7.716653e-06
100000,1.113897,-1.696138E+02,-1.095646,7.925449e-06
100000,2.256986,-1.758486E+02,-2.251064,9.740956e-06
100000,6.121079,+1.780384E+02,-6.117492,-7.596056e-06
100000,48.38099,+1.593968E+02,-45.28653,-9.34831e-08
100000,3.313879,+1.780605E+02,-3.311981,-1.419037e-05
100000,1.818163,-1.681902E+02,-1.779676,4.27707e-06
100000,0.947662,-1.712216E+02,-0.9365611,1.100461e-05
100000,0.7728119,-1.519934E+02,-0.6823105,4.385739e-06
100000,0.6035989,-1.432632E+02,-0.4837192,4.408277e-06
100000,0.6114368,-1.475380E+02,-0.5158981,4.849579e-06
100000,0.571664,-1.397622E+02,-0.4363915,4.309958e-06
100000,0.6373671,-1.566884E+02,-0.5853366,6.310018e-06
100000,0.7241036,-1.613139E+02,-0.6859349,6.860422e-06
100000,1.218324,-1.699084E+02,-1.199476,7.455346e-06
100000,2.399411,-1.781139E+02,-2.398112,2.015376e-05
100000,6.984985,+1.762841E+02,-6.9703,-3.515779e-06
100000,49.95638,+1.552260E+02,-45.35879,-7.602809e-08
100000,3.295945,+1.712080E+02,-3.257216,-3.159219e-06
100000,1.633449,-1.797949E+02,-1.633439,0.0002722254
100000,1.117482,-1.682406E+02,-1.094028,6.988252e-06
100000,0.7331656,-1.577539E+02,-0.6785934,5.73395e-06
100000,0.6744692,-1.560517E+02,-0.6164056,5.813346e-06
100000,0.561861,-1.462082E+02,-0.4669422,5.09305e-06
100000,0.5796263,-1.578519E+02,-0.536857,7.283301e-06
100000,0.5642422,-1.560460E+02,-0.5156449,6.947436e-06
100000,0.8144464,-1.636734E+02,-0.7816037,6.951482e-06
100000,1.299567,-1.709464E+02,-1.283376,7.782695e-06
100000,2.58572,-1.751457E+02,-2.576446,7.273738e-06
