freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,2.50893,-1.690542E+02,-2.463285,6.681628e-06
50000,1.249506,-1.566312E+02,-1.14701,6.422534e-06
50000,0.8010112,-1.446758E+02,-0.6535398,6.87277e-06
50000,0.6678175,-1.409560E+02,-0.5186689,7.566746e-06
50000,0.7803507,-1.693750E+02,-0.7669715,2.212305e-05
50000,0.5698082,-1.701769E+02,-0.5614543,3.274345e-05
50000,0.446199,-1.482736E+02,-0.379523,1.35659e-05
50000,0.5075703,-1.524848E+02,-0.4501583,1.357461e-05
50000,0.7673721,-1.573464E+02,-0.7081696,1.076972e-05
50000,1.088036,-1.723450E+02,-1.078339,2.196238e-05
50000,2.277541,-1.736366E+02,-2.263508,1.260987e-05
50000,5.607389,-1.791476E+02,-5.606769,3.815829e-05
50000,49.34713,+1.614242E+02,-46.7763,-2.024876e-07
50000,2.42874,-1.654065E+02,-2.350383,5.201612e-06
50000,1.346234,-1.560632E+02,-1.23045,5.827664e-06
50000,0.9446771,-1.471162E+02,-0.7933145,6.206075e-06
50000,1.014538,-1.690011E+02,-0.9959019,1.644468e-05
50000,0.7292939,-1.702623E+02,-0.7187866,2.580526e-05
50000,0.5142642,-1.483011E+02,-0.4375469,1.177953e-05
50000,0.5025698,-1.471176E+02,-0.4220514,1.166596e-05
50000,0.64128,-1.490401E+02,-0.5499152,9.648712e-06
50000,0.906982,-1.501722E+02,-0.786829,7.055866e-06
50000,1.432068,-1.645761E+02,-1.380491,8.35746e-06
50000,2.415621,-1.753472E+02,-2.407661,1.624455e-05
50000,7.382756,+1.795361E+02,-7.382514,-5.324939e-05
50000,50.30495,+1.579583E+02,-46.62821,-1.686097e-07
50000,2.521754,-1.677501E+02,-2.464337,5.949089e-06
50000,1.398317,-1.571050E+02,-1.288156,5.85121e-06
50000,1.335494,-1.722350E+02,-1.323248,1.764081e-05
50000,0.9409376,-1.762807E+02,-0.9389559,5.215008e-05
50000,0.5817046,-1.559297E+02,-0.531123,1.341652e-05
50000,0.4574421,-1.505740E+02,-0.398428,1.416342e-05
50000,0.7510678,-1.322223E+02,-0.5047237,5.722955e-06
50000,0.7284869,-1.407363E+02,-0.5640244,6.90398e-06
50000,0.8668147,-1.687622E+02,-0.8501951,1.884316e-05
50000,1.285763,-1.681100E+02,-1.258177,1.201578e-05
50000,2.722415,-1.765733E+02,-2.717547,1.956132e-05
50000,6.374817,+1.779011E+02,-6.37054,-1.36336e-05
50000,50.2797,+1.603578E+02,-47.35393,-1.883345e-07
50000,2.662509,-1.651255E+02,-2.57329,4.657248e-06
50000,2.012697,-1.734428E+02,-1.99953,1.384916e-05
50000,1.388847,-1.784931E+02,-1.388367,8.715357e-05
50000,0.7670309,-1.637476E+02,-0.7363791,1.482803e-05
50000,0.736159,-1.383262E+02,-0.5498686,6.503239e-06
50000,0.79616,-1.286359E+02,-0.4970981,5.118315e-06
50000,0.5133354,-1.460431E+02,-0.42579,1.110124e-05
50000,0.6845634,-1.566367E+02,-0.6284351,1.172538e-05
50000,0.8446571,-1.553745E+02,-0.767836,9.044006e-06
50000,1.418851,-1.695724E+02,-1.395418,1.23952e-05
50000,2.338425,-1.753539E+02,-2.330741,1.680502e-05
50000,6.475542,-1.799228E+02,-6.475536,0.0003647644
50000,52.15734,+1.557398E+02,-47.55129,-1.485317e-07
50000,3.171676,-1.728416E+02,-3.146954,8.053756e-06
50000,1.97204,+1.794007E+02,-1.971932,-0.0001543152
50000,1.18808,-1.558831E+02,-1.084377,6.557008e-06
50000,0.851776,-1.409044E+02,-0.6610587,5.925969e-06
50000,0.6210057,-1.315101E+02,-0.4115725,6.84488e-06
50000,0.5166917,-1.311205E+02,-0.3397999,8.177767e-06
50000,0.5621094,-1.418209E+02,-0.4418644,9.161265e-06
50000,0.6171698,-1.350584E+02,-0.4368493,7.301353e-06
50000,0.8065975,-1.558067E+02,-0.7357527,9.629519e-06
50000,1.080853,-1.627305E+02,-1.032127,9.920248e-06
50000,2.211586,-1.710924E+02,-2.184913,9.295202e-06
50000,6.223955,+1.796580E+02,-6.223844,-8.567335e-05
50000,58.17388,+1.524196E+02,-51.56311,-1.18181e-07
50000,3.783818,+1.771109E+02,-3.779008,-1.669002e-05
50000,1.963621,-1.710393E+02,-1.939656,1.040746e-05
50000,1.00095,-1.655309E+02,-0.9692022,1.272751e-05
50000,0.8288227,-1.429074E+02,-0.6611204,6.367895e-06
50000,0.5953534,-1.350134E+02,-0.4210769,7.562962e-06
50000,0.5874563,-1.402864E+02,-0.4518992,8.480217e-06
50000,0.5988911,-1.268696E+02,-0.3593321,6.643709e-06
50000,0.63328,-1.439261E+02,-0.5118541,8.536231e-06
50000,0.7209271,-1.510071E+02,-0.6305806,9.109305e-06
50000,1.206246,-1.618135E+02,-1.145989,8.454837e-06
50000,2.397169,-1.737435E+02,-2.382891,1.218445e-05
50000,7.223447,+1.785492E+02,-7.221132,-1.740462e-05
50000,63.33354,+1.485810E+02,-54.04746,-9.641284e-08
50000,3.732946,+1.743990E+02,-3.715124,-8.736773e-06
50000,1.800579,-1.787850E+02,-1.800174,8.337448e-05
50000,1.222557,-1.642858E+02,-1.176864,9.613253e-06
50000,0.7503113,-1.555872E+02,-0.6832268,1.026442e-05
50000,0.6673107,-1.543769E+02,-0.6016863,1.10303e-05
50000,0.5691737,-1.403914E+02,-0.4385015,8.771994e-06
