freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,2.916667,-1.758557E+02,-2.90904,7.550603e-06
100000,1.851146,+1.732254E+02,-1.838221,-7.288358e-06
100000,1.033263,+1.760592E+02,-1.03082,-2.241268e-05
100000,0.6633767,-1.617117E+02,-0.6298694,7.645564e-06
100000,0.5496992,-1.556683E+02,-0.5008724,7.027134e-06
100000,0.4153227,-1.458707E+02,-0.3437932,6.830045e-06
100000,0.437522,-1.498332E+02,-0.3782666,7.238809e-06
100000,0.5011007,-1.565875E+02,-0.4598441,7.993265e-06
100000,0.7123759,-1.639488E+02,-0.6846039,8.080189e-06
100000,1.02042,-1.758949E+02,-1.017803,2.178781e-05
100000,2.144949,-1.685513E+02,-2.10227,3.738216e-06
100000,5.212453,-1.769775E+02,-5.205202,5.790685e-06
100000,43.75196,+1.660141E+02,-42.45493,-1.505136e-07
100000,3.417242,+1.720024E+02,-3.384006,-3.34749e-06
100000,1.928725,+1.694944E+02,-1.896394,-4.525733e-06
100000,1.126977,-1.756608E+02,-1.123747,1.866509e-05
100000,0.8362655,-1.693035E+02,-0.8217346,1.02537e-05
100000,0.5527616,-1.586105E+02,-0.5146891,7.894781e-06
100000,0.5136529,-1.564366E+02,-0.4708236,7.750805e-06
100000,0.5090591,-1.582247E+02,-0.4727356,8.427833e-06
100000,0.5964344,-1.656083E+02,-0.5777179,1.073608e-05
100000,0.9646681,-1.436878E+02,-0.7773312,2.786022e-06
100000,1.404466,-1.567110E+02,-1.290033,2.866203e-06
100000,2.213907,-1.761433E+02,-2.208893,1.068804e-05
100000,6.745711,+1.798693E+02,-6.745693,-0.0001034632
100000,43.4984,+1.646578E+02,-41.94825,-1.382883e-07
100000,3.768848,+1.642141E+02,-3.626705,-1.552287e-06
100000,2.04996,+1.711710E+02,-2.02567,-5.058333e-06
100000,1.40441,+1.750102E+02,-1.399087,-1.302899e-05
100000,0.8348815,-1.796223E+02,-0.8348634,0.0002891574
100000,0.6805038,-1.768185E+02,-0.6794549,4.214079e-05
100000,0.5694271,+1.787374E+02,-0.5692888,-0.0001268418
100000,0.8312653,-1.449951E+02,-0.6808921,3.337616e-06
100000,0.8355035,-1.449173E+02,-0.6837122,3.314263e-06
100000,0.9021557,-1.786115E+02,-0.9018908,7.280351e-05
100000,1.255848,-1.731841E+02,-1.246973,1.067838e-05
100000,2.507163,-1.772569E+02,-2.50429,1.326431e-05
100000,5.619206,-1.798247E+02,-5.61918,9.258176e-05
100000,43.64498,+1.668187E+02,-42.49508,-1.599142e-07
100000,3.961831,+1.691791E+02,-3.891385,-2.13977e-06
100000,2.524941,+1.681232E+02,-2.470888,-3.062706e-06
100000,1.466206,+1.684921E+02,-1.436731,-5.440947e-06
100000,1.13965,+1.655746E+02,-1.10372,-5.60585e-06
100000,0.9771463,-1.673070E+02,-0.953266,7.412688e-06
100000,0.9740948,-1.653718E+02,-0.9425194,6.469615e-06
100000,0.8092776,+1.677773E+02,-0.7909329,-9.289148e-06
