freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,2.502818,-1.688698E+02,-2.455743,6.588354e-06
50000,1.252767,-1.568313E+02,-1.151732,6.458065e-06
50000,0.8008397,-1.459058E+02,-0.6631887,7.090644e-06
50000,0.6270029,-1.353752E+02,-0.4462521,7.227009e-06
50000,0.5334036,-1.410581E+02,-0.4148728,9.494388e-06
50000,0.43849,-1.367000E+02,-0.3191212,1.058477e-05
50000,0.4850997,-1.467212E+02,-0.4055482,1.19584e-05
50000,0.6467414,-1.667399E+02,-0.6294985,2.14575e-05
50000,1.265348,+1.774448E+02,-1.26409,-5.642579e-05
50000,1.462739,+1.748417E+02,-1.456815,-2.420405e-05
50000,2.191439,-1.721226E+02,-2.170759,1.05982e-05
50000,5.457179,-1.780557E+02,-5.454037,1.719189e-05
50000,49.22745,+1.614657E+02,-46.67419,-2.034181e-07
50000,2.446812,-1.658654E+02,-2.372734,5.32725e-06
50000,1.342736,-1.573685E+02,-1.239344,6.160576e-06
50000,0.9076273,-1.458819E+02,-0.7514098,6.25255e-06
50000,0.7177523,-1.466741E+02,-0.5997245,8.072096e-06
50000,0.5343212,-1.386129E+02,-0.4008796,9.010566e-06
50000,0.5263295,-1.420286E+02,-0.4149148,9.829415e-06
50000,0.6051101,-1.584826E+02,-0.5629377,1.434186e-05
50000,1.037003,-1.771587E+02,-1.035728,6.192246e-05
50000,1.17997,-1.699921E+02,-1.162015,1.552284e-05
50000,1.409012,-1.641425E+02,-1.355391,8.267656e-06
50000,2.310977,-1.737974E+02,-2.297448,1.274822e-05
50000,7.309515,+1.798787E+02,-7.309499,-0.0002057457
50000,50.24409,+1.580256E+02,-46.5939,-1.693049e-07
50000,2.57849,-1.693034E+02,-2.533686,6.65099e-06
50000,1.416877,-1.584933E+02,-1.318227,6.127928e-06
50000,0.9809088,-1.560830E+02,-0.8966817,8.004308e-06
50000,0.6062283,-1.488210E+02,-0.518661,1.014202e-05
50000,0.551994,-1.446851E+02,-0.4504202,9.975522e-06
50000,0.5402181,-1.580119E+02,-0.5009236,1.573726e-05
50000,0.9885006,-1.601140E+02,-0.9295577,9.46681e-06
50000,0.9487916,-1.665228E+02,-0.9226646,1.439513e-05
50000,0.8790245,-1.707987E+02,-0.8677139,2.264606e-05
50000,1.220614,-1.661208E+02,-1.184976,1.087143e-05
50000,2.69051,-1.761962E+02,-2.684583,1.783371e-05
50000,6.318919,+1.781414E+02,-6.315595,-1.553171e-05
50000,50.19319,+1.604832E+02,-47.30927,-1.898239e-07
50000,2.731,-1.673066E+02,-2.664254,5.304347e-06
50000,1.593921,-1.628343E+02,-1.52292,6.766462e-06
50000,0.9120506,-1.541804E+02,-0.8210004,8.013163e-06
50000,0.6675771,-1.497767E+02,-0.5768332,9.472393e-06
50000,0.7856841,-1.414153E+02,-0.6141591,6.49601e-06
50000,0.9866238,-1.538673E+02,-0.8857674,7.32487e-06
50000,0.77982,-1.755054E+02,-0.7774218,5.208701e-05
50000,0.7086567,-1.613415E+02,-0.6714113,1.403989e-05
50000,0.8168347,-1.532321E+02,-0.7293015,8.652468e-06
50000,1.39354,-1.687458E+02,-1.366744,1.170404e-05
50000,2.321284,-1.750205E+02,-2.312524,1.579828e-05
50000,6.477096,-1.799359E+02,-6.477092,0.0004392331
50000,52.16662,+1.557906E+02,-47.57873,-1.487981e-07
50000,2.736889,-1.667575E+02,-2.664113,5.077155e-06
50000,1.257269,-1.588277E+02,-1.172401,7.009801e-06
50000,1.038883,-1.404924E+02,-0.8015402,4.816191e-06
50000,0.8764468,-1.395029E+02,-0.6664838,5.592493e-06
50000,0.8170044,-1.573950E+02,-0.7542395,1.013608e-05
50000,0.7043336,-1.647276E+02,-0.6794595,1.7157e-05
50000,0.585052,-1.498889E+02,-0.5061016,1.084501e-05
50000,0.6092135,-1.343399E+02,-0.4257875,7.305489e-06
50000,0.8124125,-1.573734E+02,-0.7498824,1.018413e-05
50000,1.06438,-1.613583E+02,-1.008539,9.355804e-06
50000,2.225625,-1.712921E+02,-2.19997,9.446734e-06
50000,6.269593,+1.794143E+02,-6.269265,-4.966459e-05
50000,58.25108,+1.524806E+02,-51.66024,-1.182656e-07
50000,2.534457,-1.644653E+02,-2.441869,4.689432e-06
50000,1.500309,-1.526111E+02,-1.332131,4.611962e-06
50000,0.92698,-1.553480E+02,-0.8424933,8.232542e-06
50000,1.02192,-1.579958E+02,-0.9474798,8.313403e-06
50000,0.8078527,-1.657154E+02,-0.7828755,1.596908e-05
50000,0.6145473,-1.493716E+02,-0.5288118,1.016666e-05
50000,0.5927866,-1.262586E+02,-0.3505923,6.659247e-06
50000,0.6295601,-1.453036E+02,-0.5176114,8.882319e-06
50000,0.7566613,-1.506512E+02,-0.6595457,8.583061e-06
50000,1.229943,-1.629960E+02,-1.176175,8.849718e-06
50000,2.470913,-1.751750E+02,-2.462157,1.531563e-05
50000,7.37891,+1.779009E+02,-7.373959,-1.177754e-05
50000,63.59247,+1.485985E+02,-54.27851,-9.606818e-08
50000,2.384379,-1.680218E+02,-2.332463,6.432428e-06
50000,1.335865,-1.618950E+02,-1.269725,7.667681e-06
50000,1.274474,-1.634214E+02,-1.221493,8.753289e-06
50000,0.9772268,-1.714443E+02,-0.9663519,2.189462e-05
50000,0.6769926,-1.569060E+02,-0.6227399,1.198706e-05
50000,0.562701,-1.305618E+02,-0.3659067,7.446081e-06
50000,0.5664385,-1.473639E+02,-0.4770054,1.041997e-05
50000,0.5515122,-1.391772E+02,-0.4173483,8.8288e-06
50000,0.7942152,-1.515080E+02,-0.6980231,8.401588e-06
50000,1.296794,-1.668013E+02,-1.262538,1.075021e-05
50000,2.627932,-1.733938E+02,-2.610483,1.052851e-05
50000,6.620259,-1.774508E+02,-6.613707,1.081014e-05
50000,53.11018,+1.502491E+02,-46.10979,-1.207785e-07
50000,2.614729,-1.698970E+02,-2.574185,6.939818e-06
50000,1.976213,-1.697155E+02,-1.944461,9.021704e-06
50000,1.446481,-1.789000E+02,-1.446215,0.0001146249
50000,0.9098714,-1.676528E+02,-0.888826,1.636034e-05
50000,0.6148529,-1.427869E+02,-0.489664,8.560143e-06
50000,0.5442653,-1.469058E+02,-0.4559714,1.071108e-05
50000,0.4833589,-1.430187E+02,-0.3861226,1.094727e-05
50000,0.6343253,-1.512017E+02,-0.5558723,1.041684e-05
50000,0.8997613,-1.628934E+02,-0.8599552,1.20269e-05
50000,1.506379,-1.686926E+02,-1.47714,1.077702e-05
50000,2.589992,-1.723777E+02,-2.567107,9.265537e-06
50000,7.003443,+1.778372E+02,-6.998454,-1.204317e-05
50000,50.32063,+1.610801E+02,-47.60194,-1.950873e-07
50000,3.133382,-1.730650E+02,-3.110457,8.413427e-06
