freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,2.646283,-1.701390E+02,-2.607187,7.023634e-06
50000,1.320733,-1.591511E+02,-1.234254,6.771758e-06
50000,0.8361494,-1.492598E+02,-0.7186649,7.447675e-06
50000,0.6559921,-1.405460E+02,-0.5065142,7.635966e-06
50000,0.6642576,-1.559444E+02,-0.6065669,1.175585e-05
50000,0.479907,-1.518952E+02,-0.4233199,1.407969e-05
50000,0.4628279,-1.469007E+02,-0.3877227,1.259404e-05
50000,0.5583412,-1.577218E+02,-0.5166632,1.503805e-05
50000,0.8362704,-1.615996E+02,-0.793515,1.20584e-05
50000,1.165678,-1.739932E+02,-1.159278,2.609458e-05
50000,2.401085,-1.746795E+02,-2.39074,1.429673e-05
50000,5.859256,-1.795242E+02,-5.859054,6.542609e-05
50000,49.51952,+1.614863E+02,-46.95677,-2.024355e-07
50000,2.561976,-1.668483E+02,-2.494778,5.460565e-06
50000,1.408504,-1.590218E+02,-1.315144,6.312383e-06
50000,0.950337,-1.480847E+02,-0.8066748,6.335654e-06
50000,0.8786511,-1.575573E+02,-0.8121034,9.489497e-06
50000,0.6043482,-1.532388E+02,-0.5396172,1.169735e-05
50000,0.5156752,-1.439936E+02,-0.4171561,1.049998e-05
50000,0.539831,-1.525900E+02,-0.4792268,1.280854e-05
50000,0.6962795,-1.542105E+02,-0.6269292,1.05078e-05
50000,0.9588479,-1.531197E+02,-0.8552476,7.342425e-06
50000,1.513821,-1.661187E+02,-1.469609,8.764429e-06
50000,2.534568,-1.762163E+02,-2.529043,1.903116e-05
50000,7.719267,+1.792370E+02,-7.718582,-3.096581e-05
50000,50.62553,+1.580662E+02,-46.96107,-1.683255e-07
50000,2.690029,-1.699335E+02,-2.648617,6.76975e-06
50000,1.446244,-1.591327E+02,-1.351382,6.178861e-06
50000,1.178786,-1.632327E+02,-1.128669,9.360337e-06
50000,0.753056,-1.605618E+02,-0.7101324,1.270141e-05
50000,0.5571813,-1.486723E+02,-0.4759483,1.098769e-05
50000,0.4914248,-1.541937E+02,-0.4424156,1.487905e-05
50000,0.78516,-1.367031E+02,-0.5714476,5.911643e-06
50000,0.7645779,-1.451341E+02,-0.6273302,7.282698e-06
50000,0.9206484,-1.707167E+02,-0.9085905,2.143282e-05
50000,1.361841,-1.702182E+02,-1.342043,1.375752e-05
50000,2.824814,-1.782444E+02,-2.823488,3.678195e-05
50000,6.664685,+1.775902E+02,-6.658791,-1.135904e-05
50000,50.52118,+1.604137E+02,-47.59791,-1.879485e-07
50000,2.827461,-1.673517E+02,-2.758846,5.141358e-06
50000,1.845997,-1.672803E+02,-1.800694,7.831375e-06
50000,1.140497,-1.659064E+02,-1.106167,1.146158e-05
50000,0.6914519,-1.542727E+02,-0.6229084,1.060498e-05
50000,0.7599674,-1.393852E+02,-0.5768934,6.434186e-06
50000,0.8226205,-1.328025E+02,-0.5589488,5.273902e-06
50000,0.5550529,-1.510691E+02,-0.4857842,1.185469e-05
50000,0.7334805,-1.599700E+02,-0.6891147,1.267026e-05
50000,0.9056254,-1.586132E+02,-0.8432638,9.638526e-06
50000,1.520053,-1.711529E+02,-1.501968,1.361578e-05
50000,2.477926,-1.762471E+02,-2.472612,1.962594e-05
50000,6.802694,+1.795937E+02,-6.802523,-6.598617e-05
50000,52.49357,+1.558200E+02,-47.88794,-1.480399e-07
50000,3.044934,-1.690840E+02,-2.989839,5.520288e-06
50000,1.592863,-1.674545E+02,-1.554832,9.199904e-06
50000,1.074926,-1.445453E+02,-0.8756073,5.105046e-06
50000,0.8543608,-1.388994E+02,-0.6438094,5.667487e-06
50000,0.6390211,-1.342472E+02,-0.4458808,6.953739e-06
50000,0.5378446,-1.362672E+02,-0.3886312,8.56109e-06
50000,0.59749,-1.467270E+02,-0.499541,9.71048e-06
50000,0.6501795,-1.402996E+02,-0.500245,7.66426e-06
50000,0.8851158,-1.612968E+02,-0.8383748,1.121494e-05
50000,1.194223,-1.643625E+02,-1.15002,9.888364e-06
50000,2.343626,-1.723793E+02,-2.322927,1.02417e-05
50000,6.563107,+1.790393E+02,-6.562184,-2.892592e-05
50000,58.65943,+1.526313E+02,-52.09351,-1.180387e-07
50000,3.174841,-1.734847E+02,-3.154337,8.835929e-06
50000,1.631084,-1.578801E+02,-1.511034,5.182702e-06
50000,0.9287854,-1.583883E+02,-0.863493,9.304996e-06
50000,0.8346741,-1.398912E+02,-0.6383775,5.919496e-06
50000,0.6115255,-1.364709E+02,-0.4433711,7.557723e-06
50000,0.6098011,-1.433732E+02,-0.4893887,8.749398e-06
50000,0.6154499,-1.309143E+02,-0.4030761,6.844056e-06
50000,0.6771224,-1.491599E+02,-0.5813784,9.169965e-06
50000,0.7762439,-1.552461E+02,-0.7049186,9.793258e-06
50000,1.297807,-1.643861E+02,-1.249915,9.112557e-06
50000,2.585767,-1.757743E+02,-2.578738,1.670626e-05
50000,7.74264,+1.775841E+02,-7.735759,-9.753085e-06
50000,63.83371,+1.487641E+02,-54.58035,-9.616093e-08
50000,2.883435,-1.748991E+02,-2.872016,1.241616e-05
50000,1.471092,-1.680505E+02,-1.439215,1.04505e-05
50000,1.087236,-1.532652E+02,-0.9710078,6.50799e-06
50000,0.7069041,-1.468269E+02,-0.5916941,8.22939e-06
50000,0.6477838,-1.486598E+02,-0.5532686,9.447531e-06
50000,0.5894111,-1.342923E+02,-0.4115971,7.54481e-06
50000,0.603105,-1.495313E+02,-0.5198202,1.040859e-05
50000,0.5669995,-1.491344E+02,-0.4866969,1.094278e-05
50000,0.8575979,-1.532412E+02,-0.7657576,8.243786e-06
50000,1.337277,-1.671148E+02,-1.303602,1.067398e-05
50000,2.714149,-1.735414E+02,-2.696923,1.042605e-05
50000,6.843088,-1.775616E+02,-6.836891,1.093301e-05
50000,53.23663,+1.503591E+02,-46.27018,-1.208977e-07
50000,3.43471,-1.790718E+02,-3.434259,5.720782e-05
50000,2.098065,-1.710409E+02,-2.072468,9.742233e-06
50000,1.164814,-1.659920E+02,-1.130174,1.128949e-05
50000,0.9497154,-1.649447E+02,-0.917117,1.290326e-05
50000,0.715701,-1.527427E+02,-0.6362288,9.711033e-06
50000,0.693234,-1.609188E+02,-0.6551451,1.404574e-05
50000,0.615046,-1.595765E+02,-0.5763835,1.483102e-05
50000,0.7899927,-1.619935E+02,-0.7512999,1.303446e-05
50000,1.093002,-1.706700E+02,-1.078543,1.796347e-05
50000,1.7454,-1.733500E+02,-1.733657,1.574825e-05
50000,2.867341,-1.748898E+02,-2.855944,1.24633e-05
50000,7.458009,+1.770612E+02,-7.448201,-8.32479e-06
50000,50.08903,+1.611089E+02,-47.39102,-1.962775e-07
50000,3.070018,-1.709702E+02,-3.031971,6.606237e-06
50000,1.439451,-1.649405E+02,-1.390016,8.510945e-06
50000,1.042929,-1.631136E+02,-0.9979609,1.050721e-05
50000,0.7507228,-1.499130E+02,-0.6495746,8.457868e-06
50000,0.6610482,-1.586639E+02,-0.6157414,1.323454e-05
50000,0.4897265,-1.480055E+02,-0.4153364,1.226742e-05
50000,0.5868312,-1.539461E+02,-0.5271981,1.234975e-05
50000,0.7409337,-1.653384E+02,-0.7168073,1.697318e-05
50000,1.089604,-1.705242E+02,-1.074737,1.774479e-05
50000,1.478401,-1.742558E+02,-1.470978,2.151208e-05
50000,2.950325,-1.788120E+02,-2.949691,5.203979e-05
50000,7.184252,+1.753561E+02,-7.160668,-5.472504e-06
50000,51.69122,+1.603703E+02,-48.6871,-1.83304e-07
50000,2.448359,-1.674248E+02,-2.389625,5.971381e-06
50000,1.457546,-1.634001E+02,-1.396799,7.644284e-06
50000,0.9005856,-1.495971E+02,-0.776744,6.984055e-06
50000,0.6993939,-1.514109E+02,-0.6141195,9.51094e-06
50000,0.507016,-1.431985E+02,-0.4059759,1.04802e-05
50000,0.5254445,-1.416800E+02,-0.4122428,9.770002e-06
50000,0.5576946,-1.510241E+02,-0.4878845,1.178182e-05
50000,0.6895749,-1.573467E+02,-0.6363757,1.198488e-05
50000,1.016404,-1.484193E+02,-0.8658779,5.980018e-06
50000,1.459824,-1.629445E+02,-1.395623,7.434321e-06
50000,2.728414,-1.791859E+02,-2.728138,8.211431e-05
50000,8.837721,+1.747572E+02,-8.800748,-3.941637e-06
50000,48.01155,+1.614787E+02,-45.52481,-2.087107e-07
50000,2.484199,-1.718231E+02,-2.458944,9.00887e-06
50000,1.326177,-1.609515E+02,-1.253559,7.354278e-06
50000,0.9273978,-1.610371E+02,-0.8770671,1.056233e-05
50000,0.5583497,-1.464904E+02,-0.4655485,1.03263e-05
50000,0.5252464,-1.438093E+02,-0.4239033,1.026327e-05
50000,0.4680307,-1.509198E+02,-0.4090309,1.399297e-05
50000,0.7411269,-1.378744E+02,-0.5496767,6.403126e-06
50000,0.7893947,-1.386907E+02,-0.5929595,6.108447e-06
50000,0.7482093,-1.610255E+02,-0.7075539,1.308416e-05
50000,1.301245,-1.706607E+02,-1.283996,1.507382e-05
50000,3.276859,+1.761055E+02,-3.269292,-1.430187e-05
50000,6.590512,+1.758719E+02,-6.573413,-6.709269e-06
50000,47.07662,+1.584005E+02,-43.77088,-1.836788e-07
50000,2.938122,-1.690341E+02,-2.884474,5.695231e-06
50000,1.707232,-1.651697E+02,-1.650361,7.284337e-06
50000,0.9843266,-1.576872E+02,-0.9106252,8.517519e-06
50000,0.8071389,-1.523491E+02,-0.7149569,8.497793e-06
50000,0.8798454,-1.402638E+02,-0.6765972,5.659397e-06
50000,0.9071203,-1.380854E+02,-0.6750261,5.252845e-06
50000,0.6754734,-1.428469E+02,-0.5383692,7.802676e-06
50000,0.7650032,-1.461512E+02,-0.6353433,7.470155e-06
50000,1.037649,-1.573353E+02,-0.9575174,7.960839e-06
50000,2.078145,-1.767884E+02,-2.074881,2.733987e-05
50000,2.944244,-1.770163E+02,-2.940253,2.077044e-05
50000,7.647537,+1.799988E+02,-7.647537,-0.01947433
50000,54.15025,+1.483080E+02,-46.07558,-1.118917e-07
50000,2.731833,-1.719932E+02,-2.705202,8.365133e-06
50000,1.232081,-1.669797E+02,-1.200405,1.146719e-05
50000,1.03429,-1.494444E+02,-0.8906649,6.053752e-06
50000,0.8330292,-1.447163E+02,-0.6800037,6.615217e-06
50000,0.6170418,-1.514973E+02,-0.5422529,1.081022e-05
50000,0.5563265,-1.402948E+02,-0.4280053,8.956332e-06
50000,0.5320916,-1.401016E+02,-0.4082117,9.326437e-06
50000,0.6416987,-1.488336E+02,-0.5490808,9.584886e-06
50000,1.127339,-1.726269E+02,-1.118017,2.200217e-05
50000,1.322187,-1.731955E+02,-1.312874,2.031913e-05
50000,2.333468,-1.742451E+02,-2.321707,1.360385e-05
50000,5.640759,+1.781702E+02,-5.637883,-1.767312e-05
50000,44.68356,+1.607109E+02,-42.1752,-2.156496e-07
50000,2.461134,-1.693879E+02,-2.41904,7.023022e-06
50000,1.545039,-1.602355E+02,-1.454022,6.092496e-06
50000,0.947303,-1.652386E+02,-0.9160377,1.318781e-05
50000,0.7724646,-1.547191E+02,-0.6984816,9.649075e-06
50000,0.5912446,-1.430227E+02,-0.4723296,8.950512e-06
50000,0.50541,-1.388229E+02,-0.3804112,9.565865e-06
50000,0.5505152,-1.436238E+02,-0.4432418,9.74909e-06
50000,0.8567728,-1.694621E+02,-0.8423224,2.031433e-05
50000,0.8748528,-1.708325E+02,-0.8636782,2.283713e-05
50000,1.29415,-1.712375E+02,-1.279046,1.614565e-05
50000,2.34024,-1.782684E+02,-2.339171,4.501197e-05
50000,7.005745,+1.781480E+02,-7.002086,-1.405933e-05
