freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,2.79596,-1.712831E+02,-2.763664,3.755987e-06
100000,1.676079,+1.798576E+02,-1.676074,-0.0003820806
100000,0.909372,-1.695198E+02,-0.8942018,9.621836e-06
100000,0.6604422,-1.479982E+02,-0.5600757,4.547301e-06
100000,0.572243,-1.484028E+02,-0.4874096,5.308295e-06
100000,0.4493245,-1.444319E+02,-0.3654915,6.089515e-06
100000,0.4726746,-1.519121E+02,-0.4170059,7.151506e-06
100000,0.5426212,-1.601212E+02,-0.5102886,8.625894e-06
100000,0.7787793,-1.676676E+02,-0.7608089,9.568406e-06
100000,1.119824,-1.783825E+02,-1.119378,5.035042e-05
100000,2.300961,-1.709529E+02,-2.272336,4.398776e-06
100000,5.541963,-1.781714E+02,-5.539141,8.999981e-06
100000,43.93609,+1.658597E+02,-42.60485,-1.482796e-07
100000,3.193718,+1.768837E+02,-3.188995,-9.166823e-06
100000,1.672981,-1.795993E+02,-1.67294,0.000136015
100000,1.021521,-1.612788E+02,-0.9674733,4.854189e-06
100000,0.7935777,-1.567956E+02,-0.7293812,5.090031e-06
100000,0.5581212,-1.492591E+02,-0.4796982,5.578758e-06
100000,0.5266687,-1.512190E+02,-0.4616074,6.276531e-06
100000,0.5234226,-1.561846E+02,-0.4788537,7.530271e-06
100000,0.6317305,-1.660340E+02,-0.6130561,1.043877e-05
100000,1.013383,-1.464116E+02,-0.8441815,2.838875e-06
100000,1.496109,-1.600568E+02,-1.406389,3.118816e-06
100000,2.409181,-1.785080E+02,-2.408364,2.537249e-05
100000,7.226495,+1.783469E+02,-7.223488,-7.634518e-06
100000,44.02974,+1.644626E+02,-42.42071,-1.349441e-07
100000,3.377871,+1.713807E+02,-3.339722,-3.143901e-06
100000,1.743091,-1.768839E+02,-1.740514,1.679692e-05
100000,1.187845,-1.716431E+02,-1.175233,9.2189e-06
100000,0.7256482,-1.643757E+02,-0.6988344,8.143522e-06
100000,0.6039587,-1.631059E+02,-0.577894,9.068011e-06
100000,0.510033,-1.685079E+02,-0.499808,1.56625e-05
100000,0.8489123,-1.369864E+02,-0.6207176,2.748295e-06
100000,0.8538114,-1.396936E+02,-0.6511133,2.881628e-06
100000,0.9014093,-1.751457E+02,-0.8981761,2.086499e-05
100000,1.300177,-1.719975E+02,-1.287516,8.792787e-06
100000,2.672444,-1.779330E+02,-2.670705,1.651157e-05
100000,6.061494,+1.787902E+02,-6.060143,-1.243577e-05
100000,44.35447,+1.662876E+02,-43.09027,-1.513718e-07
100000,3.567952,+1.752340E+02,-3.555615,-5.368746e-06
100000,2.16102,+1.760198E+02,-2.155808,-1.06104e-05
100000,1.235893,+1.796505E+02,-1.23587,-0.0002111237
100000,0.9138055,+1.750886E+02,-0.9104502,-2.034308e-05
100000,0.8935905,-1.539432E+02,-0.8027652,4.054697e-06
100000,0.8893324,-1.511667E+02,-0.7790785,3.710834e-06
100000,0.6557168,+1.785873E+02,-0.6555175,-9.845163e-05
100000,0.8566706,-1.796804E+02,-0.8566573,0.0003331124
100000,1.003304,-1.782896E+02,-1.002857,5.314739e-05
