freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,2.837638,-1.724991E+02,-2.813356,8.592921e-06
50000,1.452605,-1.636008E+02,-1.39351,7.761544e-06
50000,0.9313028,-1.571144E+02,-0.8579938,8.788813e-06
50000,0.7231876,-1.497007E+02,-0.6244014,8.724153e-06
50000,0.6506248,-1.575214E+02,-0.6011919,1.279592e-05
50000,0.5287239,-1.554732E+02,-0.4810156,1.450268e-05
50000,0.579048,-1.606030E+02,-0.5461811,1.655199e-05
50000,0.6835412,-1.691615E+02,-0.6713476,2.476473e-05
50000,1.037345,-1.715835E+02,-1.026173,2.096429e-05
50000,1.456824,+1.790250E+02,-1.456613,-0.0001284089
50000,2.864299,+1.790533E+02,-2.863908,-6.726089e-05
50000,6.73283,+1.763817E+02,-6.719409,-7.491255e-06
50000,49.78291,+1.614118E+02,-47.18593,-2.005855e-07
50000,2.517425,-1.658405E+02,-2.440943,5.168915e-06
50000,1.394148,-1.581338E+02,-1.293848,6.130343e-06
50000,0.9447649,-1.479472E+02,-0.8007445,6.348585e-06
50000,0.758935,-1.501927E+02,-0.6585296,8.437533e-06
50000,0.5625169,-1.438759E+02,-0.4543684,9.598512e-06
50000,0.5387173,-1.455019E+02,-0.443981,1.043235e-05
50000,0.5673438,-1.540872E+02,-0.5103031,1.283865e-05
50000,0.7289818,-1.563519E+02,-0.6677666,1.088583e-05
50000,1.013242,-1.561254E+02,-0.9265426,7.761834e-06
50000,1.664829,-1.699289E+02,-1.639177,1.093366e-05
50000,2.993124,+1.794251E+02,-2.992973,-0.0001059915
50000,9.051703,+1.754220E+02,-9.022824,-4.405846e-06
50000,50.11067,+1.580487E+02,-46.47775,-1.699259e-07
50000,2.68063,-1.696877E+02,-2.637329,6.63324e-06
50000,1.45002,-1.593951E+02,-1.357261,6.237779e-06
50000,1.03081,-1.580547E+02,-0.9561193,8.262743e-06
50000,0.6664258,-1.502007E+02,-0.5783054,9.611124e-06
50000,0.5693525,-1.481501E+02,-0.4836269,1.059461e-05
50000,0.4996143,-1.538568E+02,-0.4485018,1.445957e-05
50000,0.7923065,-1.360704E+02,-0.5706134,5.790803e-06
50000,0.7698996,-1.444305E+02,-0.6262444,7.107622e-06
50000,0.9534562,-1.709468E+02,-0.9415787,2.12167e-05
50000,1.481984,-1.718986E+02,-1.467194,1.524107e-05
50000,3.460147,+1.779273E+02,-3.457884,-2.54354e-05
50000,6.843284,+1.765070E+02,-6.830571,-7.634465e-06
50000,50.25942,+1.602930E+02,-47.31571,-1.87816e-07
50000,2.861382,-1.680988E+02,-2.799875,5.394271e-06
50000,1.681139,-1.643268E+02,-1.618631,7.00875e-06
50000,0.9662717,-1.580298E+02,-0.8960996,8.805105e-06
50000,0.7023106,-1.537292E+02,-0.6297703,1.023989e-05
50000,0.7712384,-1.400756E+02,-0.5914565,6.43099e-06
50000,0.8255401,-1.329916E+02,-0.5629284,5.27139e-06
50000,0.5519776,-1.499541E+02,-0.4778056,1.151747e-05
50000,0.7452078,-1.593265E+02,-0.6972221,1.209893e-05
50000,0.9291943,-1.598593E+02,-0.8723737,9.948835e-06
50000,1.824614,-1.766443E+02,-1.821485,2.980387e-05
50000,2.657917,-1.791714E+02,-2.657639,8.281329e-05
50000,6.654492,+1.799544E+02,-6.65449,-0.0006007625
50000,52.47027,+1.557216E+02,-47.8297,-1.475414e-07
50000,2.868338,-1.676524E+02,-2.801988,5.189526e-06
50000,1.333559,-1.610689E+02,-1.261426,7.357251e-06
50000,1.076115,-1.437172E+02,-0.8674625,4.99847e-06
50000,0.8675682,-1.398140E+02,-0.6627816,5.685962e-06
50000,0.64526,-1.352389E+02,-0.4581665,7.005661e-06
50000,0.5440596,-1.356869E+02,-0.3892928,8.37507e-06
50000,0.6014579,-1.460055E+02,-0.4986636,9.465537e-06
50000,0.6695945,-1.412733E+02,-0.5223767,7.598661e-06
50000,1.035923,-1.664414E+02,-1.007053,1.310661e-05
50000,1.284231,-1.708299E+02,-1.267818,1.55529e-05
50000,2.286491,-1.718696E+02,-2.263509,9.843539e-06
50000,6.520252,+1.791340E+02,-6.519507,-3.230007e-05
50000,58.69983,+1.525800E+02,-52.10518,-1.177537e-07
50000,2.684132,-1.661990E+02,-2.606642,4.97127e-06
50000,1.588377,-1.555321E+02,-1.44573,4.838423e-06
50000,0.9353297,-1.582341E+02,-0.868647,9.177577e-06
50000,0.8479994,-1.408198E+02,-0.6573374,5.941569e-06
50000,0.6217601,-1.369056E+02,-0.4540271,7.493378e-06
50000,0.6194283,-1.431598E+02,-0.4957353,8.570541e-06
50000,0.6314615,-1.329986E+02,-0.4306446,6.89233e-06
50000,0.7905806,-1.579546E+02,-0.7327787,1.072698e-05
50000,0.8692742,-1.643483E+02,-0.8370411,1.35728e-05
50000,1.275487,-1.645281E+02,-1.229266,9.355025e-06
50000,2.577111,-1.757090E+02,-2.569887,1.65078e-05
50000,7.764544,+1.775069E+02,-7.757195,-9.424325e-06
50000,63.93317,+1.487356E+02,-54.64889,-9.593267e-08
50000,2.555232,-1.700734E+02,-2.516978,7.226292e-06
50000,1.403385,-1.650090E+02,-1.355623,8.768624e-06
50000,1.071725,-1.515268E+02,-0.9420893,6.229868e-06
50000,0.7166856,-1.456614E+02,-0.5917808,7.873707e-06
50000,0.6497471,-1.474113E+02,-0.54745,9.095688e-06
50000,0.5972063,-1.340290E+02,-0.4150716,7.41317e-06
50000,0.6821185,-1.548229E+02,-0.6173155,1.096922e-05
50000,0.664223,-1.562360E+02,-0.6079056,1.189223e-05
50000,0.8402628,-1.564325E+02,-0.7701759,9.474573e-06
50000,1.361062,-1.680090E+02,-1.331364,1.125683e-05
50000,2.767105,-1.742012E+02,-2.752945,1.138555e-05
50000,6.947694,-1.779843E+02,-6.943395,1.302556e-05
50000,53.6022,+1.502628E+02,-46.54329,-1.197197e-07
50000,2.82698,-1.728333E+02,-2.804893,9.02533e-06
50000,1.738559,-1.631362E+02,-1.663796,6.311261e-06
50000,0.9759843,-1.568424E+02,-0.8973462,8.293285e-06
50000,0.8016622,-1.554495E+02,-0.7291884,9.556374e-06
50000,0.633015,-1.407531E+02,-0.4902235,7.948094e-06
50000,0.6784613,-1.569089E+02,-0.6241045,1.196254e-05
50000,0.6227871,-1.617491E+02,-0.5914573,1.631994e-05
50000,0.6708823,-1.548238E+02,-0.6071512,1.115329e-05
50000,0.9515647,-1.645696E+02,-0.9172649,1.257244e-05
50000,1.594663,-1.698780E+02,-1.569843,1.135798e-05
50000,2.729428,-1.732727E+02,-2.710635,9.955364e-06
50000,7.369336,+1.774038E+02,-7.361772,-9.535898e-06
50000,50.71756,+1.609619E+02,-47.9434,-1.924029e-07
50000,2.974124,-1.702386E+02,-2.931066,6.31255e-06
50000,1.358519,-1.628046E+02,-1.297797,7.925649e-06
50000,0.9639739,-1.594630E+02,-0.9027094,9.412615e-06
50000,0.6815967,-1.438317E+02,-0.5502439,7.91322e-06
50000,0.6439105,-1.555501E+02,-0.5861666,1.194349e-05
50000,0.5193039,-1.564877E+02,-0.4761884,1.536436e-05
50000,0.503582,-1.454211E+02,-0.4146217,1.113737e-05
50000,0.6228968,-1.559412E+02,-0.5687842,1.25349e-05
50000,0.9157711,-1.632685E+02,-0.8770013,1.20737e-05
50000,1.251134,-1.682119E+02,-1.224747,1.245359e-05
50000,2.460393,-1.721174E+02,-2.437145,9.433476e-06
50000,5.98407,-1.792511E+02,-5.983559,4.069697e-05
50000,50.71372,+1.604188E+02,-47.78081,-1.872813e-07
50000,2.495069,-1.683167E+02,-2.443377,6.29999e-06
50000,1.479482,-1.642588E+02,-1.423997,7.930552e-06
50000,0.919996,-1.509617E+02,-0.8043483,7.128032e-06
50000,0.7833237,-1.567301E+02,-0.7196034,1.028589e-05
50000,0.5993907,-1.586606E+02,-0.5582971,1.459378e-05
50000,0.5218713,-1.444866E+02,-0.4247927,1.050003e-05
50000,0.5491068,-1.513960E+02,-0.4820878,1.210824e-05
50000,0.6826969,-1.575898E+02,-0.6311383,1.223007e-05
50000,0.9979265,-1.479857E+02,-0.8461579,6.016846e-06
50000,1.389979,-1.604617E+02,-1.309941,6.847431e-06
50000,2.374258,-1.752961E+02,-2.366261,1.63484e-05
50000,7.405769,+1.791340E+02,-7.404923,-2.843843e-05
50000,48.75623,+1.613569E+02,-46.1979,-2.042278e-07
50000,2.487783,-1.717880E+02,-2.462274,8.957752e-06
50000,1.318335,-1.602562E+02,-1.240833,7.147343e-06
50000,0.9879945,-1.625617E+02,-0.9425864,1.075076e-05
50000,0.6817476,-1.628226E+02,-0.6513383,1.58095e-05
50000,0.531523,-1.474901E+02,-0.4482325,1.114278e-05
50000,0.4653823,-1.519383E+02,-0.4106727,1.453961e-05
50000,0.7424028,-1.388830E+02,-0.5593028,6.520029e-06
50000,0.7918415,-1.399266E+02,-0.605933,6.244274e-06
50000,0.7465521,-1.617729E+02,-0.7090932,1.363152e-05
50000,1.219102,-1.685418E+02,-1.194805,1.314362e-05
50000,2.650789,-1.781610E+02,-2.649424,3.74196e-05
50000,6.617179,+1.760269E+02,-6.601276,-6.942584e-06
50000,47.41707,+1.583473E+02,-44.0712,-1.819336e-07
50000,2.904836,-1.684386E+02,-2.845899,5.467554e-06
50000,1.794641,-1.663904E+02,-1.74425,7.537725e-06
50000,1.180326,-1.679018E+02,-1.154111,1.286712e-05
50000,0.8270545,-1.556624E+02,-0.753557,9.339016e-06
50000,0.8725624,-1.400891E+02,-0.6692927,5.685806e-06
50000,0.904209,-1.382209E+02,-0.6742857,5.283687e-06
50000,0.6745766,-1.438138E+02,-0.5444526,7.992164e-06
50000,0.7687331,-1.473519E+02,-0.6472733,7.675403e-06
50000,1.0032,-1.561744E+02,-0.9177068,7.854726e-06
50000,1.68477,-1.699601E+02,-1.658971,1.08375e-05
50000,2.887875,-1.759645E+02,-2.880715,1.566218e-05
50000,7.790192,+1.795605E+02,-7.789963,-5.326976e-05
50000,54.295,+1.482940E+02,-46.19179,-1.115493e-07
50000,2.757224,-1.717486E+02,-2.728681,8.044018e-06
50000,1.53119,-1.757123E+02,-1.526904,2.780482e-05
50000,1.075063,-1.529456E+02,-0.9574244,6.509701e-06
50000,0.8298316,-1.444346E+02,-0.6750279,6.59495e-06
50000,0.6106886,-1.508929E+02,-0.5335659,1.071514e-05
50000,0.5534429,-1.402670E+02,-0.4256148,8.997725e-06
50000,0.5306566,-1.407217E+02,-0.410771,9.474866e-06
50000,0.6178849,-1.487805E+02,-0.5284077,9.939082e-06
50000,0.9000999,-1.645527E+02,-0.8675844,1.327708e-05
50000,1.26509,-1.705142E+02,-1.247791,1.526728e-05
50000,2.395037,-1.748915E+02,-2.385523,1.492586e-05
50000,5.670267,+1.780678E+02,-5.667043,-1.664922e-05
50000,44.76156,+1.606053E+02,-42.2215,-2.141464e-07
50000,2.933983,-1.760844E+02,-2.927134,1.588741e-05
50000,1.672713,-1.647587E+02,-1.61388,7.238765e-06
50000,0.9563302,-1.657415E+02,-0.9268698,1.351396e-05
50000,0.7594264,-1.544170E+02,-0.6849727,9.706518e-06
50000,0.5860563,-1.425680E+02,-0.4653728,8.935855e-06
50000,0.5004597,-1.389964E+02,-0.3776811,9.694083e-06
50000,0.5335269,-1.428012E+02,-0.4249767,9.868202e-06
50000,0.6806275,-1.602857E+02,-0.6407337,1.386393e-05
50000,0.8146386,-1.662445E+02,-0.791274,1.643275e-05
50000,1.325699,-1.717991E+02,-1.312143,1.683261e-05
50000,2.348561,-1.782832E+02,-2.347507,4.523862e-05
50000,6.988544,+1.782377E+02,-6.985239,-1.481061e-05
50000,44.88259,+1.658979E+02,-43.52997,-2.910746e-07
50000,3.129318,-1.758979E+02,-3.121301,1.421953e-05
50000,1.608313,-1.671984E+02,-1.568336,8.932205e-06
50000,1.079719,-1.560830E+02,-0.9870076,7.27179e-06
50000,0.7544553,-1.419334E+02,-0.5939783,6.842722e-06
50000,0.60949,-1.327003E+02,-0.4133338,7.106385e-06
50000,0.5827009,-1.317441E+02,-0.3879655,7.321374e-06
50000,0.5949644,-1.461456E+02,-0.4940916,9.603685e-06
50000,0.6079274,-1.500927E+02,-0.5269715,1.05014e-05
50000,0.8334407,-1.595500E+02,-0.780915,1.093112e-05
50000,1.258019,-1.694733E+02,-1.236846,1.384962e-05
50000,2.679466,-1.743106E+02,-2.666267,1.198324e-05
