freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,2.646207,-1.700673E+02,-2.606544,6.973667e-06
50000,1.320906,-1.590647E+02,-1.233706,6.744189e-06
50000,0.8388603,-1.496644E+02,-0.7240049,7.513005e-06
50000,0.6526318,-1.400800E+02,-0.5005303,7.600431e-06
50000,0.5593855,-1.462841E+02,-0.465297,1.02515e-05
50000,0.4514544,-1.415242E+02,-0.3534306,1.133228e-05
50000,0.4810257,-1.470045E+02,-0.4034428,1.215139e-05
50000,0.5791924,-1.583719E+02,-0.5384149,1.49106e-05
50000,0.9906616,-1.698681E+02,-0.9752126,1.826507e-05
50000,1.298936,-1.785741E+02,-1.298534,9.848082e-05
50000,2.335051,-1.739304E+02,-2.321962,1.28923e-05
50000,5.813895,-1.792801E+02,-5.813437,4.357758e-05
50000,49.47749,+1.614714E+02,-46.91282,-2.0245e-07
50000,2.567285,-1.668823E+02,-2.500294,5.463123e-06
50000,1.415947,-1.594458E+02,-1.325809,6.402954e-06
50000,0.951714,-1.488510E+02,-0.8145007,6.465921e-06
50000,0.7599755,-1.507253E+02,-0.6629156,8.565337e-06
50000,0.5569909,-1.433961E+02,-0.4471393,9.584111e-06
50000,0.5317062,-1.443397E+02,-0.4320048,1.026895e-05
50000,0.5596514,-1.524869E+02,-0.4963577,1.231221e-05
50000,0.8166683,-1.628610E+02,-0.7804022,1.322628e-05
50000,1.053467,-1.606105E+02,-0.9937181,9.101354e-06
50000,1.477235,-1.649673E+02,-1.426681,8.307703e-06
50000,2.498689,-1.753052E+02,-2.490306,1.556443e-05
50000,7.700315,+1.792978E+02,-7.699737,-3.3728e-05
50000,50.62081,+1.580470E+02,-46.95032,-1.682006e-07
50000,2.711255,-1.702332E+02,-2.671959,6.920775e-06
50000,1.459801,-1.600685E+02,-1.37236,6.39639e-06
50000,1.037712,-1.588756E+02,-0.9679776,8.511291e-06
50000,0.6708727,-1.511532E+02,-0.5876259,9.834223e-06
50000,0.5712232,-1.485145E+02,-0.4871235,1.066937e-05
50000,0.5081571,-1.544210E+02,-0.4583531,1.450825e-05
50000,0.8628502,-1.449957E+02,-0.7067688,6.430983e-06
50000,0.8395668,-1.536084E+02,-0.7520647,8.529422e-06
50000,0.9063979,-1.700968E+02,-0.8928922,2.041935e-05
50000,1.339555,-1.690260E+02,-1.315059,1.248262e-05
50000,2.858673,-1.772910E+02,-2.855478,2.355928e-05
50000,6.676461,+1.775529E+02,-6.670373,-1.116606e-05
50000,50.55164,+1.603504E+02,-47.60786,-1.872541e-07
50000,2.872606,-1.682133E+02,-2.812037,5.424666e-06
50000,1.68551,-1.645696E+02,-1.624755,7.097864e-06
50000,0.957898,-1.572333E+02,-0.8832662,8.587008e-06
50000,0.7013407,-1.540850E+02,-0.630816,1.038489e-05
50000,0.7772297,-1.399748E+02,-0.5951729,6.368043e-06
50000,0.8917925,-1.404571E+02,-0.6877046,5.606373e-06
50000,0.6436586,-1.619834E+02,-0.6120978,1.59891e-05
50000,0.7241482,-1.594164E+02,-0.6779187,1.250277e-05
50000,0.8888348,-1.575279E+02,-0.8213417,9.369147e-06
50000,1.512109,-1.709795E+02,-1.493408,1.342627e-05
50000,2.474772,-1.761582E+02,-2.469211,1.919681e-05
50000,6.80944,+1.795826E+02,-6.809259,-6.416778e-05
50000,52.51351,+1.558346E+02,-47.91161,-1.480678e-07
50000,2.875083,-1.676557E+02,-2.808612,5.178695e-06
50000,1.333309,-1.609909E+02,-1.260599,7.329556e-06
50000,1.073685,-1.433494E+02,-0.8614079,4.966467e-06
50000,0.8705609,-1.392162E+02,-0.6591707,5.597578e-06
50000,0.7086494,-1.426368E+02,-0.5632374,7.401603e-06
50000,0.6015849,-1.484332E+02,-0.5125687,1.010749e-05
50000,0.5908083,-1.460439E+02,-0.4900554,9.645745e-06
50000,0.6373938,-1.386695E+02,-0.4786273,7.56196e-06
50000,0.8483081,-1.594699E+02,-0.7944303,1.069944e-05
50000,1.155612,-1.646555E+02,-1.114417,1.040911e-05
50000,2.353913,-1.725218E+02,-2.333892,1.039002e-05
50000,6.581846,+1.789635E+02,-6.580769,-2.673423e-05
50000,58.68407,+1.526109E+02,-52.10576,-1.179079e-07
50000,2.679843,-1.660606E+02,-2.600925,4.930752e-06
50000,1.577769,-1.550754E+02,-1.43082,4.787244e-06
50000,0.9295543,-1.573625E+02,-0.8579397,8.896664e-06
50000,0.9127757,-1.463610E+02,-0.7599262,6.295191e-06
50000,0.6871644,-1.496698E+02,-0.5931122,9.173048e-06
50000,0.6094073,-1.436555E+02,-0.4908582,8.813579e-06
50000,0.6173518,-1.303604E+02,-0.399793,6.766598e-06
50000,0.6783056,-1.494144E+02,-0.5839331,9.222669e-06
50000,0.7831321,-1.557281E+02,-0.7139074,9.887874e-06
50000,1.314424,-1.653480E+02,-1.271679,9.573802e-06
50000,2.609634,-1.760332E+02,-2.603382,1.763187e-05
50000,7.787329,+1.774577E+02,-7.779664,-9.215175e-06
50000,63.9021,+1.487573E+02,-54.63489,-9.603924e-08
50000,2.539417,-1.698596E+02,-2.499749,7.119578e-06
50000,1.388127,-1.641293E+02,-1.335213,8.385265e-06
50000,1.143804,-1.549693E+02,-1.036378,6.577351e-06
50000,0.8147337,-1.570925E+02,-0.7504795,1.00372e-05
50000,0.6460217,-1.485204E+02,-0.5509441,9.43561e-06
50000,0.5838512,-1.324093E+02,-0.3937622,7.383938e-06
50000,0.593432,-1.475659E+02,-0.500862,1.000111e-05
50000,0.5942622,-1.466094E+02,-0.4961723,9.732811e-06
50000,0.8580543,-1.563112E+02,-0.7857559,9.233361e-06
50000,1.386167,-1.684801E+02,-1.358243,1.14984e-05
50000,2.773019,-1.742504E+02,-2.759069,1.145804e-05
50000,6.948725,-1.779876E+02,-6.944439,1.304498e-05
50000,53.50965,+1.503369E+02,-46.49722,-1.20199e-07
50000,2.781016,-1.721738E+02,-2.755112,8.405621e-06
50000,1.817685,-1.646363E+02,-1.752728,6.609604e-06
50000,1.175155,-1.669046E+02,-1.144594,1.19549e-05
50000,0.8224749,-1.579209E+02,-0.7621594,1.029606e-05
50000,0.6150914,-1.400128E+02,-0.4712758,8.05302e-06
50000,0.5815261,-1.509533E+02,-0.5083842,1.127383e-05
50000,0.5100314,-1.514625E+02,-0.4480651,1.306374e-05
50000,0.6847444,-1.546209E+02,-0.6186609,1.084586e-05
50000,0.9697977,-1.657800E+02,-0.9400829,1.336168e-05
50000,1.608419,-1.704120E+02,-1.585951,1.188155e-05
50000,2.721466,-1.731685E+02,-2.702145,9.832884e-06
50000,7.366801,+1.774086E+02,-7.359268,-9.556574e-06
50000,50.6214,+1.610478E+02,-47.87722,-1.936101e-07
50000,3.033619,-1.707465E+02,-2.994141,6.525207e-06
50000,1.656133,-1.711969E+02,-1.636624,1.255889e-05
50000,1.005522,-1.621586E+02,-0.957165,1.033223e-05
50000,0.6704256,-1.434966E+02,-0.5389025,7.981363e-06
50000,0.5719707,-1.504416E+02,-0.4975305,1.128121e-05
50000,0.4447072,-1.403560E+02,-0.3424351,1.121876e-05
50000,0.524799,-1.444776E+02,-0.427128,1.043916e-05
50000,0.6200223,-1.588376E+02,-0.5782087,1.42207e-05
50000,0.9151288,-1.631631E+02,-0.8759001,1.200873e-05
50000,1.246157,-1.681042E+02,-1.219394,1.23917e-05
50000,2.426,-1.720278E+02,-2.402554,9.460285e-06
50000,5.971129,-1.791964E+02,-5.970541,3.800752e-05
50000,50.59161,+1.605776E+02,-47.71257,-1.892085e-07
50000,3.031105,-1.748103E+02,-3.01868,1.160969e-05
50000,1.599706,-1.676517E+02,-1.562698,9.304527e-06
50000,0.930843,-1.522883E+02,-0.8240739,7.353585e-06
50000,0.7039829,-1.525380E+02,-0.6246559,9.804743e-06
50000,0.5032075,-1.441250E+02,-0.4077477,1.079422e-05
50000,0.5230085,-1.418777E+02,-0.4114479,9.8586e-06
50000,0.55204,-1.510047E+02,-0.4828469,1.189522e-05
50000,0.6802819,-1.575154E+02,-0.6285687,1.223501e-05
50000,0.9908082,-1.475112E+02,-0.8357432,5.981047e-06
50000,1.378388,-1.602610E+02,-1.297395,6.837566e-06
50000,2.357068,-1.747221E+02,-2.347075,1.46809e-05
50000,7.366182,+1.792508E+02,-7.365552,-3.304652e-05
50000,48.61007,+1.614372E+02,-46.08114,-2.056968e-07
50000,2.854382,-1.765974E+02,-2.84935,1.878911e-05
50000,1.401552,-1.640696E+02,-1.347727,8.274601e-06
50000,0.9381892,-1.621522E+02,-0.8930378,1.106989e-05
50000,0.5710903,-1.497986E+02,-0.4935721,1.108006e-05
50000,0.5272636,-1.454516E+02,-0.4342794,1.064538e-05
50000,0.4685267,-1.522652E+02,-0.4146982,1.45985e-05
50000,0.7403265,-1.386768E+02,-0.5559825,6.511505e-06
50000,0.7840995,-1.392058E+02,-0.5936117,6.213516e-06
50000,0.7320837,-1.607037E+02,-0.6909569,1.315767e-05
50000,1.191656,-1.675877E+02,-1.163802,1.242711e-05
50000,2.595348,-1.776670E+02,-2.593197,3.012885e-05
50000,6.531721,+1.762666E+02,-6.517859,-7.484224e-06
50000,47.13198,+1.583916E+02,-43.81965,-1.833911e-07
50000,3.49243,-1.757792E+02,-3.482958,1.23834e-05
