freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,33.50494,-1.066486E+00,33.49913,2.552135e-06
100000,52.31892,-1.781799E+00,52.29362,9.783524e-07
100000,66.38449,-2.482063E+00,66.32221,5.536039e-07
100000,72.83481,-1.135935E+00,72.8205,1.102247e-06
100000,76.98141,-9.661853E-01,76.97046,1.226075e-06
100000,76.98616,-5.536006E-01,76.98256,2.139638e-06
100000,80.029,-6.378128E-01,80.02404,1.786533e-06
100000,78.32617,-1.017300E+00,78.31383,1.144484e-06
100000,77.01878,-6.858596E-01,77.01326,1.72632e-06
100000,67.90152,-1.015275E+00,67.89086,1.322825e-06
100000,62.86816,-1.454768E+00,62.8479,9.971603e-07
100000,51.43201,-1.596673E+00,51.41204,1.110579e-06
100000,34.35469,-2.144342E+00,34.33063,1.238124e-06
100000,33.49384,-2.671556E+00,33.45744,1.019462e-06
100000,54.07921,-3.466310E+00,53.98027,4.867546e-07
100000,64.15513,-1.882142E+00,64.12052,7.553307e-07
100000,70.83135,-1.664043E+00,70.80147,7.737732e-07
100000,72.8309,-1.134695E+00,72.81662,1.10351e-06
100000,77.66987,-1.209581E+00,77.65256,9.707056e-07
100000,77.63428,-1.597199E+00,77.60412,7.355066e-07
100000,77.97395,-1.293800E+00,77.95407,9.03989e-07
100000,70.9319,-1.810966E+00,70.89648,7.100078e-07
100000,68.46973,-1.950334E+00,68.43007,6.829972e-07
100000,60.52845,-1.886839E+00,60.49563,7.985956e-07
100000,49.24102,-2.010779E+00,49.2107,9.211719e-07
100000,29.83481,-1.978242E+00,29.81703,1.545349e-06
100000,36.33822,-4.942375E+00,36.20311,5.083726e-07
100000,53.23901,-2.984743E+00,53.16679,5.741195e-07
100000,63.57839,-2.539613E+00,63.51595,5.649473e-07
100000,68.31946,-1.850643E+00,68.28382,7.213585e-07
100000,75.28091,-1.868085E+00,75.24091,6.485421e-07
100000,77.06366,-2.253450E+00,77.00406,5.252392e-07
100000,79.08892,-2.000030E+00,79.04074,5.766057e-07
100000,73.94252,-2.318481E+00,73.88199,5.320636e-07
