freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,33.17357,-4.609040E+00,33.06629,5.970471e-07
100000,54.23286,-7.825160E+00,53.72786,2.15545e-07
100000,70.9386,-1.057696E+01,69.7333,1.222275e-07
100000,76.79179,-8.617942E+00,75.92478,1.383131e-07
100000,79.2456,-7.024097E+00,78.65085,1.642349e-07
100000,77.56323,-5.387098E+00,77.22065,2.185607e-07
100000,79.02516,-4.362572E+00,78.7962,2.647613e-07
100000,76.51297,-4.016618E+00,76.32504,2.969634e-07
100000,74.44604,-3.138981E+00,74.33434,3.90418e-07
100000,65.29667,-3.115776E+00,65.20014,4.484351e-07
100000,59.96774,-3.104133E+00,59.87976,4.901141e-07
100000,48.79111,-2.891321E+00,48.729,6.466811e-07
100000,32.34979,-3.080269E+00,32.30305,9.155708e-07
100000,34.83435,-8.928010E+00,34.4123,2.94401e-07
100000,59.0935,-1.269123E+01,57.64974,1.225904e-07
100000,69.59239,-1.081820E+01,68.35558,1.218455e-07
100000,75.04272,-9.256118E+00,74.06561,1.318548e-07
100000,75.55276,-7.603392E+00,74.88848,1.592064e-07
100000,78.82735,-6.466155E+00,78.32589,1.792842e-07
100000,77.78406,-6.104546E+00,77.34299,1.924069e-07
100000,77.24698,-5.203766E+00,76.9286,2.271646e-07
100000,70.42634,-5.719694E+00,70.07571,2.267548e-07
100000,66.97774,-5.012044E+00,66.72164,2.71989e-07
100000,58.76826,-4.567293E+00,58.58164,3.400957e-07
100000,47.42291,-4.291480E+00,47.28995,4.484908e-07
100000,28.49703,-3.796326E+00,28.4345,8.435242e-07
100000,40.35379,-1.506594E+01,38.96672,1.517324e-07
100000,59.22181,-1.314581E+01,57.66987,1.181655e-07
100000,69.51356,-1.171224E+01,68.06625,1.127878e-07
100000,73.33119,-1.010039E+01,72.1947,1.237564e-07
100000,78.99487,-8.878699E+00,78.0483,1.305371e-07
100000,79.94621,-8.569458E+00,79.05369,1.336017e-07
100000,81.14479,-7.765908E+00,80.40056,1.451511e-07
100000,75.73394,-7.832989E+00,75.0273,1.541979e-07
100000,74.83999,-7.269988E+00,74.23834,1.680511e-07
100000,69.10176,-6.709879E+00,68.62845,1.971206e-07
100000,61.06935,-6.198192E+00,60.71237,2.413803e-07
100000,47.83576,-5.712157E+00,47.59823,3.342794e-07
100000,33.11341,-5.131226E+00,32.98071,5.374009e-07
100000,37.00307,-1.240097E+01,36.13974,2.002836e-07
100000,56.00087,-1.199247E+01,54.77864,1.367776e-07
100000,65.11665,-1.076829E+01,63.97,1.308169e-07
100000,74.55204,-9.818937E+00,73.45997,1.251834e-07
100000,78.25386,-9.869125E+00,77.09585,1.18661e-07
100000,81.75361,-9.023525E+00,80.74182,1.241242e-07
100000,78.70938,-9.244142E+00,77.68716,1.258738e-07
100000,80.17572,-8.700910E+00,79.25301,1.312217e-07
100000,76.83493,-8.236318E+00,76.04243,1.445931e-07
100000,71.89457,-8.166653E+00,71.16549,1.558383e-07
100000,62.78896,-8.248952E+00,62.13934,1.766697e-07
100000,54.28718,-8.151873E+00,53.73864,2.067542e-07
100000,34.90699,-9.610515E+00,34.41709,2.731002e-07
100000,35.3752,-1.094348E+01,34.7319,2.369913e-07
100000,52.28734,-9.945043E+00,51.50167,1.762473e-07
100000,66.48102,-9.637910E+00,65.54267,1.429922e-07
100000,73.67922,-9.833093E+00,72.59683,1.264858e-07
100000,79.94356,-9.123916E+00,78.93209,1.255495e-07
100000,79.37604,-9.529687E+00,78.28065,1.211097e-07
100000,83.44122,-9.096147E+00,82.3919,1.206509e-07
100000,82.60188,-9.083720E+00,81.56595,1.220422e-07
100000,80.48345,-9.452485E+00,79.39066,1.204099e-07
100000,75.06351,-1.011642E+01,73.89648,1.207107e-07
100000,71.84541,-1.092515E+01,70.54326,1.168829e-07
100000,59.28952,-1.307520E+01,57.75238,1.186568e-07
100000,40.53983,-1.569049E+01,39.02918,1.451664e-07
100000,30.98418,-5.145429E+00,30.85933,5.727499e-07
100000,51.27091,-5.571656E+00,51.02869,3.197217e-07
100000,61.9912,-6.079075E+00,61.6426,2.424322e-07
100000,71.08242,-5.610372E+00,70.74192,2.290251e-07
100000,72.81123,-5.972807E+00,72.41597,2.100646e-07
100000,79.06103,-6.023183E+00,78.62457,1.918468e-07
100000,80.30625,-6.244137E+00,79.82983,1.822137e-07
100000,80.40217,-6.843677E+00,79.8293,1.661188e-07
100000,77.5867,-7.713131E+00,76.88473,1.528401e-07
100000,77.31812,-8.664240E+00,76.43578,1.36643e-07
100000,70.11418,-1.102198E+01,68.82085,1.187297e-07
100000,59.5945,-1.350322E+01,57.94712,1.14374e-07
100000,37.02328,-1.304206E+01,36.06826,1.904929e-07
100000,33.0182,-3.651132E+00,32.95118,7.569302e-07
100000,48.92493,-3.927305E+00,48.81004,4.749612e-07
100000,61.12078,-3.223189E+00,61.02409,4.63124e-07
100000,65.25308,-3.775158E+00,65.11149,3.704426e-07
100000,73.39275,-4.021206E+00,73.21207,3.092359e-07
100000,76.37065,-4.327103E+00,76.15296,2.762053e-07
100000,78.24028,-5.004191E+00,77.94205,2.332012e-07
100000,77.41423,-5.909145E+00,77.00288,1.996951e-07
100000,79.47254,-7.016141E+00,78.87743,1.639507e-07
100000,75.24264,-9.348075E+00,74.2434,1.302222e-07
100000,69.71871,-1.189605E+01,68.22138,1.107428e-07
100000,55.80986,-1.230475E+01,54.52779,1.338144e-07
100000,35.19149,-1.133894E+01,34.5046,2.30023e-07
100000,29.02978,-1.822723E+00,29.01509,1.72366e-06
100000,46.59719,-1.153288E+00,46.58775,1.696972e-06
100000,53.99663,-1.770387E+00,53.97086,9.540628e-07
100000,64.56447,-2.138849E+00,64.51949,6.604955e-07
100000,69.35316,-2.436328E+00,69.29047,5.398482e-07
100000,72.9552,-3.151300E+00,72.84488,3.968402e-07
100000,73.80611,-4.004156E+00,73.62595,3.088112e-07
100000,77.68854,-5.167955E+00,77.37273,2.274344e-07
100000,75.65638,-7.467979E+00,75.01463,1.618544e-07
100000,73.44694,-9.941713E+00,72.34405,1.255132e-07
100000,64.94225,-1.073679E+01,63.80533,1.315484e-07
100000,51.90357,-9.988407E+00,51.11686,1.767874e-07
100000,30.81958,-5.209018E+00,30.6923,5.687988e-07
100000,31.2239,-6.841754E-01,31.22167,4.268728e-06
100000,44.48581,-1.312723E+00,44.47414,1.561659e-06
100000,58.38895,-1.581948E+00,58.36669,9.873588e-07
100000,65.56641,-1.761182E+00,65.53544,7.898152e-07
100000,70.92326,-2.357951E+00,70.86321,5.454337e-07
100000,73.59799,-3.103536E+00,73.49004,3.994224e-07
100000,79.07528,-4.230872E+00,78.85979,2.728142e-07
100000,78.86108,-6.388409E+00,78.37139,1.813792e-07
100000,79.04203,-8.849598E+00,78.10108,1.308848e-07
100000,74.30744,-9.857918E+00,73.21032,1.251037e-07
100000,66.06477,-9.770374E+00,65.10656,1.419608e-07
100000,50.80663,-5.733766E+00,50.55244,3.135505e-07
100000,32.95087,-4.035532E+00,32.86917,6.863319e-07
100000,27.38619,-2.160153E+00,27.36673,1.541805e-06
100000,46.98785,-1.804624E+00,46.96454,1.075579e-06
100000,57.15975,-1.673798E+00,57.13536,9.532594e-07
100000,64.9041,-2.166862E+00,64.85769,6.485493e-07
100000,69.32188,-2.805319E+00,69.23881,4.690981e-07
100000,76.4283,-3.868241E+00,76.25418,3.086775e-07
100000,77.77955,-6.018631E+00,77.35082,1.951545e-07
100000,79.977,-8.519481E+00,79.0945,1.343278e-07
100000,77.91604,-9.895629E+00,76.75684,1.188595e-07
100000,73.11077,-9.902308E+00,72.0216,1.26587e-07
100000,61.52072,-6.225260E+00,61.15794,2.385716e-07
100000,48.72225,-4.148435E+00,48.5946,4.51555e-07
100000,28.95543,-2.580072E+00,28.92608,1.221033e-06
100000,32.55682,-1.459409E+00,32.54626,1.919423e-06
100000,48.15859,-1.061732E+00,48.15032,1.783524e-06
100000,58.88916,-1.474948E+00,58.86965,1.049974e-06
100000,65.65151,-2.031403E+00,65.61025,6.839005e-07
100000,74.44445,-3.139426E+00,74.33273,3.90371e-07
100000,77.32084,-5.260892E+00,76.99513,2.244901e-07
100000,81.26003,-7.839879E+00,80.5005,1.435861e-07
100000,81.54236,-9.184582E+00,80.49693,1.222818e-07
100000,79.47272,-9.344255E+00,78.41816,1.233408e-07
100000,70.53534,-5.864677E+00,70.16616,2.208261e-07
100000,60.99118,-3.553313E+00,60.87393,4.210374e-07
100000,46.42377,-1.828320E+00,46.40014,1.074543e-06
100000,31.21619,-1.477428E+00,31.20582,1.977446e-06
100000,28.03324,-7.475998E-01,28.03086,4.351235e-06
100000,44.36079,-1.139049E+00,44.35202,1.804802e-06
100000,54.36531,-1.648327E+00,54.34282,1.017741e-06
100000,65.52338,-2.866714E+00,65.44138,4.856722e-07
100000,70.14694,-5.212695E+00,69.85683,2.497302e-07
100000,76.0327,-7.706629E+00,75.34595,1.560947e-07
100000,78.66837,-9.190565E+00,77.65847,1.266673e-07
100000,79.16148,-9.518265E+00,78.07166,1.215823e-07
100000,72.59442,-6.122003E+00,72.18041,2.055761e-07
100000,65.27778,-3.887146E+00,65.12761,3.596497e-07
100000,54.06737,-2.155002E+00,54.02913,7.828205e-07
100000,44.64439,-1.648364E+00,44.62592,1.239318e-06
100000,27.54929,-2.678599E+00,27.51919,1.236183e-06
100000,29.85926,-1.457182E+00,29.8496,2.096026e-06
100000,45.5885,-1.653321E+00,45.56952,1.210015e-06
100000,59.95853,-2.894583E+00,59.88203,5.256426e-07
100000,66.86578,-4.938683E+00,66.61753,2.764812e-07
100000,74.79991,-7.199389E+00,74.21019,1.697812e-07
100000,79.79756,-8.701725E+00,78.87903,1.318313e-07
100000,82.81006,-9.175396E+00,81.75049,1.205293e-07
100000,78.34559,-6.166234E+00,77.89232,1.891241e-07
100000,73.0773,-4.200134E+00,72.88104,2.973625e-07
100000,64.34998,-2.548131E+00,64.28635,5.563086e-07
100000,58.2866,-1.913965E+00,58.25408,8.175622e-07
100000,46.88524,-2.204131E+00,46.85055,8.826253e-07
100000,32.72623,-1.776857E+00,32.71049,1.568425e-06
100000,29.18772,-1.625284E+00,29.17597,1.922523e-06
100000,48.75566,-2.456902E+00,48.71084,7.614879e-07
100000,58.69189,-4.286723E+00,58.52769,3.62781e-07
100000,69.0952,-6.500998E+00,68.65091,2.03445e-07
100000,76.54452,-8.074237E+00,75.78573,1.480354e-07
100000,82.01038,-8.983527E+00,81.00438,1.242819e-07
100000,79.62203,-6.238499E+00,79.15052,1.83945e-07
100000,76.06851,-4.376541E+00,75.8467,2.741759e-07
100000,69.2125,-2.692346E+00,69.1361,4.895388e-07
100000,65.43823,-1.914928E+00,65.40168,7.278462e-07
100000,57.17186,-1.876039E+00,57.14121,8.503468e-07
100000,48.0691,-1.124427E+00,48.05985,1.687226e-06
100000,27.943,-1.211769E+00,27.93675,2.693285e-06
100000,32.41543,-2.273867E+00,32.3899,1.237485e-06
100000,47.59364,-3.752638E+00,47.4916,5.109375e-07
100000,61.30759,-5.752773E+00,60.99883,2.589889e-07
100000,71.85598,-7.840712E+00,71.18421,1.623606e-07
100000,80.17059,-9.235298E+00,79.13139,1.236969e-07
100000,79.96461,-6.704986E+00,79.41769,1.704664e-07
100000,78.24675,-4.952551E+00,77.95462,2.356071e-07
100000,72.97355,-3.287979E+00,72.85343,3.802652e-07
100000,71.07995,-2.415819E+00,71.01677,5.312024e-07
100000,65.04598,-2.221033E+00,64.99712,6.313584e-07
100000,59.02497,-1.397104E+00,59.00743,1.105914e-06
100000,44.30607,-1.347868E+00,44.29381,1.527116e-06
100000,30.04611,-1.721781E+00,30.03254,1.762958e-06
100000,28.56639,-2.952232E+00,28.52848,1.081755e-06
100000,48.00136,-5.087643E+00,47.81225,3.738897e-07
100000,62.66698,-7.769473E+00,62.09169,1.878643e-07
100000,74.68858,-9.810549E+00,73.59638,1.250603e-07
100000,77.09945,-7.479885E+00,76.44338,1.585736e-07
100000,77.3143,-5.738459E+00,76.92686,2.058799e-07
100000,73.79853,-4.033771E+00,73.61571,3.065792e-07
100000,73.60856,-3.058770E+00,73.50369,4.052042e-07
100000,69.44071,-2.748691E+00,69.36082,4.779355e-07
100000,65.64512,-1.844835E+00,65.61109,7.53109e-07
100000,54.28596,-1.728130E+00,54.26127,9.721754e-07
100000,45.75078,-1.676018E+00,45.73121,1.189399e-06
100000,29.27711,-1.935230E+00,29.26041,1.609773e-06
