freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,30.95181,-8.934669E-01,30.94805,3.297584e-06
100000,47.72285,-1.307910E+00,47.71042,1.461087e-06
100000,60.93743,-2.114526E+00,60.89594,7.078549e-07
100000,69.10157,-2.681935E+00,69.02588,4.922268e-07
100000,76.8869,-5.337054E+00,76.55357,2.225446e-07
100000,80.15392,-7.132381E+00,79.53368,1.599211e-07
100000,84.55282,-8.089826E+00,83.7114,1.337579e-07
100000,80.14148,-6.449701E+00,79.63425,1.767923e-07
100000,75.5796,-3.944103E+00,75.4006,3.061491e-07
100000,65.08139,-2.851780E+00,65.00079,4.915291e-07
100000,59.33379,-2.434016E+00,59.28025,6.316083e-07
100000,48.10196,-2.078773E+00,48.07031,9.12154e-07
100000,31.92157,-2.340803E+00,31.89494,1.220715e-06
100000,30.23727,-1.666095E+00,30.22449,1.810346e-06
100000,48.74886,-2.196372E+00,48.71305,8.518808e-07
100000,59.83203,-2.545005E+00,59.77301,5.990502e-07
100000,69.97523,-5.432370E+00,69.66094,2.402481e-07
100000,75.66986,-7.532163E+00,75.01694,1.604544e-07
100000,82.44743,-8.789789E+00,81.47914,1.263258e-07
100000,79.8773,-7.346266E+00,79.22163,1.558272e-07
100000,77.0804,-4.908595E+00,76.7977,2.413087e-07
100000,68.36038,-3.963943E+00,68.19685,3.367886e-07
100000,64.87724,-3.179633E+00,64.77736,4.422791e-07
100000,56.7602,-2.567670E+00,56.70321,6.259001e-07
100000,45.86331,-2.312104E+00,45.82597,8.601769e-07
100000,27.65919,-1.996963E+00,27.64239,1.651282e-06
100000,31.73789,-2.121874E+00,31.71613,1.354392e-06
100000,48.21239,-2.119114E+00,48.17942,8.927479e-07
100000,61.49335,-5.247562E+00,61.23562,2.829856e-07
100000,70.24081,-7.730569E+00,69.60243,1.684458e-07
100000,79.85849,-9.398779E+00,78.78644,1.220393e-07
100000,79.59511,-8.176438E+00,78.78601,1.405942e-07
100000,78.50038,-5.884519E+00,78.08673,1.977533e-07
100000,71.50019,-4.720238E+00,71.25769,2.704974e-07
100000,69.95511,-3.572951E+00,69.81913,3.650714e-07
100000,64.10373,-2.680028E+00,64.03362,5.309804e-07
100000,56.60655,-1.966219E+00,56.57322,8.19463e-07
100000,44.25391,-1.392857E+00,44.24083,1.479542e-06
100000,30.93824,-1.268080E+00,30.93066,2.324535e-06
100000,30.24255,-2.005235E+00,30.22403,1.504e-06
100000,49.13861,-5.504924E+00,48.91198,3.376268e-07
100000,61.9379,-8.345690E+00,61.282,1.770357e-07
100000,75.27303,-1.052226E+01,74.00724,1.157813e-07
100000,77.70624,-9.570912E+00,76.62461,1.231843e-07
100000,78.52684,-7.044969E+00,77.93398,1.652496e-07
100000,73.18045,-5.692000E+00,72.81962,2.192792e-07
100000,73.42291,-4.325109E+00,73.21382,2.874264e-07
100000,69.50631,-3.153389E+00,69.40107,4.162558e-07
100000,64.31846,-2.497058E+00,64.25739,5.679577e-07
100000,55.44043,-1.877512E+00,55.41066,8.76216e-07
100000,47.78139,-1.539907E+00,47.76414,1.239486e-06
100000,30.3066,-2.246362E+00,30.28331,1.339791e-06
100000,32.79755,-6.596791E+00,32.5804,4.224046e-07
100000,52.08808,-9.278847E+00,51.40652,1.895005e-07
100000,70.36792,-1.199234E+01,68.83216,1.088529e-07
100000,76.25466,-1.101616E+01,74.84954,1.092258e-07
100000,79.38785,-8.373616E+00,78.54153,1.376648e-07
100000,75.82379,-6.861414E+00,75.28075,1.756961e-07
100000,77.78038,-5.200857E+00,77.46017,2.257326e-07
100000,75.42968,-4.094611E+00,75.23714,2.955001e-07
100000,72.12899,-3.416900E+00,72.00076,3.702185e-07
100000,65.53311,-2.797899E+00,65.45499,4.975337e-07
100000,61.14416,-2.349294E+00,61.09276,6.349978e-07
100000,48.83386,-2.618508E+00,48.78287,7.133768e-07
100000,31.92063,-2.792111E+00,31.88274,1.023554e-06
100000,33.51198,-9.060933E+00,33.0938,3.015654e-07
100000,59.38078,-1.278298E+01,57.90903,1.211362e-07
100000,70.1463,-1.195520E+01,68.62482,1.09531e-07
100000,76.27915,-9.148310E+00,75.30889,1.31233e-07
100000,75.00997,-7.477574E+00,74.37207,1.630409e-07
100000,78.7212,-5.884524E+00,78.30638,1.971985e-07
100000,78.02221,-4.763655E+00,77.7527,2.456318e-07
100000,76.34028,-4.035360E+00,76.15101,2.962551e-07
100000,71.65596,-3.388809E+00,71.53067,3.757479e-07
100000,69.37287,-2.794720E+00,69.29036,4.705297e-07
100000,60.14297,-2.832128E+00,60.06951,5.35577e-07
