freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,35.4372,-2.378489E+00,35.40667,2.164397e-06
50000,53.91156,-2.078163E+00,53.8761,1.628195e-06
50000,67.48332,-1.950747E+00,67.44421,1.385668e-06
50000,73.94487,-9.853774E-01,73.93393,2.503131e-06
50000,79.41553,-1.436957E+00,79.39055,1.59834e-06
50000,79.90069,-1.389781E+00,79.87719,1.642549e-06
50000,83.2404,-1.397758E+00,83.21563,1.567652e-06
50000,81.93342,-1.937302E+00,81.88659,1.149204e-06
50000,80.48085,-1.524559E+00,80.45236,1.486576e-06
50000,71.58841,-1.963612E+00,71.54637,1.297655e-06
50000,66.80934,-2.435388E+00,66.74899,1.121239e-06
50000,55.4189,-2.673438E+00,55.35858,1.231409e-06
50000,38.15058,-3.703405E+00,38.07091,1.291733e-06
50000,33.64346,-2.333341E+00,33.61556,2.323881e-06
50000,53.34549,-1.928270E+00,53.31528,1.773328e-06
50000,63.32689,-8.281709E-01,63.32027,3.477601e-06
50000,71.39933,-1.410373E+00,71.3777,1.811293e-06
50000,74.13544,-1.376477E+00,74.11404,1.787391e-06
50000,79.36144,-1.412129E+00,79.33733,1.627544e-06
50000,79.87117,-1.995010E+00,79.82275,1.144789e-06
50000,80.25552,-1.642946E+00,80.22253,1.383356e-06
50000,73.64978,-2.166880E+00,73.59712,1.143062e-06
50000,71.81499,-2.572982E+00,71.74259,9.873403e-07
50000,64.39513,-2.780645E+00,64.31931,1.018931e-06
50000,54.14227,-3.760018E+00,54.02572,8.965162e-07
50000,34.09998,-5.488790E+00,33.94363,9.759024e-07
50000,34.57363,-1.917651E+00,34.55427,2.751309e-06
50000,50.55827,-3.202322E-01,50.55748,1.126465e-05
50000,62.15315,-1.071739E+00,62.14228,2.73808e-06
50000,67.51073,-9.770480E-01,67.50091,2.765063e-06
50000,74.8704,-1.026432E+00,74.85838,2.373315e-06
50000,77.21891,-1.623533E+00,77.18791,1.454943e-06
50000,79.26445,-1.284470E+00,79.24453,1.791458e-06
50000,74.56611,-1.648919E+00,74.53523,1.483515e-06
50000,74.94351,-1.879318E+00,74.9032,1.295139e-06
50000,70.22422,-1.866569E+00,70.18696,1.391613e-06
50000,63.91449,-2.414571E+00,63.85774,1.182121e-06
50000,51.57051,-3.358907E+00,51.48192,1.05347e-06
50000,35.38867,-2.619771E+00,35.35168,1.967871e-06
50000,32.00951,-6.840551E-01,32.00723,8.329387e-06
50000,50.07905,-1.578791E+00,50.06004,2.306997e-06
50000,59.17813,-1.308125E+00,59.16271,2.356134e-06
50000,69.21806,-1.329318E+00,69.19944,1.982273e-06
50000,73.70474,-1.943379E+00,73.66235,1.273512e-06
50000,77.56624,-1.417417E+00,77.54251,1.659001e-06
50000,74.75381,-1.692721E+00,74.72119,1.441508e-06
50000,77.08596,-1.784299E+00,77.04858,1.326173e-06
50000,74.45697,-1.605104E+00,74.42776,1.526234e-06
50000,70.81725,-2.090523E+00,70.77011,1.232183e-06
50000,62.78207,-2.811240E+00,62.70652,1.033745e-06
50000,53.94556,-2.305429E+00,53.9019,1.466839e-06
50000,33.71794,-2.755272E+00,33.67896,1.963879e-06
50000,34.38161,-3.386252E+00,34.32158,1.567401e-06
