freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,33.49325,-9.216751E-01,33.48892,5.908216e-06
50000,51.43229,-9.040187E-01,51.42589,3.922631e-06
50000,64.8235,-9.538385E-01,64.81451,2.949752e-06
50000,71.23065,-5.349251E-02,71.23062,4.786444e-05
50000,76.65882,-6.092027E-01,76.65448,3.905324e-06
50000,77.27,-6.060376E-01,77.26567,3.894668e-06
50000,80.75847,-6.959097E-01,80.75251,3.245208e-06
50000,79.84298,-1.361538E+00,79.82044,1.677827e-06
50000,79.21768,-1.205225E+00,79.20016,1.910357e-06
50000,71.18356,-1.815375E+00,71.14783,1.41156e-06
50000,65.44667,-2.108154E+00,65.40237,1.32215e-06
50000,52.57159,-1.565614E+00,52.55197,2.216108e-06
50000,34.76404,-1.611978E+00,34.75028,3.254924e-06
50000,33.01287,-1.901011E+00,32.9947,2.906596e-06
50000,52.36117,-1.535102E+00,52.34238,2.269227e-06
50000,62.16412,-3.598414E-01,62.16289,8.153136e-06
50000,70.09166,-9.712236E-01,70.08159,2.679218e-06
50000,72.69887,-9.139640E-01,72.68962,2.74495e-06
50000,78.01705,-1.006591E+00,78.00501,2.322482e-06
50000,78.7685,-1.654796E+00,78.73565,1.399382e-06
50000,79.84374,-1.523420E+00,79.81552,1.499558e-06
50000,73.97734,-2.220940E+00,73.92177,1.110314e-06
50000,71.18745,-2.463599E+00,71.12165,1.040239e-06
50000,61.94136,-1.957256E+00,61.90522,1.504627e-06
50000,49.98599,-1.827048E+00,49.96058,1.997322e-06
50000,30.28676,-2.476403E+00,30.25848,2.432393e-06
50000,34.37173,-1.773713E+00,34.35526,2.991971e-06
50000,50.3013,-1.901938E-01,50.30102,1.906329e-05
50000,61.83862,-9.044303E-01,61.83092,3.261038e-06
50000,67.13882,-8.348970E-01,67.13169,3.25373e-06
50000,74.57066,-9.100655E-01,74.56126,2.687512e-06
50000,77.15107,-1.580613E+00,77.12171,1.495755e-06
50000,79.86089,-1.442740E+00,79.83558,1.583057e-06
50000,76.41595,-1.893797E+00,76.37421,1.260475e-06
50000,75.79903,-2.226985E+00,75.74178,1.08069e-06
50000,69.33739,-1.624636E+00,69.30952,1.619225e-06
50000,61.01229,-1.241437E+00,60.99797,2.408045e-06
50000,47.84288,-1.312709E+00,47.83032,2.90419e-06
50000,33.50093,-1.187257E+00,33.49373,4.585663e-06
50000,32.01222,-6.474230E-01,32.01017,8.799908e-06
50000,50.02687,-1.517198E+00,50.00933,2.403133e-06
50000,59.18309,-1.270247E+00,59.16855,2.426177e-06
50000,69.32721,-1.297056E+00,69.30945,2.028371e-06
50000,73.99597,-2.008031E+00,73.95053,1.227674e-06
50000,78.54983,-1.694120E+00,78.5155,1.370713e-06
50000,76.70779,-2.230560E+00,76.64967,1.066176e-06
50000,78.72029,-2.353554E+00,78.65388,9.846549e-07
50000,74.55349,-1.691488E+00,74.521,1.446435e-06
50000,68.83332,-1.337389E+00,68.81457,1.981325e-06
50000,59.52829,-1.336334E+00,59.5121,2.29284e-06
50000,51.52795,-1.131155E+00,51.51791,3.129221e-06
50000,33.07373,-2.321904E+00,33.04658,2.37555e-06
50000,34.42089,-3.326161E+00,34.36291,1.593864e-06
50000,50.04936,-2.229734E+00,50.01146,1.634673e-06
50000,63.96639,-1.999217E+00,63.92746,1.426426e-06
50000,71.20993,-2.450660E+00,71.14481,1.045398e-06
50000,77.81424,-1.960073E+00,77.76871,1.195986e-06
50000,77.93531,-2.382846E+00,77.86792,9.823534e-07
50000,82.08223,-2.419075E+00,82.00908,9.187626e-07
50000,79.83872,-1.825107E+00,79.79822,1.251827e-06
50000,76.21769,-1.505947E+00,76.19136,1.589122e-06
50000,69.42896,-1.453142E+00,69.40663,1.807884e-06
50000,65.1541,-1.179471E+00,65.1403,2.373418e-06
