freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,31.01081,-1.185024E+00,31.00417,2.48161e-06
100000,47.78422,-1.430041E+00,47.76934,1.334612e-06
100000,60.5288,-1.821062E+00,60.49823,8.274257e-07
100000,67.5939,-1.361706E+00,67.57481,9.908156e-07
100000,72.92461,-2.349367E+00,72.86331,5.324018e-07
100000,74.48159,-3.024823E+00,74.37782,4.049446e-07
100000,79.08107,-4.257228E+00,78.86287,2.711084e-07
100000,79.88642,-6.186457E+00,79.4212,1.848723e-07
100000,81.607,-7.716663E+00,80.86799,1.452445e-07
100000,73.98665,-9.226063E+00,73.02952,1.341688e-07
100000,66.87819,-8.849597E+00,66.08204,1.546902e-07
100000,51.60137,-6.169726E+00,51.30249,2.869824e-07
100000,32.83129,-4.106920E+00,32.74699,6.768782e-07
100000,30.13702,-1.587214E+00,30.12546,1.906613e-06
100000,48.16836,-1.657839E+00,48.1482,1.142087e-06
100000,58.23438,-9.614555E-01,58.22618,1.62875e-06
100000,65.73801,-1.987967E+00,65.69845,6.979175e-07
100000,69.14297,-2.578843E+00,69.07294,5.115835e-07
100000,75.28969,-3.856955E+00,75.11917,3.142612e-07
100000,77.66157,-5.780541E+00,77.26666,2.034722e-07
100000,81.12815,-7.379275E+00,80.45622,1.527421e-07
100000,76.16808,-9.286997E+00,75.1697,1.294785e-07
100000,72.52571,-9.195892E+00,71.59359,1.373166e-07
100000,61.06361,-6.741976E+00,60.64135,2.220117e-07
100000,47.38986,-4.414746E+00,47.24925,4.362962e-07
100000,27.95599,-2.804654E+00,27.92251,1.163488e-06
100000,31.37761,-1.576931E+00,31.36572,1.843168e-06
100000,46.85603,-4.774662E-01,46.85441,4.076051e-06
100000,57.56879,-1.590840E+00,57.5466,9.958292e-07
100000,63.2679,-2.070192E+00,63.2266,6.963753e-07
100000,71.31773,-3.366282E+00,71.19467,3.800534e-07
100000,75.31441,-5.281116E+00,74.99471,2.295906e-07
100000,80.54566,-7.016487E+00,79.94245,1.617584e-07
100000,77.88831,-8.887284E+00,76.95319,1.322648e-07
100000,77.24591,-9.020285E+00,76.2906,1.314143e-07
100000,68.79016,-6.701569E+00,68.32015,1.98258e-07
100000,58.55937,-4.097718E+00,58.40967,3.803423e-07
100000,44.83727,-2.256866E+00,44.80249,9.013845e-07
100000,31.02328,-1.520970E+00,31.01235,1.932793e-06
100000,29.45898,-4.950947E-01,29.45788,6.252334e-06
100000,45.94054,-1.811185E+00,45.91759,1.096115e-06
100000,55.04932,-2.075569E+00,55.0132,7.982678e-07
100000,65.55483,-3.265857E+00,65.44836,4.261634e-07
100000,71.39476,-5.266889E+00,71.09332,2.428477e-07
100000,78.38225,-6.784323E+00,77.8334,1.718834e-07
100000,77.96513,-8.717175E+00,77.06451,1.346925e-07
100000,80.02208,-9.012041E+00,79.03424,1.269703e-07
100000,74.13871,-6.808757E+00,73.61584,1.810725e-07
100000,66.48187,-4.459894E+00,66.28057,3.078603e-07
100000,56.04355,-2.622460E+00,55.98485,6.206689e-07
100000,47.87387,-1.628108E+00,47.85454,1.17009e-06
100000,30.2206,-2.123547E+00,30.19985,1.421272e-06
100000,30.83606,-3.287139E+00,30.78532,9.001278e-07
100000,45.87381,-2.600989E+00,45.82655,7.645195e-07
100000,59.66623,-3.626333E+00,59.54676,4.217319e-07
100000,67.88895,-5.229753E+00,67.60634,2.571969e-07
100000,76.75475,-6.518827E+00,76.2585,1.82644e-07
100000,78.51066,-8.393937E+00,77.66963,1.388683e-07
100000,83.15648,-8.801010E+00,82.17737,1.250902e-07
100000,79.53119,-6.989637E+00,78.94013,1.644479e-07
100000,73.8536,-4.808392E+00,73.59368,2.570876e-07
100000,65.81582,-3.020881E+00,65.72436,4.588599e-07
100000,60.75846,-2.001710E+00,60.72139,7.499342e-07
100000,48.38715,-2.061513E+00,48.35583,9.143667e-07
100000,31.57803,-2.196376E+00,31.55483,1.315096e-06
100000,29.21589,-1.569438E+00,29.20493,1.988995e-06
100000,48.62747,-2.469955E+00,48.5823,7.594628e-07
100000,59.8432,-3.933711E+00,59.70222,3.876741e-07
100000,71.05542,-5.183342E+00,70.76485,2.479295e-07
100000,75.04263,-7.197088E+00,74.45137,1.692858e-07
100000,82.16781,-8.114334E+00,81.34518,1.372274e-07
100000,80.79453,-6.585610E+00,80.26142,1.717598e-07
100000,76.9302,-4.433357E+00,76.70002,2.676373e-07
100000,70.78916,-2.587876E+00,70.71696,4.979436e-07
100000,67.9548,-1.456920E+00,67.93283,9.211569e-07
100000,58.60199,-1.205682E+00,58.58902,1.290713e-06
