freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,31.28153,-1.132061E+00,31.27542,5.150427e-06
50000,48.54022,-1.474681E+00,48.52414,2.548126e-06
50000,62.36208,-2.107781E+00,62.31989,1.387793e-06
50000,71.08093,-2.317861E+00,71.02277,1.107263e-06
50000,80.95777,-4.499640E+00,80.70825,5.011675e-07
50000,85.82642,-5.921369E+00,85.36849,3.595034e-07
50000,90.86907,-6.389568E+00,90.30461,3.147645e-07
50000,84.76572,-5.262646E+00,84.4084,4.094107e-07
50000,78.18416,-3.173484E+00,78.06427,7.354274e-07
50000,66.51946,-2.269760E+00,66.46727,1.208253e-06
50000,60.25081,-1.988862E+00,60.21452,1.522273e-06
50000,48.62373,-1.494069E+00,48.6072,2.510748e-06
50000,32.26541,-1.650596E+00,32.25203,3.424954e-06
50000,30.89248,-2.210278E+00,30.8695,2.671657e-06
50000,49.92317,-2.417463E+00,49.87874,1.511609e-06
50000,61.50561,-2.367793E+00,61.45309,1.252674e-06
50000,73.69152,-4.676118E+00,73.44623,5.298488e-07
50000,81.221,-6.291281E+00,80.73185,3.576337e-07
50000,89.02052,-6.959787E+00,88.36457,2.950905e-07
50000,85.04228,-5.984031E+00,84.57889,3.590326e-07
50000,80.23203,-3.913157E+00,80.04498,5.81347e-07
50000,70.30804,-3.127128E+00,70.20335,8.29923e-07
50000,66.29199,-2.624645E+00,66.22245,1.048559e-06
50000,57.68833,-2.049400E+00,57.65143,1.542946e-06
50000,46.61033,-2.021822E+00,46.58131,1.935699e-06
50000,28.15462,-2.532244E+00,28.12712,2.558933e-06
50000,32.48073,-2.345089E+00,32.45353,2.395019e-06
50000,49.29096,-1.891789E+00,49.2641,1.956193e-06
50000,64.64735,-4.472900E+00,64.45045,6.313556e-07
50000,75.33743,-6.310391E+00,74.88096,3.844006e-07
50000,86.45679,-7.282321E+00,85.7594,2.904516e-07
50000,84.97334,-6.403439E+00,84.44321,3.358778e-07
50000,82.0322,-4.434937E+00,81.78658,5.018047e-07
50000,73.81582,-3.519391E+00,73.67661,7.024718e-07
50000,71.67847,-2.811869E+00,71.59217,9.052392e-07
50000,65.32913,-2.092378E+00,65.28557,1.334511e-06
50000,57.54285,-1.713280E+00,57.51713,1.850196e-06
50000,44.95009,-1.661289E+00,44.9312,2.442631e-06
50000,31.23035,-1.319975E+00,31.22206,4.424546e-06
50000,30.90155,-1.931085E+00,30.884,3.056844e-06
50000,51.77788,-4.811707E+00,51.5954,7.328919e-07
50000,66.80208,-6.862524E+00,66.32349,3.98784e-07
50000,82.07232,-8.115765E+00,81.25035,2.747261e-07
50000,83.65907,-7.436801E+00,82.95535,2.939637e-07
50000,82.81104,-5.390649E+00,82.44479,4.091517e-07
50000,76.39772,-4.422477E+00,76.17025,5.403287e-07
50000,75.88859,-3.527002E+00,75.74485,6.818123e-07
50000,71.35606,-2.634060E+00,71.28066,9.706647e-07
50000,65.82348,-2.308027E+00,65.77009,1.200794e-06
50000,56.63224,-2.123131E+00,56.59336,1.517161e-06
50000,48.5925,-1.695365E+00,48.57123,2.214133e-06
50000,30.94153,-2.613826E+00,30.90934,2.255823e-06
50000,34.94884,-6.099323E+00,34.751,8.571936e-07
50000,56.54557,-7.721726E+00,56.03283,4.189626e-07
50000,77.30077,-9.177553E+00,76.31123,2.581789e-07
50000,82.90898,-8.529104E+00,81.99206,2.588647e-07
50000,84.5789,-6.437489E+00,84.04561,3.356668e-07
50000,80.02152,-5.375488E+00,79.6696,4.246053e-07
50000,81.22848,-4.343889E+00,80.99514,5.173707e-07
50000,78.17369,-3.488593E+00,78.02883,6.691604e-07
50000,74.50516,-3.109592E+00,74.39546,7.875827e-07
50000,67.46976,-2.888510E+00,67.38403,9.36211e-07
50000,62.63687,-2.326212E+00,62.58525,1.252024e-06
50000,50.11159,-2.734207E+00,50.05454,1.331582e-06
50000,32.64483,-2.874898E+00,32.60375,1.944098e-06
50000,36.17479,-7.527531E+00,35.86303,6.71683e-07
50000,65.46185,-9.660808E+00,64.5335,2.897549e-07
50000,76.70816,-9.155113E+00,75.731,2.608057e-07
50000,81.86797,-6.952942E+00,81.26591,3.211859e-07
50000,79.67309,-5.824563E+00,79.26177,3.936824e-07
50000,82.84444,-4.750797E+00,82.55982,4.639174e-07
50000,81.41098,-3.889713E+00,81.22345,5.76376e-07
50000,79.23337,-3.433753E+00,79.09112,6.707421e-07
50000,74.09059,-3.114842E+00,73.98113,7.906562e-07
50000,71.36466,-2.479167E+00,71.29786,1.031144e-06
50000,61.81201,-2.637589E+00,61.74653,1.119042e-06
50000,49.48824,-2.217321E+00,49.45119,1.662457e-06
50000,30.96811,-2.379935E+00,30.9414,2.475242e-06
50000,46.36547,-1.122522E+01,45.47848,3.526673e-07
50000,67.31597,-1.089557E+01,66.10249,2.501644e-07
50000,77.88313,-8.640704E+00,76.99915,2.720368e-07
50000,79.33742,-7.751182E+00,78.61253,2.974762e-07
50000,85.03201,-6.670492E+00,84.4564,3.222656e-07
50000,85.5327,-5.854904E+00,85.08651,3.648186e-07
50000,85.21865,-5.458485E+00,84.83222,3.926658e-07
50000,81.87921,-5.182864E+00,81.54444,4.303499e-07
50000,81.10857,-4.603548E+00,80.84691,4.889683e-07
50000,74.05113,-4.649378E+00,73.80746,5.303016e-07
50000,64.72026,-4.678016E+00,64.50466,6.030502e-07
50000,51.73574,-4.985627E+00,51.54,7.079629e-07
50000,34.77442,-6.230720E+00,34.569,8.433948e-07
50000,40.99255,-1.095739E+01,40.24521,4.085181e-07
50000,61.61191,-8.870153E+00,60.87505,3.350527e-07
50000,69.37512,-8.364912E+00,68.63708,3.153926e-07
50000,79.22449,-7.397246E+00,78.56514,3.120689e-07
50000,82.8209,-6.708062E+00,82.25393,3.290246e-07
50000,85.1769,-6.434157E+00,84.6404,3.33482e-07
50000,84.29215,-6.366895E+00,83.77224,3.405275e-07
50000,85.8897,-5.875392E+00,85.43851,3.620398e-07
50000,81.21057,-6.294542E+00,80.72098,3.57495e-07
50000,75.35882,-6.342869E+00,74.89752,3.823318e-07
50000,66.69796,-6.886838E+00,66.21673,3.980032e-07
50000,56.28721,-7.667842E+00,55.7839,4.238255e-07
50000,35.97469,-7.547890E+00,35.66298,6.736076e-07
50000,38.84596,-7.086543E+00,38.54921,6.642022e-07
50000,55.59289,-7.467703E+00,55.12137,4.405516e-07
50000,71.24288,-6.886745E+00,70.72887,3.726177e-07
50000,78.85622,-6.466479E+00,78.35453,3.584192e-07
50000,84.41938,-6.471657E+00,83.88144,3.34533e-07
50000,86.59545,-6.594847E+00,86.02246,3.200607e-07
50000,90.93074,-6.327583E+00,90.37679,3.176196e-07
50000,89.04172,-6.954245E+00,88.38665,2.952542e-07
50000,86.4976,-7.287547E+00,85.79887,2.901075e-07
50000,81.93349,-8.107534E+00,81.11457,2.754691e-07
50000,77.09497,-9.179563E+00,76.10763,2.588119e-07
50000,65.02849,-9.702852E+00,64.09826,2.90434e-07
50000,46.25444,-1.144740E+01,45.33432,3.467414e-07
50000,31.18485,-5.827703E+00,31.02368,1.005265e-06
50000,53.26587,-5.233603E+00,53.04381,6.551294e-07
50000,64.61113,-4.850896E+00,64.3797,5.825892e-07
50000,73.21897,-5.018928E+00,72.93823,4.969283e-07
