freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,33.18138,-6.012826E-01,33.17955,4.570648e-06
100000,50.88375,-5.902296E-01,50.88105,3.03634e-06
100000,64.13354,-6.958300E-01,64.12881,2.043455e-06
100000,71.26314,+6.608561E-02,71.26309,-1.936293e-05
100000,76.7637,-8.094332E-01,76.75604,1.467642e-06
100000,78.05585,-1.197262E+00,78.03881,9.758427e-07
100000,81.73966,-1.559693E+00,81.70938,7.153596e-07
100000,79.02427,-1.426235E+00,78.99979,8.091629e-07
100000,77.09076,-7.608792E-01,77.08397,1.554667e-06
100000,67.88044,-1.002282E+00,67.87006,1.340387e-06
100000,62.78696,-1.403718E+00,62.76811,1.034753e-06
100000,51.36881,-1.534115E+00,51.3504,1.157277e-06
100000,34.32046,-2.088300E+00,34.29767,1.272603e-06
100000,32.42455,-1.268166E+00,32.41661,2.21783e-06
100000,51.62176,-1.068398E+00,51.61278,1.653492e-06
100000,62.06249,-1.205689E-01,62.06235,1.218649e-05
100000,70.07497,-1.066084E+00,70.06284,1.220713e-06
100000,73.44478,-1.514552E+00,73.41912,8.19876e-07
100000,79.14871,-1.969397E+00,79.10196,5.851283e-07
100000,78.15544,-1.902809E+00,78.11234,6.132931e-07
100000,77.96742,-1.253650E+00,77.94876,9.330134e-07
100000,70.71168,-1.670073E+00,70.68164,7.722853e-07
100000,68.27157,-1.784223E+00,68.23847,7.487276e-07
100000,60.29879,-1.717894E+00,60.27169,8.804465e-07
100000,49.06009,-1.816851E+00,49.03542,1.023217e-06
100000,29.74575,-1.853265E+00,29.7302,1.654459e-06
100000,33.85418,-1.351973E+00,33.84475,1.99252e-06
100000,50.33396,-4.910166E-02,50.33395,3.689653e-05
100000,61.8356,-1.172566E+00,61.82265,1.257759e-06
100000,68.05393,-1.597652E+00,68.02748,8.388102e-07
100000,76.07601,-2.209702E+00,76.01944,5.425866e-07
100000,77.0013,-2.182048E+00,76.94546,5.42857e-07
100000,78.44141,-1.607620E+00,78.41054,7.232209e-07
100000,73.17538,-1.735951E+00,73.1418,7.179705e-07
100000,72.88703,-1.671197E+00,72.85602,7.487321e-07
100000,67.59025,-1.378101E+00,67.5707,9.79083e-07
100000,60.12466,-1.072533E+00,60.11413,1.41418e-06
100000,47.28028,-8.216385E-01,47.27542,2.347453e-06
100000,33.23257,-1.016214E+00,33.22734,2.700327e-06
100000,31.91028,-4.599951E-01,31.90925,6.21246e-06
100000,49.74478,-1.699021E+00,49.72291,1.079096e-06
100000,59.88645,-2.115818E+00,59.84562,7.198378e-07
100000,70.9751,-2.860413E+00,70.88667,4.493539e-07
100000,74.05969,-2.940691E+00,73.96217,4.188921e-07
100000,77.36469,-2.073937E+00,77.31402,5.684592e-07
100000,73.89745,-2.053213E+00,73.85001,6.011354e-07
100000,75.64009,-1.749232E+00,75.60485,6.893038e-07
100000,72.53016,-1.194565E+00,72.5144,1.052557e-06
100000,67.7099,-1.017798E+00,67.69922,1.32328e-06
100000,58.73365,-7.923784E-01,58.72803,1.959463e-06
100000,50.99211,-8.336914E-01,50.98671,2.145111e-06
100000,32.5134,-1.858985E+00,32.49629,1.50897e-06
100000,33.61189,-3.470840E+00,33.55023,7.821337e-07
100000,50.41218,-3.112328E+00,50.33782,5.81481e-07
100000,65.61466,-3.903977E+00,65.46241,3.56263e-07
100000,71.56703,-3.652876E+00,71.42163,3.490511e-07
100000,76.84966,-2.473110E+00,76.77809,4.799458e-07
100000,75.23631,-2.259568E+00,75.17782,5.365403e-07
100000,78.89321,-1.720105E+00,78.85766,6.720683e-07
100000,77.52213,-1.274009E+00,77.50297,9.233798e-07
100000,74.8237,-1.115880E+00,74.80951,1.092229e-06
100000,68.53475,-9.029245E-01,68.52624,1.473664e-06
100000,64.41954,-8.876561E-01,64.41181,1.594769e-06
100000,51.80995,-1.490878E+00,51.79241,1.180692e-06
100000,33.98018,-2.010760E+00,33.95925,1.334892e-06
100000,32.43739,-2.609968E+00,32.40374,1.077487e-06
100000,54.48601,-3.657915E+00,54.37501,4.578457e-07
100000,64.24476,-3.255019E+00,64.14112,4.363e-07
100000,72.05649,-1.750569E+00,72.02286,7.230328e-07
100000,72.60622,-1.281322E+00,72.58806,9.80273e-07
100000,78.03902,-8.797186E-01,78.02982,1.328325e-06
100000,78.38172,-4.737034E-01,78.37904,2.455989e-06
100000,77.44319,-3.218413E-01,77.44197,3.658643e-06
100000,73.26343,-6.566386E-02,73.26339,1.895524e-05
100000,71.64777,-4.513333E-03,71.64777,0.0002819959
100000,62.4587,-3.961757E-01,62.4572,3.685237e-06
100000,50.62436,-4.476985E-01,50.62281,4.023481e-06
100000,32.0351,-1.091187E+00,32.02929,2.608817e-06
100000,37.86468,-5.624259E+00,37.6824,4.28885e-07
100000,54.13066,-4.646346E+00,53.95277,3.629644e-07
100000,65.42136,-2.496612E+00,65.35926,5.584826e-07
100000,68.54417,-2.062104E+00,68.49978,6.452907e-07
100000,76.02144,-1.613278E+00,75.9913,7.436265e-07
100000,78.08458,-1.197345E+00,78.06753,9.754157e-07
100000,78.8698,-1.084559E+00,78.85567,1.066117e-06
100000,76.49039,-8.713864E-01,76.48154,1.368176e-06
100000,76.91017,-8.345789E-01,76.90201,1.420715e-06
100000,70.16804,-1.260609E+00,70.15106,1.030999e-06
100000,61.90889,-1.363824E+00,61.89136,1.080121e-06
100000,49.69964,-2.020646E+00,49.66874,9.082162e-07
100000,33.49804,-3.849805E+00,33.42245,7.076385e-07
100000,33.52129,-5.035557E+00,33.39191,5.40921e-07
100000,51.6541,-2.434690E+00,51.60747,7.253122e-07
100000,58.82754,-2.110066E+00,58.78765,7.347916e-07
100000,69.26311,-1.662317E+00,69.23396,7.921141e-07
100000,73.50755,-1.285074E+00,73.48906,9.654261e-07
100000,76.26204,-1.188336E+00,76.24564,1.006297e-06
100000,75.79783,-9.951545E-01,75.7864,1.208975e-06
100000,78.19945,-9.990492E-01,78.18757,1.167278e-06
100000,73.53174,-1.454257E+00,73.50806,8.528511e-07
100000,68.12959,-1.576992E+00,68.10378,8.488525e-07
100000,59.82306,-2.124404E+00,59.78194,7.176895e-07
100000,50.22676,-3.120383E+00,50.15229,5.821225e-07
100000,32.26375,-2.772126E+00,32.22599,1.019963e-06
100000,34.71881,-1.793278E+00,34.7018,1.464877e-06
100000,49.05252,-1.972919E+00,49.02344,9.424494e-07
100000,63.65751,-1.695810E+00,63.62963,8.448495e-07
100000,70.82276,-1.386750E+00,70.80202,9.285688e-07
100000,75.85166,-1.386821E+00,75.82944,8.669615e-07
100000,77.53969,-1.305971E+00,77.51955,9.005809e-07
100000,81.87026,-1.367443E+00,81.84695,8.146076e-07
100000,79.21816,-1.927974E+00,79.17332,5.971711e-07
100000,76.15539,-2.180326E+00,76.10026,5.493201e-07
100000,70.89097,-2.876903E+00,70.80162,4.473106e-07
100000,65.36992,-3.922141E+00,65.21682,3.559433e-07
100000,54.19857,-3.787974E+00,54.08016,4.444925e-07
100000,37.80248,-6.018033E+00,37.59415,4.01575e-07
100000,29.76369,-2.385453E+00,29.7379,1.284726e-06
100000,50.64258,-1.692439E+00,50.62048,1.064087e-06
100000,61.3147,-1.210644E+00,61.30101,1.228553e-06
100000,68.95771,-1.209874E+00,68.94234,1.09308e-06
100000,72.84863,-1.120642E+00,72.83469,1.117074e-06
100000,78.9696,-1.273362E+00,78.9501,9.069151e-07
100000,78.06965,-1.873660E+00,78.02791,6.235154e-07
100000,76.95658,-2.195581E+00,76.90008,5.398261e-07
100000,73.90001,-2.952469E+00,73.80191,4.181241e-07
100000,71.1379,-3.649988E+00,70.9936,3.514342e-07
100000,63.77805,-3.354533E+00,63.66877,4.264692e-07
100000,53.93214,-4.890013E+00,53.73583,3.461884e-07
100000,33.36809,-5.821608E+00,33.19599,4.702362e-07
100000,35.24279,-1.327751E+00,35.23333,1.948924e-06
100000,51.52693,-6.220308E-01,51.5239,2.84515e-06
100000,62.58331,-6.179998E-01,62.57967,2.357786e-06
100000,68.99258,-5.300178E-01,68.98963,2.493768e-06
100000,77.08997,-7.550995E-01,77.08327,1.566583e-06
100000,77.86959,-1.378415E+00,77.84706,8.496434e-07
100000,78.41931,-1.755307E+00,78.38251,6.625743e-07
100000,77.17725,-2.225042E+00,77.11906,5.311588e-07
100000,76.50224,-2.637933E+00,76.42117,4.520207e-07
100000,71.57247,-2.003773E+00,71.52871,6.359703e-07
100000,65.33354,-2.819804E+00,65.25444,4.951799e-07
100000,51.44899,-3.131346E+00,51.37217,5.663058e-07
100000,34.66356,-2.669380E+00,34.62594,9.858625e-07
100000,30.03446,-5.152662E-01,30.03325,5.892467e-06
100000,47.26283,-5.077948E-01,47.26098,3.799622e-06
100000,57.33919,-4.071934E-01,57.33774,3.905657e-06
100000,68.04241,-7.610287E-01,68.0364,1.761063e-06
100000,70.81218,-1.535163E+00,70.78677,8.389427e-07
100000,73.34728,-1.683822E+00,73.31561,7.384567e-07
100000,73.92946,-1.971726E+00,73.88569,6.256975e-07
100000,75.12851,-2.216859E+00,75.07228,5.476565e-07
100000,72.35707,-1.313551E+00,72.33805,9.595178e-07
100000,68.55608,-2.148788E+00,68.50787,6.191631e-07
100000,58.8514,-2.481407E+00,58.79621,6.246314e-07
100000,49.06806,-2.428465E+00,49.024,7.654945e-07
100000,29.91534,-2.961354E+00,29.87539,1.029798e-06
100000,31.92847,-1.067434E+00,31.92293,2.675769e-06
100000,48.33405,-7.650609E-01,48.32974,2.466076e-06
100000,62.64548,-1.221110E+00,62.63126,1.192151e-06
100000,68.08671,-1.750100E+00,68.05495,7.653942e-07
100000,72.71033,-1.706067E+00,72.6781,7.352159e-07
100000,75.29483,-1.784237E+00,75.25832,6.788835e-07
100000,78.40575,-1.755300E+00,78.36896,6.626914e-07
100000,77.41374,-9.984138E-01,77.40199,1.179875e-06
100000,75.70944,-1.766083E+00,75.67348,6.821036e-07
100000,68.97508,-2.082136E+00,68.92954,6.350926e-07
100000,63.35666,-2.130574E+00,63.31286,6.757002e-07
100000,50.56751,-2.108302E+00,50.53328,8.555323e-07
100000,35.17547,-1.658084E+00,35.16074,1.563713e-06
100000,31.10327,-1.018136E+00,31.09836,2.879743e-06
100000,51.34175,-1.137640E+00,51.33163,1.561334e-06
100000,60.16891,-1.496296E+00,60.14839,1.012984e-06
100000,67.51141,-1.240075E+00,67.4956,1.08931e-06
100000,72.21936,-1.086724E+00,72.20637,1.161973e-06
100000,77.10842,-1.173236E+00,77.09225,1.008059e-06
100000,77.80168,-4.271663E-01,77.79952,2.743853e-06
100000,77.83881,-1.204582E+00,77.8216,9.726179e-07
100000,73.47824,-1.327918E+00,73.45851,9.346559e-07
100000,70.54661,-1.612467E+00,70.51867,8.017391e-07
100000,61.25354,-1.422788E+00,61.23465,1.046444e-06
100000,51.42375,-7.025143E-01,51.41989,2.524264e-06
100000,29.94487,-1.040479E+00,29.93993,2.92692e-06
100000,34.3747,-1.295771E+00,34.36591,2.047446e-06
100000,49.17617,-1.386162E+00,49.16178,1.337877e-06
100000,60.22924,-7.403469E-01,60.22421,2.045089e-06
100000,67.71275,-7.568176E-01,67.70685,1.779482e-06
100000,74.65475,-8.810631E-01,74.64592,1.386422e-06
100000,77.13523,-1.685931E-01,77.13489,7.012143e-06
100000,78.8609,-9.503474E-01,78.85005,1.216798e-06
100000,76.24205,-1.260789E+00,76.2236,9.487263e-07
100000,75.88886,-1.468340E+00,75.86394,8.184378e-07
100000,69.12882,-1.279144E+00,69.11159,1.031336e-06
100000,62.70669,-5.350891E-01,62.70396,2.717747e-06
100000,47.24604,-7.469537E-01,47.24202,2.584021e-06
100000,32.14191,-1.353330E+00,32.13294,2.096562e-06
100000,29.74944,-1.011428E+00,29.7448,3.03076e-06
100000,47.34901,-3.073094E-01,47.34833,6.266976e-06
100000,58.59183,-3.387315E-01,58.5908,4.594653e-06
100000,68.3314,-5.495429E-01,68.32826,2.42844e-06
100000,72.83239,+1.977976E-01,72.83195,-6.329917e-06
100000,76.40956,-6.422087E-01,76.40476,1.858352e-06
100000,75.79761,-1.011027E+00,75.78581,1.19e-06
100000,77.47378,-1.295925E+00,77.45396,9.083329e-07
100000,72.8707,-1.097536E+00,72.85733,1.140244e-06
100000,69.06111,-3.629784E-01,69.05973,3.637737e-06
100000,57.22887,-4.994577E-01,57.2267,3.190321e-06
100000,48.50987,-7.847158E-01,48.50532,2.395598e-06
100000,31.2,-1.343176E+00,31.19142,2.176181e-06
