freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,37.82712,-6.017356E+00,37.6187,8.02717e-07
50000,57.07843,-5.380486E+00,56.82694,5.947271e-07
50000,70.86465,-4.966172E+00,70.59862,5.18878e-07
50000,77.49712,-4.035905E+00,77.30494,5.835868e-07
50000,83.1247,-4.370158E+00,82.88302,5.025355e-07
50000,83.87239,-4.439332E+00,83.62076,4.9031e-07
50000,87.28756,-4.422768E+00,87.02764,4.728873e-07
50000,86.26184,-5.031320E+00,85.92947,4.207561e-07
50000,85.01108,-4.836217E+00,84.70842,4.441271e-07
50000,76.73272,-5.630526E+00,76.3625,4.228073e-07
50000,72.23986,-6.450961E+00,71.78246,3.921836e-07
50000,61.05429,-7.436613E+00,60.54074,4.028111e-07
50000,43.24189,-9.520251E+00,42.64633,4.450614e-07
50000,33.82614,-3.939150E+00,33.74623,1.369809e-06
50000,53.81736,-3.605167E+00,53.71085,9.406145e-07
50000,64.0381,-2.687807E+00,63.96765,1.059975e-06
50000,72.48152,-3.299337E+00,72.36138,7.630602e-07
50000,75.55233,-3.441064E+00,75.41611,7.01929e-07
50000,81.10725,-3.574540E+00,80.94946,6.294694e-07
50000,82.08966,-4.300672E+00,81.85852,5.170778e-07
50000,82.94744,-4.175407E+00,82.72728,5.270544e-07
50000,77.1371,-5.171038E+00,76.82316,4.578482e-07
50000,76.20124,-5.978220E+00,75.78682,4.010764e-07
50000,69.95376,-7.040243E+00,69.42633,3.712509e-07
50000,60.82787,-9.105055E+00,60.06143,3.306869e-07
50000,38.55332,-1.083090E+01,37.86654,4.393757e-07
50000,33.77165,-2.431392E+00,33.74125,2.221753e-06
50000,49.70056,-1.082303E+00,49.69169,3.390693e-06
50000,61.34444,-1.917931E+00,61.31007,1.550407e-06
50000,66.93981,-2.014090E+00,66.89846,1.353003e-06
50000,74.48694,-2.186485E+00,74.43271,1.120087e-06
50000,77.21237,-2.926601E+00,77.11167,8.074418e-07
50000,79.72722,-2.819267E+00,79.63072,8.117181e-07
50000,75.87312,-3.561779E+00,75.72656,6.753013e-07
50000,77.19004,-4.211955E+00,76.98157,5.614602e-07
50000,73.86036,-4.972072E+00,73.58243,4.972435e-07
50000,69.4456,-6.613709E+00,68.98346,3.979677e-07
50000,56.82978,-7.862855E+00,56.29549,4.094308e-07
50000,37.73586,-6.252202E+00,37.51141,7.74547e-07
50000,31.00759,-8.995304E-01,31.00376,6.538932e-06
50000,48.64865,-1.895203E+00,48.62204,1.978451e-06
50000,57.81401,-1.783623E+00,57.78599,1.768914e-06
50000,67.84172,-1.904871E+00,67.80423,1.411531e-06
50000,72.49837,-2.623827E+00,72.42236,9.59094e-07
50000,76.73256,-2.332007E+00,76.66901,1.01949e-06
50000,74.58542,-2.882388E+00,74.49106,8.48691e-07
50000,77.7543,-3.353790E+00,77.62113,6.997784e-07
50000,76.49216,-3.840152E+00,76.32042,6.213448e-07
50000,75.01117,-5.316858E+00,74.68843,4.579471e-07
50000,67.66647,-6.506430E+00,67.23064,4.151359e-07
50000,57.05021,-5.635615E+00,56.77446,5.681653e-07
50000,33.91176,-4.329545E+00,33.81498,1.24335e-06
50000,33.17779,-3.482403E+00,33.11652,1.579479e-06
50000,48.41927,-2.416086E+00,48.37623,1.559447e-06
50000,61.98629,-2.271625E+00,61.93758,1.29555e-06
50000,69.07177,-2.764760E+00,68.99137,9.553957e-07
50000,75.19697,-2.221367E+00,75.14046,1.092096e-06
50000,74.75665,-2.604999E+00,74.67939,9.368393e-07
50000,79.63424,-2.853636E+00,79.53549,8.028859e-07
50000,80.02009,-3.242033E+00,79.89202,7.033769e-07
50000,80.64581,-4.584494E+00,80.38779,4.938136e-07
50000,76.67896,-5.677785E+00,76.30277,4.195934e-07
50000,71.06039,-5.175856E+00,70.77064,4.965395e-07
50000,54.0028,-3.956295E+00,53.87411,8.543052e-07
50000,33.92844,-2.940897E+00,33.88376,1.828604e-06
50000,30.48013,-1.565305E+00,30.46876,3.823059e-06
50000,50.03195,-1.234759E+00,50.02033,2.952412e-06
50000,60.42493,-1.701117E+00,60.3983,1.774542e-06
50000,68.90897,-1.033134E+00,68.89776,2.561909e-06
50000,70.46822,-1.285722E+00,70.45047,2.013117e-06
50000,77.02752,-1.624156E+00,76.99657,1.457999e-06
50000,79.00874,-1.986490E+00,78.96126,1.162247e-06
50000,81.29739,-3.287457E+00,81.16361,6.827699e-07
50000,79.93129,-4.423500E+00,79.69319,5.16323e-07
50000,77.74713,-4.146905E+00,77.54359,5.661657e-07
50000,64.42879,-2.902133E+00,64.34616,9.758007e-07
50000,49.91367,-1.341892E+00,49.89999,2.723175e-06
50000,31.13705,-1.272136E+00,31.12937,4.60466e-06
50000,33.90304,-1.864473E+00,33.88509,2.885722e-06
50000,49.91266,-2.058427E+00,49.88045,1.775498e-06
50000,61.74026,-1.077918E+00,61.72934,2.740591e-06
50000,65.71736,-1.370336E+00,65.69857,2.025383e-06
50000,74.18423,-1.697299E+00,74.15168,1.448659e-06
50000,77.79314,-2.017866E+00,77.7449,1.162061e-06
50000,81.73125,-3.279488E+00,81.59741,6.807941e-07
50000,82.48278,-4.453051E+00,82.23379,4.970375e-07
50000,83.16458,-4.447138E+00,82.91419,4.936168e-07
50000,72.59438,-3.433754E+00,72.46405,7.320835e-07
50000,61.4357,-2.054190E+00,61.39622,1.445454e-06
50000,48.64956,-1.989118E+00,48.62024,1.88504e-06
50000,33.04906,-3.475097E+00,32.98829,1.58896e-06
50000,30.37424,-2.069359E+00,30.35443,2.902191e-06
50000,47.97971,-6.524731E-01,47.9766,5.825885e-06
50000,55.58562,-1.051720E+00,55.57625,3.119857e-06
50000,66.54944,-1.354957E+00,66.53083,2.022755e-06
50000,72.00551,-1.629644E+00,71.97638,1.554436e-06
50000,77.67034,-2.910533E+00,77.57014,8.071084e-07
50000,80.67769,-4.191422E+00,80.46191,5.398156e-07
50000,83.80181,-4.369229E+00,83.55826,4.985809e-07
50000,76.78815,-3.488649E+00,76.64586,6.812235e-07
50000,66.92856,-1.962011E+00,66.88932,1.389136e-06
50000,57.71363,-1.666217E+00,57.68922,1.896811e-06
50000,48.22112,-2.244238E+00,48.18413,1.68569e-06
50000,30.29444,-1.354553E+00,30.28598,4.44482e-06
50000,32.505,-6.227993E-01,32.50308,9.009133e-06
50000,46.40016,-1.086639E+00,46.39182,3.617379e-06
50000,60.98994,-1.315166E+00,60.97387,2.273904e-06
50000,68.8435,-1.510361E+00,68.81958,1.754201e-06
50000,76.48687,-2.712070E+00,76.4012,8.79523e-07
50000,81.55793,-4.023948E+00,81.35688,5.561747e-07
50000,87.15237,-4.394806E+00,86.89612,4.766283e-07
50000,81.09143,-3.553953E+00,80.93548,6.332346e-07
50000,74.48299,-2.203535E+00,74.42791,1.111483e-06
50000,67.67047,-1.852505E+00,67.6351,1.45509e-06
50000,61.72568,-2.174384E+00,61.68124,1.359173e-06
50000,49.71393,-1.182245E+00,49.70335,3.103257e-06
50000,33.78716,-1.999704E+00,33.76658,2.699874e-06
50000,29.11579,-2.805574E+00,29.08089,2.233552e-06
50000,49.68748,-2.157253E+00,49.65227,1.701873e-06
50000,60.67964,-2.008259E+00,60.64237,1.496921e-06
50000,70.7189,-3.143184E+00,70.61251,8.208907e-07
50000,78.09656,-4.491457E+00,77.85673,5.204734e-07
50000,86.08406,-5.003022E+00,85.75609,4.240037e-07
50000,81.96059,-4.310431E+00,81.72877,5.167217e-07
50000,77.11056,-2.925644E+00,77.01006,8.087722e-07
50000,72.29082,-2.601309E+00,72.21633,9.701679e-07
50000,68.69426,-2.655181E+00,68.62051,1.000262e-06
50000,60.02547,-1.654929E+00,60.00043,1.836193e-06
50000,49.68772,-2.136750E+00,49.65317,1.718187e-06
50000,30.26489,-2.452351E+00,30.23717,2.45801e-06
50000,34.66905,-1.940809E+00,34.64917,2.711009e-06
50000,50.97518,-1.496172E+00,50.9578,2.391562e-06
50000,64.1379,-2.664246E+00,64.06857,1.067678e-06
50000,74.27423,-4.154005E+00,74.07911,5.916272e-07
50000,84.86679,-4.882897E+00,84.55879,4.406393e-07
50000,82.86508,-4.301287E+00,82.63169,5.12166e-07
50000,79.76552,-2.962295E+00,79.65894,7.721875e-07
50000,76.57672,-2.401803E+00,76.50945,9.918952e-07
50000,74.85134,-2.246256E+00,74.79382,1.084989e-06
50000,68.54728,-1.137095E+00,68.53378,2.339993e-06
50000,61.54183,-1.237396E+00,61.52747,2.39512e-06
50000,47.88742,-1.086017E+00,47.87882,3.507041e-06
50000,32.4836,-1.089323E+00,32.47773,5.1544e-06
50000,29.73254,-1.583768E+00,29.72118,3.873507e-06
50000,48.51689,-2.785492E+00,48.45957,1.350047e-06
50000,62.55844,-4.546634E+00,62.36158,6.418784e-07
50000,76.67751,-5.595849E+00,76.3121,4.257253e-07
50000,77.2993,-5.166575E+00,76.98524,4.57281e-07
