freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,33.18406,-6.270441E-01,33.18207,4.382519e-06
100000,50.8908,-5.993001E-01,50.88802,2.989971e-06
100000,64.12563,-6.762007E-01,64.12116,2.103031e-06
100000,71.07262,+1.985853E-01,71.07219,-6.460917e-06
100000,76.04605,-3.310672E-01,76.04478,3.622033e-06
100000,76.60307,-2.357216E-01,76.60242,5.050083e-06
100000,80.07134,-6.302193E-01,80.0665,1.807102e-06
100000,78.87974,-1.283888E+00,78.85993,9.005056e-07
100000,78.32805,-1.397236E+00,78.30476,8.33295e-07
100000,70.08017,-2.304791E+00,70.02348,5.647202e-07
100000,64.38405,-2.611075E+00,64.3172,5.426196e-07
100000,52.00955,-2.151492E+00,51.97289,8.151208e-07
100000,34.4387,-2.236200E+00,34.41248,1.184392e-06
100000,32.42024,-1.302696E+00,32.41186,2.159339e-06
100000,51.5637,-1.038145E+00,51.55524,1.703588e-06
100000,61.88156,+1.142237E-02,61.88156,-0.0001290106
100000,69.3582,-5.723189E-01,69.35474,2.297281e-06
100000,71.91546,-4.782681E-01,71.91295,2.651271e-06
100000,77.2162,-8.811918E-01,77.20706,1.340235e-06
100000,77.68094,-1.559529E+00,77.65216,7.528153e-07
100000,78.83793,-1.706720E+00,78.80295,6.778125e-07
100000,72.68124,-2.785076E+00,72.59539,4.506656e-07
100000,69.9107,-2.937075E+00,69.81887,4.442979e-07
100000,61.03986,-2.366348E+00,60.98781,6.315011e-07
100000,49.31594,-2.040642E+00,49.28467,9.063174e-07
100000,29.78698,-1.907275E+00,29.77047,1.6054e-06
100000,33.8117,-1.323135E+00,33.80268,2.038498e-06
100000,50.17542,+1.110256E-01,50.17532,-1.636925e-05
100000,61.20343,-6.330392E-01,61.1997,2.353668e-06
100000,66.50599,-4.912246E-01,66.50355,2.791304e-06
100000,73.9239,-9.564412E-01,73.9136,1.289792e-06
100000,76.19792,-1.655147E+00,76.16612,7.231421e-07
100000,79.05353,-1.877077E+00,79.01111,6.146349e-07
100000,74.90393,-2.724617E+00,74.81926,4.469886e-07
100000,74.53217,-2.786114E+00,74.44407,4.393101e-07
