Vm
0.15654587745666526
0.08444774150848389
0.06109356880187988
0.05013561248779319
0.0321993827819822
0.019537687301635742
0.010429024696349876
0.013221740722656472
0.023518681526184082
0.04640758037567161
0.06710684299468972
0.08254110813140869
0.17224872112274148
0.15696465969085682
0.09356701374053955
0.06889557838439941
0.043981075286865234
0.028835415840148926
0.01728034019470215
0.013584256172180398
0.01907086372375466
0.03528487682342529
0.04910624027252197
0.05553889274597168
0.10625255107879639
0.18621909618377708
0.19279539585113536
0.07984745502471924
0.04867684841155984
0.041881084442138894
0.03186535835266113
0.019023418426513672
0.014114618301391602
0.02256464958190918
0.040030837059020996
0.04235208034515381
0.06393635272979736
0.09880566596984863
0.1596834659576416
0.1610427498817445
0.06365233659744263
0.0495949983596804
0.0387914180755613
0.025226116180419922
0.017420053482055664
0.020682573318481445
0.030951619148254395
0.03153800964355469
0.04391074180603027
0.06041085720062256
0.08606541156768799
0.1559971570968628
0.14057493209838867
0.06601911783218384
0.04527735710144021
0.03728270530700706
0.031239867210388184
0.033773183822631836
0.031184792518615723
0.025163888931274414
0.03414011001586936
0.044588565826416016
0.0621709823608394
0.09269773960113548
0.19293558597564697
0.17359530925750755
0.07942265272140481
0.058020055294036976
0.04979538917541504
0.05161941051483154
0.036850571632385254
0.023695588111877663
0.030732274055480735
0.03755092620849587
0.05106210708618186
0.06819283962249734
0.07984042167663619
0.16106224060058572
0.16621088981628396
0.08476722240448009
0.06633555889129639
0.06493234634399414
0.03932631015777588
0.020599961280822532
0.02432239055633567
0.02602875232696511
0.032799005508423074
0.043555974960326926
0.048772335052490456
0.06357729434967041
0.14077484607696533
0.17964351177215576
0.09975993633270286
0.08897411823272683
0.051710247993469016
0.025282979011535867
0.023761391639709473
0.019391655921936035
0.019823789596557617
0.02848052978515625
0.041853904724121316
0.04942357540130593
0.0658149719238279
0.1723483800888066
0.18855810165405285
0.10226607322692871
0.06883621215820312
0.04267597198486328
0.02625691890716575
0.01381409168243386
0.010575532913208008
0.01714146137237549
0.03188586235046387
0.03870534896850586
0.04524350166320801
0.07937419414520264
0.1663926839828489
0.18163812160491943
0.07914769649505615
0.049236178398132324
0.03583228588104248
0.021434664726257324
0.013435959815979004
0.013484358787536621
0.01904869079589866
0.025225281715392844
0.03735053539276123
0.05811047554016091
0.08480930328369163
0.18047034740447998
0.13172191381454468
0.048515558242798074
0.04689276218414262
0.03523230552673362
0.023883461952209473
0.018850207328796387
0.01415562629699707
0.017427563667297363
0.03130388259887695
0.049867987632751465
0.06631982326507568
0.10007297992706277
0.18907964229583762
0.1258169412612915
0.09292960166931152
0.07009124755859375
0.04711425304412842
0.03482389450073242
0.022640466690063477
0.02071237564086914
0.03382539749145508
0.05166363716125488
0.06484472751617432
0.08917844295501709
0.10236072540283203
0.18114018440246582
0.20869451761245716
0.09881377220153809
0.06783020496368386
0.048170804977417214
0.039962172508239746
0.03082418441772483
0.03109455108642556
0.036734819412231445
0.03912365436553977
0.051623463630675825
0.06871485710144065
0.07879185676574707
0.1308542490005491
0.15293318033218395
0.08377158641815186
0.05455446243286133
0.0423783063888552
0.03150248527526833
0.025179266929626465
0.023676156997680664
0.02058231830596924
0.02533102035522461
0.04272317886352539
0.04918837547302246
0.04848766326904297
0.1255042552947998
0.17564600706100453
0.10539829730987549
0.06442117691040039
0.044179439544677734
0.03440546989440918
0.030924320220947266
0.024449229240417703
0.02392578125
0.0263935327529905
0.035939693450927734
0.047072529792785645
0.09325194358825684
0.2098200321197512
0.18142694234848022
0.09809339046478271
0.059933185577392356
0.04429459571838401
0.03725695610046387
0.025805950164794922
0.01927006244659424
0.013695001602172852
0.021187424659729004
0.03484833240509033
0.06931149959564209
0.09812319278717041
0.1504528522491455
