freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,143.1947,-6.107543E+00,142.3819,2.089306e-07
50000,62.40516,-2.805320E+00,62.33037,1.042182e-06
50000,34.59881,-4.238495E+00,34.50419,1.24479e-06
50000,10.49272,-4.965166E+00,10.45334,3.505054e-06
50000,9.623111,+1.780565E+02,-9.617576,-9.75364e-06
50000,30.09434,+1.782608E+02,-30.08048,-3.485103e-06
50000,56.31794,+1.785119E+02,-56.29894,-2.176377e-06
50000,141.463,+1.739508E+02,-140.6753,-2.135187e-07
50000,59.97632,+1.780218E+02,-59.94057,-1.53745e-06
50000,32.37466,+1.775292E+02,-32.34456,-2.280696e-06
50000,8.279998,-1.787072E+02,-8.27789,1.70395e-05
50000,11.92125,-7.066701E+00,11.83069,2.170381e-06
50000,32.29613,-3.579001E+00,32.23314,1.578857e-06
50000,58.56017,-2.317804E+00,58.51226,1.34404e-06
50000,140.9993,-7.655117E+00,139.7427,1.694716e-07
50000,63.24061,-3.089214E+00,63.14871,9.339833e-07
50000,30.34598,-3.277027E+00,30.29636,1.834968e-06
50000,8.233543,-1.087903E+00,8.232058,2.036206e-05
50000,11.02383,+1.754249E+02,-10.9887,-3.619927e-06
50000,30.64193,+1.773592E+02,-30.60939,-2.25464e-06
50000,60.61225,+1.783058E+02,-60.58575,-1.77625e-06
50000,139.0472,+1.724244E+02,-137.8336,-1.73643e-07
50000,60.76112,+1.779832E+02,-60.72348,-1.488618e-06
50000,28.06858,+1.788577E+02,-28.063,-5.688445e-06
50000,6.118993,-1.701943E+02,-6.0296,3.054469e-06
50000,13.29135,-9.025551E+00,13.12678,1.526608e-06
50000,32.86855,-4.253217E+00,32.77803,1.305791e-06
50000,62.88445,-2.531465E+00,62.82308,1.146038e-06
50000,147.4149,-1.224343E+01,144.062,1.018213e-07
50000,58.08073,-3.329938E+00,57.98267,9.435156e-07
50000,28.37257,-1.310482E+00,28.36515,4.905472e-06
50000,7.079951,+7.515350E+00,7.019133,-3.437473e-06
50000,11.32062,+1.725497E+02,-11.22504,-2.168477e-06
50000,32.81223,+1.768636E+02,-32.76308,-1.773049e-06
50000,60.05415,+1.772253E+02,-59.98375,-1.094932e-06
50000,143.7845,+1.681636E+02,-140.7273,-1.079279e-07
50000,55.61492,+1.776830E+02,-55.56945,-1.415721e-06
50000,26.08444,-1.789292E+02,-26.07989,6.529949e-06
50000,5.290619,-1.568657E+02,-4.86518,1.53135e-06
50000,13.64225,-1.041160E+01,13.41763,1.291107e-06
50000,35.04806,-4.530805E+00,34.93854,1.149704e-06
50000,62.36533,-3.566359E+00,62.24456,8.205119e-07
50000,142.5423,-7.789028E+00,141.2272,1.647723e-07
50000,60.75898,-2.570460E+00,60.69785,1.168146e-06
50000,29.82023,-6.211824E-02,29.82021,9.845612e-05
50000,9.067963,+5.557843E+00,9.025334,-3.624416e-06
50000,11.20067,+1.724814E+02,-11.10437,-2.171906e-06
50000,30.97188,+1.752779E+02,-30.86676,-1.248422e-06
50000,60.05517,+1.761268E+02,-59.91801,-7.846645e-07
50000,139.0049,+1.726458E+02,-137.8614,-1.788962e-07
50000,58.20278,+1.786166E+02,-58.18582,-2.265247e-06
50000,27.5038,-1.773182E+02,-27.47368,2.47352e-06
50000,7.066064,-1.632619E+02,-6.766684,1.564172e-06
50000,13.54067,-1.120062E+01,13.28276,1.210208e-06
50000,33.27619,-6.402870E+00,33.06863,8.577659e-07
50000,62.42198,-4.783093E+00,62.20459,6.115486e-07
50000,147.522,-6.319245E+00,146.6256,1.960341e-07
50000,62.58788,-2.686613E+00,62.51909,1.085017e-06
50000,32.94266,-2.442025E+00,32.91275,2.267751e-06
50000,10.58896,-3.144081E+00,10.57302,5.480796e-06
50000,7.757011,+1.755363E+02,-7.733482,-5.27254e-06
50000,29.47992,+1.763692E+02,-29.42075,-1.705041e-06
50000,61.493,+1.749125E+02,-61.25074,-5.837277e-07
50000,141.9976,+1.743111E+02,-141.2982,-2.261415e-07
50000,71.99707,+1.787028E+02,-71.97862,-1.952945e-06
50000,30.43464,+1.799813E+02,-30.43464,-0.0003198884
50000,8.226671,-1.742782E+02,-8.185683,3.880946e-06
50000,10.30461,-1.148114E+01,10.09842,1.55191e-06
50000,31.93137,-5.894917E+00,31.76252,9.706082e-07
50000,64.0418,-6.342857E+00,63.64978,4.498955e-07
50000,151.4391,-8.316336E+00,149.8466,1.453211e-07
50000,63.45682,-2.777618E+00,63.38227,1.035123e-06
50000,33.10884,-3.855417E+00,33.03391,1.429833e-06
50000,13.6315,-6.077178E+00,13.55489,2.205677e-06
50000,5.83365,-1.679201E+02,-5.704475,2.607306e-06
50000,28.45421,+1.788064E+02,-28.44804,-5.370274e-06
50000,66.03673,+1.747963E+02,-65.76456,-5.314621e-07
50000,147.3891,+1.721411E+02,-146.0048,-1.57946e-07
50000,60.71228,+1.785089E+02,-60.69173,-2.01484e-06
50000,30.62927,+1.785445E+02,-30.61939,-4.09143e-06
50000,11.20726,-1.797776E+02,-11.20717,7.316945e-05
50000,8.018502,-1.916339E+00,8.014017,1.187103e-05
50000,30.80273,-4.221521E+00,30.71916,1.403807e-06
50000,68.57292,-6.284824E+00,68.16079,4.240317e-07
50000,147.7516,-6.259450E+00,146.8708,1.975916e-07
50000,60.41055,-2.570072E+00,60.34978,1.175061e-06
50000,34.32183,-3.934597E+00,34.24094,1.351585e-06
50000,14.12138,-1.090818E+01,13.86623,1.191161e-06
50000,6.073129,-1.621266E+02,-5.780022,1.707734e-06
50000,32.60065,+1.770863E+02,-32.55851,-1.920828e-06
50000,62.78642,+1.769386E+02,-62.69681,-9.492698e-07
50000,142.7787,+1.742592E+02,-142.0626,-2.228771e-07
50000,57.93375,+1.785181E+02,-57.91437,-2.12459e-06
50000,31.98891,+1.780349E+02,-31.9701,-2.90177e-06
50000,11.78948,+1.730115E+02,-11.70189,-2.219086e-06
50000,7.874347,+3.049714E+00,7.863195,-7.598087e-06
50000,34.80262,-4.883096E+00,34.6763,1.074463e-06
50000,65.07421,-4.062558E+00,64.91069,6.904437e-07
50000,143.0762,-6.488241E+00,142.1598,1.968825e-07
50000,63.41833,-2.254139E+00,63.36926,1.276113e-06
50000,34.90459,-4.887189E+00,34.77769,1.070429e-06
50000,14.29,-1.072033E+01,14.0406,1.197482e-06
50000,9.978411,+1.791283E+02,-9.977256,-2.096773e-05
50000,32.7329,+1.763316E+02,-32.66583,-1.519881e-06
50000,60.59905,+1.773203E+02,-60.53278,-1.123502e-06
50000,139.4819,+1.738428E+02,-138.6773,-2.127677e-07
50000,69.60575,-1.791893E+02,-69.59879,3.23223e-06
50000,32.55208,+1.765621E+02,-32.4935,-1.630667e-06
50000,11.94331,+1.729996E+02,-11.85428,-2.186776e-06
50000,12.2051,-5.929609E+00,12.1398,2.524533e-06
50000,34.98112,-5.181449E+00,34.83817,1.007581e-06
50000,62.84281,-3.519271E+00,62.7243,8.251588e-07
50000,147.2996,-7.733586E+00,145.9598,1.605868e-07
50000,63.14995,-3.483338E+00,63.03328,8.296057e-07
50000,35.23615,-5.954122E+00,35.04606,8.708605e-07
50000,9.855047,-7.018300E+00,9.781204,2.643436e-06
50000,11.5212,+1.755531E+02,-11.48652,-3.563321e-06
50000,31.90227,+1.769938E+02,-31.85837,-1.902508e-06
50000,58.08129,+1.779074E+02,-58.04255,-1.500886e-06
50000,143.6275,+1.726120E+02,-142.4352,-1.723515e-07
50000,60.61363,+1.773747E+02,-60.55002,-1.146495e-06
50000,32.86396,+1.757150E+02,-32.7721,-1.296319e-06
50000,7.56446,+1.797112E+02,-7.564364,-8.348393e-05
50000,13.78294,-8.345892E+00,13.63698,1.591091e-06
50000,34.07665,-4.575531E+00,33.96805,1.170944e-06
50000,60.37771,-2.880247E+00,60.30144,1.049178e-06
50000,147.0855,-7.343020E+00,145.8792,1.693237e-07
50000,64.92079,-4.593851E+00,64.71223,6.121777e-07
50000,31.68971,-5.210357E+00,31.55877,1.106078e-06
50000,7.707261,-7.147870E-01,7.706661,3.310604e-05
50000,11.8131,+1.731220E+02,-11.72808,-2.250044e-06
50000,31.32551,+1.763777E+02,-31.26293,-1.608363e-06
50000,61.15919,+1.777049E+02,-61.11013,-1.299628e-06
50000,143.4177,+1.729952E+02,-142.3472,-1.819943e-07
50000,62.35421,+1.763186E+02,-62.22555,-7.950473e-07
50000,29.30888,+1.766672E+02,-29.25931,-1.868114e-06
50000,5.606373,-1.695676E+02,-5.513696,3.135512e-06
50000,14.02873,-1.030353E+01,13.80251,1.268561e-06
50000,33.5254,-4.917820E+00,33.40198,1.10754e-06
50000,63.44098,-3.064044E+00,63.35029,9.386742e-07
50000,153.9012,-9.964545E+00,151.5796,1.195267e-07
50000,64.54662,-5.842195E+00,64.21137,4.844802e-07
50000,31.00691,-3.642209E+00,30.94429,1.616002e-06
50000,8.359902,+4.822680E+00,8.330305,-4.528935e-06
50000,10.54436,+1.712991E+02,-10.42301,-1.995532e-06
50000,32.41983,+1.760538E+02,-32.34297,-1.426691e-06
50000,60.10751,+1.764404E+02,-59.99155,-8.529574e-07
50000,150.0402,+1.704331E+02,-147.9535,-1.276474e-07
50000,61.92828,+1.751524E+02,-61.70676,-6.082347e-07
50000,28.71948,+1.784215E+02,-28.70858,-4.023575e-06
50000,6.531398,-1.638848E+02,-6.27475,1.75579e-06
50000,12.72851,-1.156695E+01,12.47,1.247184e-06
50000,34.54796,-5.310233E+00,34.39968,9.955401e-07
50000,62.31204,-4.358997E+00,62.1318,6.720991e-07
50000,161.5554,-1.334455E+01,157.1933,8.536519e-08
50000,66.97366,-5.837325E+00,66.62638,4.673115e-07
50000,33.43452,-4.193708E+00,33.345,1.301869e-06
50000,11.67621,-4.860867E+00,11.63422,3.217201e-06
50000,9.079122,-1.791831E+02,-9.078199,2.459061e-05
50000,29.44072,+1.780916E+02,-29.42439,-3.246588e-06
50000,59.63909,+1.774540E+02,-59.58022,-1.201504e-06
50000,157.7761,+1.673421E+02,-153.9415,-9.206806e-08
50000,64.33722,+1.753243E+02,-64.12311,-6.069434e-07
50000,31.25548,+1.780307E+02,-31.23702,-2.963639e-06
50000,9.602169,-1.789357E+02,-9.600512,1.784613e-05
50000,11.11827,-5.252760E+00,11.07158,3.127207e-06
50000,31.51112,-3.947174E+00,31.43637,1.46746e-06
50000,61.81712,-3.576761E+00,61.6967,8.253842e-07
50000,162.6015,-1.383601E+01,157.8835,8.185902e-08
50000,64.8197,-3.259139E+00,64.71486,8.637679e-07
50000,35.13506,-3.975009E+00,35.05054,1.3069e-06
50000,12.8729,-7.801227E+00,12.75376,1.821698e-06
50000,5.260249,-1.703299E+02,-5.185507,3.602449e-06
50000,25.89864,-1.795872E+02,-25.89797,1.706007e-05
50000,54.75857,+1.777989E+02,-54.71816,-1.513535e-06
50000,158.7473,+1.668099E+02,-154.5593,-8.787438e-08
50000,62.43929,+1.776243E+02,-62.38562,-1.229816e-06
50000,32.95705,+1.772852E+02,-32.92007,-2.039164e-06
50000,10.79729,+1.753368E+02,-10.76155,-3.626243e-06
50000,7.160839,-6.927800E-02,7.160834,0.0003676323
50000,27.86962,-1.427627E+00,27.86097,4.584289e-06
50000,56.8843,-3.180886E+00,56.79666,1.008452e-06
50000,147.9052,-1.095085E+01,145.2119,1.132893e-07
50000,62.91184,-2.498316E+00,62.85205,1.160728e-06
50000,32.69279,-3.471649E+00,32.6328,1.607869e-06
50000,13.5164,-6.058756E+00,13.4409,2.231198e-06
