freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,149.1177,-6.040720E+00,148.2897,2.028429e-07
50000,63.02923,-1.732665E+00,63.00041,1.670254e-06
50000,33.74688,-1.999987E+00,33.72632,2.702715e-06
50000,11.4061,-6.180688E+00,11.3398,2.592038e-06
50000,6.938828,-1.661084E+02,-6.73588,1.910729e-06
50000,27.39068,-1.770924E+02,-27.35541,2.290968e-06
50000,54.99415,-1.793836E+02,-54.99096,5.380088e-06
50000,145.484,+1.742926E+02,-144.7628,-2.200081e-07
50000,60.54335,+1.791003E+02,-60.53588,-3.34848e-06
50000,31.5297,+1.798882E+02,-31.52964,-5.174831e-05
50000,9.211263,+1.785891E+02,-9.208471,-1.403464e-05
50000,8.923071,+4.185518E+00,8.899273,-4.887599e-06
50000,29.47938,+6.931594E-01,29.47722,-8.925486e-06
50000,57.22778,-2.696862E-01,57.22714,1.181704e-05
50000,143.5965,-7.016952E+00,142.521,1.81454e-07
50000,62.12305,-1.104265E+00,62.11152,2.658726e-06
50000,30.69846,-2.439118E+00,30.67065,2.436433e-06
50000,11.17679,-9.054067E+00,11.03753,1.809759e-06
50000,7.875785,-1.703728E+02,-7.764868,2.416702e-06
50000,27.94543,-1.782141E+02,-27.93185,3.654799e-06
50000,60.54339,+1.796446E+02,-60.54223,-8.476146e-06
50000,140.0634,+1.733509E+02,-139.1213,-1.96272e-07
50000,59.69315,+1.799877E+02,-59.69315,-0.0002493542
50000,28.45844,+1.795746E+02,-28.45766,-1.506536e-05
50000,8.888778,+1.756568E+02,-8.863253,-4.728684e-06
50000,9.889482,+1.110708E+00,9.887623,-1.660452e-05
50000,30.11276,-1.646890E-01,30.11263,3.677547e-05
50000,62.89572,-1.271447E+00,62.88023,2.28081e-06
50000,145.055,-1.108736E+01,142.3476,1.141105e-07
50000,57.17138,-1.633420E+00,57.14815,1.953238e-06
50000,30.75671,-3.029307E+00,30.71373,1.958357e-06
50000,10.46504,-5.973936E+00,10.40821,2.922527e-06
50000,7.884087,-1.738555E+02,-7.838794,3.77198e-06
50000,30.80922,-1.796997E+02,-30.80879,1.971559e-05
50000,59.45728,+1.789226E+02,-59.44677,-2.847257e-06
50000,140.2571,+1.694004E+02,-137.8638,-1.233782e-07
50000,54.78855,+1.793612E+02,-54.78515,-5.210912e-06
50000,28.46321,+1.787924E+02,-28.45689,-5.306437e-06
50000,8.251655,+1.797795E+02,-8.251594,-0.0001002338
50000,9.997902,-3.564766E-01,9.997709,5.117238e-05
50000,33.05217,-1.391618E+00,33.04242,3.965478e-06
50000,61.74672,-1.909315E+00,61.71244,1.547255e-06
50000,136.7169,-5.652201E+00,136.0522,2.363946e-07
50000,61.01625,-1.608248E+00,60.99221,1.858794e-06
50000,32.22456,-1.796246E+00,32.20873,3.15131e-06
50000,12.08968,-3.932513E+00,12.06122,3.839093e-06
50000,8.56885,-1.777771E+02,-8.562402,9.577419e-06
50000,28.95344,+1.788854E+02,-28.94796,-5.651671e-06
50000,56.8846,+1.792867E+02,-56.88019,-4.495061e-06
50000,134.382,+1.744231E+02,-133.7459,-2.437377e-07
50000,58.5837,+1.793956E+02,-58.58044,-5.151168e-06
50000,29.98095,-1.797415E+02,-29.98065,2.353434e-05
50000,9.88901,-1.789191E+02,-9.887251,1.706302e-05
50000,10.77922,-4.112549E+00,10.75146,4.11763e-06
50000,31.12927,-2.961827E+00,31.08769,1.978962e-06
50000,59.13783,-1.673098E+00,59.11261,1.84352e-06
50000,141.994,-4.427211E+00,141.5704,2.904054e-07
50000,61.13676,-7.305345E-01,61.13179,4.083583e-06
50000,32.88978,-1.163487E+00,32.883,4.766286e-06
50000,10.54511,-1.202055E+00,10.54279,1.438895e-05
50000,8.237766,+1.749359E+02,-8.20561,-4.377505e-06
50000,28.41355,+1.786928E+02,-28.40616,-4.910689e-06
50000,56.28618,+1.790310E+02,-56.27813,-3.343992e-06
50000,138.574,+1.760713E+02,-138.2484,-3.352572e-07
50000,58.59035,-1.794422E+02,-58.58757,5.580996e-06
50000,30.5471,-1.790341E+02,-30.54276,6.181407e-06
50000,8.307095,-1.730497E+02,-8.24605,3.166531e-06
50000,10.63849,-1.061582E+01,10.45641,1.624153e-06
50000,30.68169,-3.427190E+00,30.62682,1.735459e-06
50000,58.5476,-2.245272E+00,58.50265,1.387733e-06
50000,148.5362,-7.244688E+00,147.3504,1.699334e-07
50000,61.81889,-5.211251E-01,61.81633,5.661292e-06
50000,30.97591,-1.298035E-01,30.97583,4.535892e-05
50000,10.37589,+5.113746E+00,10.33459,-3.441796e-06
50000,8.448256,+1.766938E+02,-8.434195,-6.533004e-06
50000,28.73474,+1.793690E+02,-28.733,-1.005806e-05
50000,60.14262,+1.791113E+02,-60.13539,-3.412491e-06
50000,144.9961,+1.734546E+02,-144.0509,-1.925854e-07
50000,70.00972,-1.780831E+02,-69.97054,1.359248e-06
50000,28.59835,-1.773772E+02,-28.5684,2.43229e-06
50000,8.353483,-1.641670E+02,-8.036561,1.396638e-06
50000,10.80037,-9.766643E+00,10.64384,1.737376e-06
50000,30.96345,-3.273350E+00,30.91294,1.800392e-06
50000,62.45529,-2.051334E+00,62.41527,1.423835e-06
50000,147.8912,-5.397303E+00,147.2355,2.288212e-07
50000,59.34779,-4.935635E-01,59.34559,6.226307e-06
50000,30.82706,+1.109015E+00,30.82128,-5.334952e-06
50000,10.02779,+6.794446E-01,10.02708,-2.676848e-05
50000,8.534199,-1.798201E+02,-8.534157,0.0001188083
50000,30.7336,-1.799412E+02,-30.73359,0.0001009021
50000,59.09235,-1.796795E+02,-59.09143,9.629229e-06
50000,144.2979,+1.750150E+02,-143.7521,-2.538597e-07
50000,56.87113,-1.793813E+02,-56.86782,5.18333e-06
50000,28.61935,-1.764500E+02,-28.56444,1.796254e-06
50000,7.990963,-1.709038E+02,-7.890471,2.51965e-06
50000,10.63988,-6.731835E+00,10.56653,2.552126e-06
50000,32.84362,-2.022476E+00,32.82316,2.746177e-06
50000,61.31399,-8.058719E-01,61.30792,3.691148e-06
50000,143.4629,-5.761444E+00,142.7382,2.210212e-07
50000,61.19006,+3.786301E-01,61.18873,-7.871906e-06
50000,30.98548,+3.513141E-01,30.9849,-1.675412e-05
50000,10.33338,+4.198043E-01,10.33311,-4.204238e-05
50000,10.00244,+1.795949E+02,-10.00219,-4.5006e-05
50000,30.18903,-1.796003E+02,-30.1883,1.511382e-05
50000,59.35549,+1.792849E+02,-59.35087,-4.296694e-06
50000,141.3997,+1.744321E+02,-140.7325,-2.32014e-07
50000,58.65734,-1.786336E+02,-58.64066,2.275695e-06
50000,28.72941,-1.776850E+02,-28.70596,2.742913e-06
50000,8.256436,-1.717593E+02,-8.171185,2.68976e-06
50000,12.21333,-5.132452E+00,12.16437,2.913363e-06
50000,32.38173,-1.469488E+00,32.37109,3.833137e-06
50000,61.6421,-1.606985E+00,61.61786,1.841367e-06
50000,150.0142,-7.133769E+00,148.8529,1.708614e-07
50000,61.58223,-1.247484E+00,61.56763,2.374196e-06
50000,32.11648,-1.557684E+00,32.10461,3.646019e-06
50000,9.671986,-4.696035E+00,9.639518,4.019871e-06
50000,8.833234,-1.729043E+02,-8.765581,2.917202e-06
50000,29.61202,-1.788443E+02,-29.606,5.329432e-06
50000,58.47846,+1.792867E+02,-58.47393,-4.372159e-06
50000,146.1289,+1.732215E+02,-145.1074,-1.845518e-07
50000,59.00069,+1.797357E+02,-59.00006,-1.169472e-05
50000,29.76839,-1.793142E+02,-29.76626,8.933958e-06
50000,7.357964,-1.772476E+02,-7.349475,9.008765e-06
50000,11.08778,-2.672383E-01,11.08766,6.155041e-05
50000,31.90268,-9.833228E-01,31.89798,5.813944e-06
50000,60.88646,-1.590211E+00,60.86301,1.88388e-06
50000,146.7932,-6.403417E+00,145.8774,1.944284e-07
50000,61.76249,-1.549552E+00,61.7399,1.905876e-06
50000,30.88433,-2.979719E+00,30.84257,1.982691e-06
50000,11.13989,-9.925216E+00,10.97317,1.657776e-06
50000,7.683777,-1.693888E+02,-7.55238,2.249674e-06
50000,27.80004,-1.781205E+02,-27.78509,3.491163e-06
50000,61.97107,+1.788335E+02,-61.95823,-2.523059e-06
50000,143.0877,+1.739326E+02,-142.2862,-2.104649e-07
50000,59.28389,+1.794413E+02,-59.28107,-5.506044e-06
50000,28.55854,+1.789429E+02,-28.55368,-6.041774e-06
50000,8.761224,+1.747065E+02,-8.723859,-3.938039e-06
50000,9.748379,+1.958069E+00,9.742687,-9.556458e-06
50000,30.04561,+2.598503E-03,30.04561,-0.002335976
50000,64.34796,-1.935992E+00,64.31123,1.464256e-06
50000,148.0603,-8.113184E+00,146.5784,1.523334e-07
50000,59.30792,-1.757595E+00,59.28002,1.749884e-06
50000,31.66602,-2.978629E+00,31.62323,1.934455e-06
50000,11.45715,-5.304630E+00,11.40808,3.00512e-06
50000,6.864563,-1.726596E+02,-6.808306,3.629366e-06
50000,30.56576,+1.794734E+02,-30.56447,-1.133119e-05
50000,59.39933,+1.781803E+02,-59.36938,-1.68756e-06
50000,144.2486,+1.722890E+02,-142.9442,-1.644597e-07
50000,56.871,+1.792914E+02,-56.86665,-4.525594e-06
50000,29.35566,+1.789834E+02,-29.35104,-6.111466e-06
50000,9.281232,-1.796226E+02,-9.28103,5.207358e-05
50000,8.951887,-8.015731E-01,8.951011,2.541729e-05
50000,32.75926,-2.212096E+00,32.73485,2.517344e-06
50000,61.63064,-2.655640E+00,61.56445,1.114711e-06
50000,150.4746,-1.091373E+01,147.7531,1.11729e-07
50000,61.43058,-1.825445E+00,61.39941,1.626645e-06
50000,32.0951,-1.775693E+00,32.07969,3.200633e-06
50000,12.03436,-4.504905E+00,11.99718,3.367533e-06
50000,9.41249,-1.787406E+02,-9.410216,1.538634e-05
50000,30.51053,+1.783707E+02,-30.4982,-3.669323e-06
50000,59.25878,+1.789220E+02,-59.24829,-2.855065e-06
50000,146.9471,+1.697053E+02,-144.5815,-1.212095e-07
50000,58.94828,+1.794787E+02,-58.94584,-5.935098e-06
50000,29.90068,-1.793326E+02,-29.89865,9.138778e-06
50000,9.883763,-1.787067E+02,-9.881245,1.426853e-05
50000,11.55621,-4.905985E+00,11.51388,3.220786e-06
50000,32.62922,-3.585754E+00,32.56534,1.559801e-06
50000,61.39665,-2.089183E+00,61.35584,1.422158e-06
50000,157.3461,-1.214950E+01,153.8218,9.612095e-08
50000,61.94171,-4.426200E-01,61.93986,6.652162e-06
50000,33.42506,-1.038569E+00,33.41957,5.253986e-06
50000,10.44601,-1.588625E-01,10.44597,0.000109901
50000,8.845785,+1.728723E+02,-8.777425,-2.900051e-06
50000,28.84431,+1.779631E+02,-28.82609,-3.104752e-06
50000,55.51572,+1.785978E+02,-55.49909,-2.343131e-06
50000,153.4427,+1.682287E+02,-150.2157,-1.016858e-07
50000,59.57066,-1.794742E+02,-59.56815,5.823015e-06
50000,31.17653,-1.794725E+02,-31.17521,1.10909e-05
50000,8.379071,-1.740043E+02,-8.333236,3.636895e-06
50000,10.98385,-1.051772E+01,10.7993,1.58759e-06
50000,30.89479,-3.521408E+00,30.83646,1.677431e-06
50000,57.65389,-2.292532E+00,57.60774,1.380209e-06
50000,147.5279,-1.005771E+01,145.2607,1.23547e-07
50000,62.80728,-1.078290E+00,62.79616,2.693103e-06
50000,31.21024,-6.053998E-01,31.2085,9.652537e-06
50000,9.811166,+5.994422E+00,9.757519,-3.106686e-06
50000,8.943812,+1.756874E+02,-8.918489,-4.732841e-06
50000,28.73182,+1.788430E+02,-28.72596,-5.486811e-06
50000,58.91047,+1.792637E+02,-58.90561,-4.204516e-06
50000,143.155,+1.700228E+02,-140.99,-1.283379e-07
50000,60.36091,+1.796750E+02,-60.35994,-9.297601e-06
50000,28.94962,-1.789267E+02,-28.94454,5.870027e-06
50000,7.864653,-1.663333E+02,-7.641979,1.712998e-06
50000,11.09427,-7.742437E+00,10.99313,2.129702e-06
50000,30.82726,-2.825781E+00,30.78977,2.094476e-06
50000,61.14725,-1.586457E+00,61.12381,1.880283e-06
50000,147.7232,-6.292476E+00,146.8332,1.965965e-07
50000,60.49824,-1.198655E+00,60.485,2.515171e-06
50000,30.35073,+1.011356E+00,30.346,-5.941859e-06
50000,9.435315,+1.439987E+00,9.432336,-1.342467e-05
50000,8.908979,+1.786455E+02,-8.90649,-1.511455e-05
50000,30.83765,+1.798123E+02,-30.83749,-3.151186e-05
50000,58.60623,-1.798588E+02,-58.60605,2.203675e-05
50000,144.0214,+1.740633E+02,-143.249,-2.136859e-07
50000,57.87482,+1.798363E+02,-57.87458,-1.924506e-05
50000,28.10976,-1.768322E+02,-28.06681,2.049183e-06
50000,7.386937,-1.701674E+02,-7.27843,2.523328e-06
50000,11.10855,-7.194001E+00,11.0211,2.288161e-06
50000,33.01983,-2.113978E+00,32.99736,2.613341e-06
50000,60.92738,-9.331432E-01,60.9193,3.207976e-06
50000,151.2752,-6.972620E+00,150.1564,1.733332e-07
50000,64.0121,-1.329895E+00,63.99486,2.142557e-06
50000,32.5657,-1.512582E+00,32.55435,3.702916e-06
50000,11.70489,-2.407357E+00,11.69456,6.474295e-06
50000,8.713954,-1.768263E+02,-8.70059,6.598055e-06
50000,28.72341,-1.784808E+02,-28.71331,4.179944e-06
50000,57.91473,-1.799754E+02,-57.91472,0.0001279975
50000,147.4303,+1.733600E+02,-146.4414,-1.867199e-07
50000,61.43685,+1.794957E+02,-61.43447,-5.886772e-06
50000,30.28928,-1.797989E+02,-30.28909,2.994371e-05
50000,9.550344,-1.765558E+02,-9.533093,5.547871e-06
50000,10.85306,-2.612642E+00,10.84177,6.434151e-06
50000,30.91892,-4.796743E-01,30.91783,1.229722e-05
50000,60.20847,-9.411004E-01,60.20035,3.218835e-06
