freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,146.2579,-6.459164E+00,145.3295,1.934628e-07
50000,63.73729,-3.446036E+00,63.62205,8.308472e-07
50000,35.93938,-5.456952E+00,35.7765,9.313411e-07
50000,10.78526,-6.873109E+00,10.70775,2.466215e-06
50000,10.57014,+1.757033E+02,-10.54044,-4.019448e-06
50000,31.23693,+1.771313E+02,-31.19779,-2.036118e-06
50000,57.40074,+1.779058E+02,-57.3624,-1.517548e-06
50000,142.2367,+1.737037E+02,-141.3788,-2.04055e-07
50000,61.23982,+1.773789E+02,-61.17576,-1.136605e-06
50000,33.56795,+1.761643E+02,-33.49276,-1.417522e-06
50000,8.529877,+1.788620E+02,-8.528194,-1.878976e-05
50000,12.82229,-8.373691E+00,12.68559,1.704659e-06
50000,33.42648,-4.486409E+00,33.32406,1.217383e-06
50000,59.64851,-2.880688E+00,59.57313,1.061842e-06
50000,144.3974,-7.907438E+00,143.0244,1.602349e-07
50000,65.52421,-4.171689E+00,65.35061,6.677945e-07
50000,31.98973,-5.046168E+00,31.86575,1.131259e-06
50000,8.079065,-1.227550E+00,8.077211,1.839101e-05
50000,11.84069,+1.737341E+02,-11.76995,-2.463073e-06
50000,31.63188,+1.765253E+02,-31.57373,-1.660355e-06
50000,61.76234,+1.777682E+02,-61.71549,-1.323441e-06
50000,140.2548,+1.724594E+02,-139.0419,-1.729438e-07
50000,62.90797,+1.768880E+02,-62.8152,-9.32039e-07
50000,29.60469,+1.769122E+02,-29.56171,-1.996061e-06
50000,5.991702,-1.704183E+02,-5.908113,3.19158e-06
50000,14.07111,-9.993369E+00,13.85762,1.303577e-06
50000,33.81943,-4.920143E+00,33.69481,1.097394e-06
50000,64.00258,-3.012956E+00,63.91411,9.461994e-07
50000,150.5266,-1.265575E+01,146.8694,9.65181e-08
50000,62.25658,-5.575078E+00,61.96209,5.262863e-07
50000,30.16481,-3.532648E+00,30.10749,1.712565e-06
50000,7.516059,+4.170681E+00,7.496155,-5.823166e-06
50000,11.38368,+1.726332E+02,-11.28972,-2.180748e-06
50000,33.23856,+1.765741E+02,-33.17916,-1.602544e-06
50000,60.90841,+1.768454E+02,-60.81612,-9.496769e-07
50000,146.8082,+1.677634E+02,-143.4727,-1.022979e-07
50000,59.64321,+1.753475E+02,-59.44669,-6.579707e-07
50000,27.88599,+1.784622E+02,-27.87594,-4.253519e-06
50000,5.617232,-1.635653E+02,-5.387727,2.002905e-06
50000,13.57372,-9.989136E+00,13.36795,1.351912e-06
50000,35.42974,-4.698368E+00,35.31069,1.096843e-06
50000,63.17772,-3.898770E+00,63.03151,7.409969e-07
50000,149.0723,-8.892921E+00,147.2803,1.381264e-07
50000,66.94213,-5.653960E+00,66.61646,4.826425e-07
50000,33.81611,-4.447043E+00,33.7143,1.213987e-06
50000,11.90924,-4.953145E+00,11.86477,3.095627e-06
50000,8.688138,-1.791012E+02,-8.687069,2.335637e-05
50000,28.68759,+1.779813E+02,-28.66979,-3.149961e-06
50000,57.93101,+1.775192E+02,-57.87672,-1.269444e-06
50000,145.365,+1.715386E+02,-143.7827,-1.488161e-07
50000,64.34333,+1.752532E+02,-64.12265,-5.978159e-07
50000,31.53489,+1.774281E+02,-31.50313,-2.249473e-06
50000,9.764479,+1.799437E+02,-9.764475,-0.0003320334
50000,10.79996,-4.619102E+00,10.76489,3.659851e-06
50000,30.83806,-3.814947E+00,30.76973,1.55138e-06
50000,60.17903,-3.379797E+00,60.07436,8.97199e-07
50000,147.9442,-6.341275E+00,147.039,1.947983e-07
50000,64.56461,-3.681950E+00,64.43134,7.677137e-07
50000,35.05883,-4.468575E+00,34.95226,1.165324e-06
