freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,143.4427,-5.222789E+00,142.8472,1.218887e-07
100000,61.20422,-3.166236E+00,61.11079,4.70803e-07
100000,32.32493,-3.199658E+00,32.27454,8.821194e-07
100000,10.17507,-6.787080E+00,10.10376,1.323545e-06
100000,8.199284,-1.729639E+02,-8.137537,1.584635e-06
100000,29.10268,+1.788711E+02,-29.09703,-2.775748e-06
100000,58.1421,+1.754603E+02,-57.9597,-3.458434e-07
100000,140.106,+1.751525E+02,-139.6049,-1.34428e-07
100000,58.93772,+1.777793E+02,-58.89346,-6.969097e-07
100000,30.29285,+1.788079E+02,-30.28629,-2.525352e-06
100000,8.200746,+1.794923E+02,-8.200424,-2.190021e-05
100000,10.07806,-8.206390E-01,10.07702,1.102627e-05
100000,31.10593,-3.212162E+00,31.05705,9.131239e-07
100000,60.33477,-5.370188E+00,60.06995,2.818523e-07
100000,137.5386,-5.794081E+00,136.8359,1.146236e-07
100000,61.57178,-3.845144E+00,61.43318,3.854557e-07
100000,30.9255,-7.304142E+00,30.67455,4.047937e-07
100000,11.74695,-1.964291E+01,11.06335,4.030445e-07
100000,8.171777,-1.620486E+02,-7.77396,6.319112e-07
100000,29.07112,+1.793794E+02,-29.06941,-5.054715e-06
100000,63.04399,+1.744276E+02,-62.74607,-2.599831e-07
100000,134.3653,+1.746020E+02,-133.7694,-1.259117e-07
100000,59.31685,+1.771527E+02,-59.24362,-5.401534e-07
100000,28.85434,+1.743762E+02,-28.71545,-5.628593e-07
100000,9.564916,+1.628808E+02,-9.141137,-5.652744e-07
100000,9.785292,+8.107058E+00,9.6875,-1.153336e-06
100000,31.0347,-2.586964E+00,31.00307,1.136194e-06
100000,65.21464,-6.324821E+00,64.8177,2.215296e-07
100000,135.1874,-7.984500E+00,133.8769,8.475499e-08
100000,56.70709,-4.780312E+00,56.50983,3.367853e-07
100000,31.12984,-8.317204E+00,30.80242,3.534393e-07
100000,11.553,-1.751529E+01,11.01736,4.577374e-07
100000,7.980766,-1.660666E+02,-7.745941,8.281889e-07
100000,31.908,+1.758697E+02,-31.82512,-6.925236e-07
100000,60.07872,+1.747370E+02,-59.82544,-2.888036e-07
100000,133.3501,+1.726430E+02,-132.2523,-9.320518e-08
100000,54.55164,+1.761381E+02,-54.42777,-4.331698e-07
100000,29.03951,+1.731951E+02,-28.83494,-4.625447e-07
100000,9.380234,+1.650941E+02,-9.064587,-6.596022e-07
