freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,155.8145,-8.738465E+00,154.0059,1.344667e-07
50000,65.32691,-4.824871E+00,65.09542,5.793064e-07
50000,34.18175,-4.212952E+00,34.08939,1.267603e-06
50000,10.70636,-5.813148E+00,10.6513,2.935385e-06
50000,8.598618,-1.791987E+02,-8.597777,2.646891e-05
50000,31.75312,+1.754702E+02,-31.65394,-1.269297e-06
50000,64.84789,+1.732959E+02,-64.40448,-4.204626e-07
50000,151.8437,+1.716588E+02,-150.2375,-1.445053e-07
50000,62.59532,+1.761556E+02,-62.45447,-7.58457e-07
50000,31.64987,+1.780705E+02,-31.63193,-2.986944e-06
50000,8.306895,-1.782317E+02,-8.30294,1.241811e-05
50000,11.09525,-6.689433E+00,11.01972,2.462824e-06
50000,34.24908,-6.562384E+00,34.02468,8.132277e-07
50000,67.49898,-7.499085E+00,66.92166,3.613332e-07
50000,149.1656,-9.358787E+00,147.1801,1.312252e-07
50000,65.92771,-5.013296E+00,65.6755,5.525044e-07
50000,34.26044,-7.438169E+00,33.97214,7.176858e-07
50000,14.21709,-1.535766E+01,13.70941,8.453765e-07
50000,6.961905,-1.669423E+02,-6.781891,2.023689e-06
50000,31.44871,+1.758945E+02,-31.36801,-1.413768e-06
50000,71.88728,+1.726550E+02,-71.29741,-3.463552e-07
50000,145.3765,+1.710609E+02,-143.6108,-1.409114e-07
50000,63.20835,+1.761113E+02,-63.06283,-7.425576e-07
50000,31.76814,+1.743805E+02,-31.61546,-1.023237e-06
50000,11.58424,+1.681829E+02,-11.33873,-1.341766e-06
50000,9.060849,+1.101733E+00,9.059174,-1.827066e-05
50000,33.94473,-5.954087E+00,33.76161,9.039975e-07
50000,74.55068,-8.126273E+00,73.80212,3.020555e-07
50000,148.0234,-1.286521E+01,144.3075,9.657863e-08
50000,61.08272,-5.816105E+00,60.76829,5.142428e-07
50000,35.56514,-9.003324E+00,35.12695,5.719185e-07
50000,15.14316,-1.572119E+01,14.57668,7.757719e-07
50000,6.557127,-1.646349E+02,-6.322756,1.83207e-06
50000,35.72631,+1.745415E+02,-35.56431,-9.366384e-07
50000,67.1811,+1.734661E+02,-66.74474,-4.16385e-07
50000,144.2954,+1.676090E+02,-140.9341,-1.028025e-07
50000,58.54262,+1.751260E+02,-58.33093,-6.399445e-07
50000,33.09222,+1.724473E+02,-32.80513,-7.318141e-07
50000,12.63045,+1.669654E+02,-12.30501,-1.1174e-06
50000,8.644981,+4.043581E+00,8.623461,-5.221595e-06
50000,38.11601,-6.825600E+00,37.84586,7.026713e-07
50000,69.589,-7.216348E+00,69.03778,3.641359e-07
50000,139.1133,-7.782263E+00,137.832,1.689797e-07
50000,64.61569,-5.517077E+00,64.31636,5.123858e-07
50000,37.40397,-8.144966E+00,37.02666,6.006611e-07
50000,16.20854,-1.368541E+01,15.74837,8.300578e-07
50000,10.14744,+1.782321E+02,-10.14261,-1.016809e-05
50000,34.56739,+1.724565E+02,-34.26822,-7.014358e-07
50000,62.30345,+1.744922E+02,-62.0158,-5.32292e-07
50000,135.7449,+1.726463E+02,-134.6284,-1.832054e-07
50000,62.02121,+1.753898E+02,-61.82055,-6.385306e-07
50000,34.97489,+1.735044E+02,-34.75036,-8.044982e-07
50000,13.73603,+1.689941E+02,-13.48339,-1.213835e-06
50000,12.43461,-7.178073E+00,12.33715,2.048658e-06
50000,36.8525,-8.901395E+00,36.40865,5.582082e-07
50000,64.59695,-6.294545E+00,64.20752,4.494386e-07
50000,143.3438,-6.194937E+00,142.5067,2.057802e-07
50000,75.34719,-3.834844E+00,75.17848,6.316585e-07
50000,38.17522,-7.839313E+00,37.81845,6.113207e-07
50000,11.16098,-8.339659E+00,11.04296,1.966332e-06
50000,12.16018,+1.665364E+02,-11.826,-1.124283e-06
50000,34.00988,+1.719855E+02,-33.6777,-6.712908e-07
50000,59.98942,+1.750028E+02,-59.7614,-6.091423e-07
50000,139.8578,+1.742558E+02,-139.1555,-2.273963e-07
50000,62.89852,+1.759988E+02,-62.7452,-7.252577e-07
50000,35.64612,+1.738660E+02,-35.44204,-8.356961e-07
50000,8.72716,+1.787103E+02,-8.724949,-1.620502e-05
50000,14.59554,-1.650383E+01,13.99421,7.676978e-07
50000,36.29894,-9.509769E+00,35.8001,5.307679e-07
50000,62.2549,-6.100778E+00,61.90232,4.810995e-07
50000,152.2411,-9.148582E+00,150.3045,1.315025e-07
50000,68.6335,-6.048061E+00,68.25147,4.401769e-07
50000,34.45473,-6.543617E+00,34.23027,8.106822e-07
50000,8.885486,+6.381785E+00,8.830425,-3.222907e-06
50000,13.48741,+1.654074E+02,-13.05233,-9.367364e-07
50000,33.58657,+1.729767E+02,-33.33456,-7.750968e-07
50000,63.46773,+1.752499E+02,-63.24974,-6.056368e-07
50000,148.372,+1.714026E+02,-146.7048,-1.435101e-07
50000,65.81697,+1.750950E+02,-65.57594,-5.65626e-07
50000,31.90109,+1.756592E+02,-31.80958,-1.318307e-06
50000,7.012494,-1.594981E+02,-6.568328,1.296028e-06
50000,15.92446,-1.748819E+01,15.18841,6.651622e-07
50000,35.8486,-8.995767E+00,35.40766,5.678689e-07
50000,65.80644,-5.795713E+00,65.47005,4.790031e-07
50000,156.872,-8.442861E+00,155.172,1.382007e-07
50000,68.44427,-7.262115E+00,67.89522,3.679053e-07
50000,34.14588,-4.918095E+00,34.02017,1.087354e-06
50000,8.299697,+4.890466E+00,8.269482,-4.498707e-06
50000,12.04636,+1.691035E+02,-11.82917,-1.397821e-06
50000,34.62983,+1.741989E+02,-34.45249,-9.09401e-07
50000,62.8168,+1.760090E+02,-62.66447,-7.280622e-07
50000,152.9761,+1.719961E+02,-151.4859,-1.494372e-07
50000,65.70582,+1.737173E+02,-65.3112,-4.426842e-07
50000,31.81311,+1.771297E+02,-31.7732,-1.998094e-06
50000,6.507511,-1.630899E+02,-6.22614,1.681646e-06
50000,14.21334,-1.446813E+01,13.76259,8.963747e-07
50000,36.72218,-7.368709E+00,36.41891,6.758506e-07
50000,65.04724,-4.954998E+00,64.80414,5.665547e-07
50000,159.9558,-9.829223E+00,157.6078,1.165697e-07
50000,73.59203,-7.283292E+00,72.99825,3.411808e-07
50000,36.4765,-6.208906E+00,36.26254,8.068537e-07
50000,12.60109,-6.183138E+00,12.52778,2.345304e-06
50000,9.21861,+1.780333E+02,-9.21318,-1.006149e-05
50000,30.32035,+1.772404E+02,-30.28518,-2.180511e-06
50000,60.81522,+1.758781E+02,-60.65791,-7.281737e-07
