freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,143.8647,-5.549204E+00,143.1904,1.144029e-07
100000,62.43972,-4.662362E+00,62.23311,3.135849e-07
100000,33.75807,-6.011494E+00,33.57243,4.501734e-07
100000,11.745,-1.396556E+01,11.39783,5.61488e-07
100000,7.231933,-1.568562E+02,-6.649915,5.599232e-07
100000,27.08326,-1.759433E+02,-27.01541,8.306663e-07
100000,54.7174,+1.793325E+02,-54.71369,-2.496704e-06
100000,140.5407,+1.748007E+02,-139.9625,-1.249661e-07
100000,60.22607,+1.760975E+02,-60.08643,-3.882833e-07
100000,31.76059,+1.754921E+02,-31.66233,-6.375655e-07
100000,9.750726,+1.687412E+02,-9.563077,-8.360133e-07
100000,8.722944,+1.248187E+01,8.516772,-8.441912e-07
100000,28.90815,+1.934030E+00,28.89168,-1.631329e-06
100000,56.70637,-1.592160E+00,56.68448,1.010137e-06
100000,136.4856,-5.401910E+00,135.8795,1.23866e-07
100000,61.32963,-3.489793E+00,61.2159,4.263255e-07
100000,30.9426,-6.867486E+00,30.72059,4.301586e-07
100000,12.04428,-1.928634E+01,11.36835,4.000781e-07
100000,7.625192,-1.567581E+02,-7.006382,5.289275e-07
100000,27.23385,-1.771629E+02,-27.20047,1.180688e-06
100000,59.3677,+1.776624E+02,-59.3183,-6.572735e-07
100000,132.4619,+1.747952E+02,-131.9158,-1.324483e-07
100000,59.14466,+1.774131E+02,-59.08439,-5.961929e-07
100000,28.93087,+1.745772E+02,-28.80139,-5.821091e-07
100000,9.975629,+1.625389E+02,-9.515959,-5.317081e-07
100000,9.073177,+1.288248E+01,8.8448,-7.867728e-07
100000,29.10815,+9.125090E-01,29.10446,-3.433281e-06
100000,61.45345,-3.177380E+00,61.35898,4.672506e-07
100000,135.7609,-7.409336E+00,134.6273,9.090753e-08
100000,56.19758,-3.978445E+00,56.06216,4.081886e-07
100000,30.69351,-7.024150E+00,30.46315,4.240243e-07
100000,11.22893,-1.496890E+01,10.84789,5.487392e-07
100000,7.530576,-1.649843E+02,-7.273446,8.157427e-07
100000,30.10792,+1.785301E+02,-30.09802,-2.060759e-06
100000,58.3608,+1.763362E+02,-58.24153,-4.267639e-07
100000,132.6586,+1.729705E+02,-131.6614,-9.803263e-08
100000,54.0833,+1.768820E+02,-54.00324,-5.410202e-07
100000,28.65463,+1.743813E+02,-28.51695,-5.672906e-07
100000,9.213709,+1.678786E+02,-9.008287,-8.226185e-07
100000,9.170076,+6.637523E+00,9.108611,-1.501536e-06
100000,32.10379,-3.101985E+00,32.05675,9.161339e-07
100000,60.43983,-4.467450E+00,60.2562,3.380648e-07
100000,131.0956,-4.283050E+00,130.7295,1.625571e-07
100000,69.32697,-5.602519E+00,68.9958,2.351524e-07
100000,32.09091,-4.735863E+00,31.98135,6.00698e-07
100000,12.44389,-9.952980E+00,12.25661,7.399797e-07
100000,8.216415,+1.798314E+02,-8.21638,-6.584233e-05
100000,28.69155,+1.746038E+02,-28.56439,-5.898517e-07
100000,56.11355,+1.763441E+02,-55.99936,-4.448141e-07
100000,127.0216,+1.763509E+02,-126.7641,-1.968652e-07
100000,57.37019,+1.778321E+02,-57.32913,-7.33363e-07
100000,30.06267,+1.769013E+02,-30.01871,-9.793722e-07
100000,10.43506,+1.734464E+02,-10.36688,-1.336342e-06
100000,10.15833,-5.960115E+00,10.10342,1.508862e-06
100000,30.67174,-6.974688E+00,30.44476,4.273195e-07
100000,58.14719,-4.500113E+00,57.96793,3.488488e-07
100000,135.9181,-2.998841E+00,135.732,2.238259e-07
100000,60.04936,-2.155850E+00,60.00686,7.045605e-07
100000,32.75016,-3.866986E+00,32.6756,7.205871e-07
100000,10.5981,-1.205222E+00,10.59575,7.139695e-06
100000,8.592111,+1.619184E+02,-8.167794,-5.968143e-07
100000,28.61428,+1.730476E+02,-28.40387,-4.595039e-07
100000,55.13801,+1.763186E+02,-55.02423,-4.495473e-07
100000,132.9758,+1.773210E+02,-132.8305,-2.560702e-07
100000,67.68265,-1.783741E+02,-67.6554,8.287776e-07
100000,30.70616,+1.779048E+02,-30.68563,-1.417724e-06
100000,8.708403,-1.741961E+02,-8.663762,1.807283e-06
100000,10.7685,-2.067230E+01,10.07516,4.186611e-07
100000,30.61224,-8.556070E+00,30.27155,3.494529e-07
100000,57.17081,-4.719365E+00,56.97698,3.383577e-07
100000,140.7836,-4.699864E+00,140.3102,1.379726e-07
100000,60.91873,-2.129056E+00,60.87667,7.032419e-07
100000,30.76246,-7.832512E-01,30.75958,3.784724e-06
100000,10.52683,+1.398340E+01,10.21487,-6.2568e-07
100000,9.347903,+1.615741E+02,-8.868666,-5.38656e-07
100000,28.73919,+1.745889E+02,-28.61112,-5.872541e-07
100000,58.67374,+1.770117E+02,-58.59396,-5.203158e-07
100000,137.525,+1.757426E+02,-137.1456,-1.558904e-07
100000,58.7022,+1.788899E+02,-58.69118,-1.399436e-06
100000,28.7884,-1.784925E+02,-28.77844,2.101489e-06
100000,9.081332,-1.557942E+02,-8.282889,4.274356e-07
100000,11.49307,-2.091402E+01,10.73587,3.879329e-07
100000,30.6937,-7.330847E+00,30.44281,4.06373e-07
100000,60.70753,-3.972806E+00,60.56165,3.783999e-07
100000,141.0866,-4.335804E+00,140.6829,1.492114e-07
100000,58.44962,-1.642094E+00,58.42562,9.502164e-07
100000,30.48242,+2.422717E+00,30.45518,-1.235151e-06
100000,9.387329,+1.204148E+01,9.180777,-8.126855e-07
100000,9.337792,+1.673336E+02,-9.110541,-7.773003e-07
100000,30.86861,+1.761363E+02,-30.79846,-7.651619e-07
100000,58.49913,+1.779013E+02,-58.45989,-7.429195e-07
100000,137.9724,+1.760739E+02,-137.6486,-1.684732e-07
100000,56.2346,+1.793484E+02,-56.23097,-2.488705e-06
100000,28.57809,-1.753317E+02,-28.48328,6.842795e-07
100000,7.907224,-1.577377E+02,-7.317811,5.312894e-07
100000,11.35037,-1.616942E+01,10.90137,5.03522e-07
100000,32.7822,-5.460185E+00,32.63345,5.102169e-07
100000,60.46351,-2.968162E+00,60.38239,5.083421e-07
100000,139.0314,-4.928583E+00,138.5174,1.332427e-07
100000,60.77398,-6.753939E-01,60.76975,2.221662e-06
100000,30.21619,+1.591008E+00,30.20454,-1.897084e-06
100000,9.732597,+8.015593E+00,9.637512,-1.172724e-06
100000,10.59905,+1.709779E+02,-10.46791,-9.575565e-07
100000,30.56424,+1.764185E+02,-30.50454,-8.335768e-07
100000,58.65159,+1.765934E+02,-58.54795,-4.566614e-07
100000,134.9113,+1.757360E+02,-134.5378,-1.586631e-07
100000,58.54342,-1.797119E+02,-58.54268,5.406539e-06
100000,28.20421,-1.762795E+02,-28.14477,8.696165e-07
100000,8.11055,-1.627229E+02,-7.7446,6.607301e-07
100000,12.64651,-1.220735E+01,12.36056,5.951705e-07
100000,32.56262,-5.096420E+00,32.43389,5.502132e-07
100000,60.74624,-4.196638E+00,60.58336,3.580224e-07
100000,142.1211,-5.660390E+00,141.4282,1.135388e-07
100000,60.26056,-2.750588E+00,60.19113,5.50365e-07
100000,31.31889,-2.941565E+00,31.27762,9.90259e-07
100000,9.089072,-5.765773E+00,9.04309,1.743006e-06
100000,9.376902,-1.759234E+02,-9.353178,2.387571e-06
100000,29.85408,+1.782541E+02,-29.84023,-1.749785e-06
100000,58.46128,+1.756629E+02,-58.29387,-3.59988e-07
100000,139.9917,+1.744324E+02,-139.3313,-1.171805e-07
100000,57.99846,+1.782357E+02,-57.97096,-8.912809e-07
100000,29.26448,+1.791559E+02,-29.2613,-3.691744e-06
100000,7.102619,-1.782634E+02,-7.099357,7.394131e-06
100000,11.30718,-2.423846E+00,11.29707,3.328226e-06
100000,31.85946,-3.689970E+00,31.79341,7.762146e-07
100000,60.6313,-5.149779E+00,60.38656,2.924436e-07
100000,140.5803,-5.346957E+00,139.9686,1.214904e-07
100000,60.78868,-4.174813E+00,60.62738,3.596395e-07
100000,30.64708,-7.485123E+00,30.38593,3.986491e-07
100000,11.25909,-1.997135E+01,10.58201,4.138682e-07
100000,8.070562,-1.633824E+02,-7.733492,6.895661e-07
100000,28.51426,+1.796794E+02,-28.51381,-9.976422e-06
100000,62.07434,+1.745787E+02,-61.79667,-2.713772e-07
