freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,144.0366,-3.452091E+00,143.7753,1.83506e-07
100000,61.70312,-1.183730E+00,61.68995,1.248572e-06
100000,32.80154,-1.671895E+00,32.78757,1.663034e-06
100000,10.50816,-6.099476E+00,10.44868,1.425424e-06
100000,8.063382,-1.681183E+02,-7.890623,9.586608e-07
100000,28.67941,-1.775258E+02,-28.65267,1.285506e-06
100000,57.17272,+1.793999E+02,-57.16959,-2.657872e-06
100000,140.6781,+1.768990E+02,-140.4721,-2.091337e-07
100000,59.40298,+1.797075E+02,-59.40221,-5.247368e-06
100000,30.7603,-1.797635E+02,-30.76004,1.253308e-05
100000,8.463672,+1.794421E+02,-8.463271,-1.931352e-05
100000,9.857146,+3.377324E+00,9.840027,-2.740756e-06
100000,30.66334,+3.533712E-01,30.66276,-8.415791e-06
100000,59.23251,-1.488127E+00,59.21253,1.034645e-06
100000,138.2957,-4.214904E+00,137.9217,1.565806e-07
100000,61.89232,-1.483258E+00,61.87158,9.934309e-07
100000,30.66174,-3.889551E+00,30.59112,7.652089e-07
100000,11.09932,-1.385392E+01,10.77643,5.988443e-07
100000,8.256202,-1.655802E+02,-7.996107,7.740992e-07
100000,28.5362,-1.778767E+02,-28.5166,1.505353e-06
100000,62.00384,+1.780555E+02,-61.96814,-7.56496e-07
100000,135.0886,+1.761397E+02,-134.7821,-1.749954e-07
100000,70.11239,-1.791734E+02,-70.1051,1.573593e-06
100000,28.60077,+1.777559E+02,-28.57884,-1.421126e-06
100000,8.931143,+1.695965E+02,-8.784318,-9.868351e-07
100000,9.971041,+5.607353E+00,9.923329,-1.63357e-06
100000,30.48515,+2.889519E-01,30.48477,-1.035215e-05
100000,64.14353,-2.710664E+00,64.07176,5.246579e-07
100000,137.8277,-6.542420E+00,136.9301,1.013473e-07
100000,56.88887,-2.342121E+00,56.84134,6.845846e-07
100000,30.53305,-4.372880E+00,30.44416,6.836389e-07
100000,10.42887,-9.045571E+00,10.29917,9.706783e-07
100000,8.19224,-1.714842E+02,-8.101921,1.311944e-06
100000,31.56976,+1.788262E+02,-31.56314,-2.460886e-06
100000,59.3815,+1.780149E+02,-59.34586,-7.7374e-07
100000,134.6231,+1.738264E+02,-133.8423,-1.099328e-07
100000,54.73546,+1.785629E+02,-54.71825,-1.159386e-06
100000,28.45382,+1.772608E+02,-28.42131,-1.170447e-06
100000,8.35807,+1.755514E+02,-8.332891,-2.455016e-06
100000,10.06936,+1.857927E+00,10.06406,-4.875155e-06
100000,33.57161,-2.632437E+00,33.53619,1.032204e-06
100000,61.4779,-2.736563E+00,61.40779,5.422299e-07
100000,133.39,-3.590119E+00,133.1282,1.905438e-07
100000,60.52199,-1.640183E+00,60.49719,9.187486e-07
100000,32.1291,-2.198686E+00,32.10545,1.291182e-06
100000,11.94227,-5.302366E+00,11.89116,1.442136e-06
100000,9.15396,+1.779061E+02,-9.147848,-4.758568e-06
100000,29.1508,+1.768212E+02,-29.10595,-9.84591e-07
100000,57.01652,+1.779725E+02,-56.98082,-7.889923e-07
