freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
100000,143.5042,-3.485770E+00,143.2387,1.824095e-07
100000,61.91592,-1.548850E+00,61.8933,9.510074e-07
100000,33.20746,-2.345858E+00,33.17963,1.170918e-06
100000,11.05376,-8.070580E+00,10.94428,1.02557e-06
100000,7.515902,-1.632848E+02,-7.198327,7.362548e-07
100000,27.65557,-1.757852E+02,-27.58078,7.83019e-07
100000,55.02834,-1.788902E+02,-55.01802,1.493305e-06
100000,140.1718,+1.768560E+02,-139.9608,-2.070236e-07
100000,59.6898,+1.792563E+02,-59.68478,-2.054265e-06
100000,31.2078,+1.793047E+02,-31.2055,-4.202717e-06
100000,9.054333,+1.761008E+02,-9.033373,-2.584885e-06
100000,9.17433,+7.546505E+00,9.094867,-1.320927e-06
100000,29.53576,+2.084520E+00,29.51622,-1.481441e-06
100000,57.03849,+1.827098E-01,57.0382,-8.750112e-06
100000,137.6354,-4.025664E+00,137.2958,1.647147e-07
100000,61.5835,-1.202191E+00,61.56995,1.23179e-06
100000,30.41243,-3.458064E+00,30.35706,8.676054e-07
100000,10.89588,-1.267471E+01,10.63036,6.657182e-07
100000,8.236046,-1.673400E+02,-8.035811,8.817211e-07
100000,28.20393,-1.777140E+02,-28.18148,1.414723e-06
100000,60.06214,+1.793540E+02,-60.05833,-2.350441e-06
100000,134.469,+1.763309E+02,-134.1933,-1.849516e-07
100000,59.36143,+1.797007E+02,-59.36062,-5.133032e-06
100000,28.41353,+1.782610E+02,-28.40044,-1.845843e-06
100000,8.802241,+1.706506E+02,-8.685312,-1.113002e-06
100000,9.975046,+4.943497E+00,9.937941,-1.851538e-06
100000,30.1275,+4.037625E-01,30.12675,-7.496478e-06
100000,62.18423,-1.520645E+00,62.16233,9.644634e-07
100000,137.4895,-6.448407E+00,136.6197,1.030713e-07
100000,56.69143,-2.122013E+00,56.65255,7.581874e-07
100000,30.30471,-3.953178E+00,30.2326,7.617825e-07
100000,10.21195,-7.749399E+00,10.11868,1.155822e-06
100000,8.230328,-1.730579E+02,-8.169989,1.599908e-06
100000,30.75196,+1.796468E+02,-30.75138,-8.395202e-06
100000,58.81994,+1.784881E+02,-58.79946,-1.025493e-06
100000,134.3376,+1.739119E+02,-133.58,-1.117073e-07
100000,54.52876,+1.787501E+02,-54.51578,-1.33806e-06
100000,28.2506,+1.777125E+02,-28.22809,-1.411488e-06
100000,8.188376,+1.770599E+02,-8.177598,-3.789402e-06
100000,10.12192,+6.066463E-01,10.12135,-1.485088e-05
100000,32.75967,-1.951455E+00,32.74067,1.426687e-06
100000,60.91113,-2.312387E+00,60.86153,6.475949e-07
100000,133.1202,-3.502739E+00,132.8715,1.956868e-07
100000,60.30528,-1.453239E+00,60.28589,1.040632e-06
100000,31.87837,-1.802865E+00,31.86259,1.586921e-06
100000,11.75449,-4.066638E+00,11.7249,1.909273e-06
100000,8.671167,+1.789019E+02,-8.669574,-9.577508e-06
100000,28.71367,+1.774418E+02,-28.68505,-1.241828e-06
100000,56.69647,+1.782161E+02,-56.669,-9.017637e-07
100000,130.1275,+1.768703E+02,-129.9334,-2.240209e-07
100000,58.0466,+1.794282E+02,-58.04371,-2.747357e-06
100000,29.85306,-1.799865E+02,-29.85306,0.0002262352
100000,9.754866,-1.791934E+02,-9.7539,1.159008e-05
100000,10.64986,-5.968657E+00,10.59213,1.437169e-06
100000,30.71603,-4.165273E+00,30.6349,7.133732e-07
100000,58.68609,-2.620157E+00,58.62474,5.932417e-07
100000,137.9415,-2.183435E+00,137.8414,3.028396e-07
100000,60.7741,-3.455578E-01,60.773,4.342163e-06
100000,32.53237,-7.647135E-01,32.52947,3.665568e-06
100000,10.44067,+2.135567E+00,10.43342,-4.090738e-06
100000,8.120079,+1.680886E+02,-7.945237,-9.496277e-07
100000,28.31647,+1.762747E+02,-28.25664,-8.650687e-07
100000,55.81154,+1.779934E+02,-55.77732,-8.144335e-07
100000,134.1592,+1.780148E+02,-134.0786,-3.424634e-07
100000,58.56149,-1.793053E+02,-58.55718,2.241678e-06
100000,30.48172,-1.789150E+02,-30.47625,2.757481e-06
100000,8.55682,-1.701879E+02,-8.431651,1.091426e-06
100000,10.30402,-1.564989E+01,9.922029,5.725832e-07
100000,30.35631,-5.467229E+00,30.21821,5.502826e-07
100000,57.84896,-3.014077E+00,57.76893,5.232307e-07
100000,142.7495,-3.778776E+00,142.4392,1.691733e-07
100000,61.43528,+4.867097E-03,61.43528,-0.0003049685
100000,30.8707,+1.481650E+00,30.86038,-1.99388e-06
100000,10.82712,+1.077368E+01,10.63627,-7.863724e-07
100000,8.3723,+1.697519E+02,-8.238734,-1.068496e-06
100000,28.46811,+1.777922E+02,-28.44698,-1.451209e-06
100000,59.4805,+1.786133E+02,-59.46308,-1.105688e-06
100000,138.38,+1.769167E+02,-138.1797,-2.138264e-07
100000,59.13258,-1.789386E+02,-59.12244,1.453012e-06
100000,28.82864,-1.761173E+02,-28.76248,8.153001e-07
100000,9.197402,-1.599123E+02,-8.637904,5.038256e-07
100000,10.48664,-1.456513E+01,10.14962,6.035033e-07
100000,30.44111,-4.264695E+00,30.35682,7.03065e-07
100000,61.5116,-2.339241E+00,61.46034,6.339156e-07
100000,140.8743,-2.763770E+00,140.7105,2.343027e-07
100000,58.81569,+5.385740E-01,58.81309,-2.878794e-06
100000,30.97064,+2.754558E+00,30.93486,-1.069321e-06
100000,10.13873,+4.586327E+00,10.10626,-1.963171e-06
100000,8.409458,+1.766057E+02,-8.394705,-3.1965e-06
100000,30.6111,+1.794798E+02,-30.60983,-5.726621e-06
100000,59.03127,+1.799473E+02,-59.03124,-2.932043e-05
100000,137.4676,+1.774067E+02,-137.3268,-2.558811e-07
100000,56.61842,-1.784715E+02,-56.59827,1.053831e-06
100000,29.07359,-1.751012E+02,-28.96739,6.410325e-07
100000,8.385054,-1.676670E+02,-8.19155,8.886433e-07
100000,10.35342,-8.604857E+00,10.23688,1.027422e-06
100000,32.4899,-2.223376E+00,32.46544,1.262672e-06
100000,61.02061,-9.184308E-01,61.01277,1.627191e-06
100000,139.4697,-3.275640E+00,139.2418,1.997116e-07
100000,61.17813,+1.026184E+00,61.16832,-1.452595e-06
100000,31.08998,+1.126529E+00,31.08397,-2.603802e-06
100000,10.50701,+1.903274E+00,10.50122,-4.560811e-06
100000,9.825001,+1.792493E+02,-9.824158,-1.236398e-05
100000,30.09431,-1.796279E+02,-30.09368,8.144305e-06
100000,58.57277,+1.793990E+02,-58.56955,-2.590303e-06
100000,136.1139,+1.770581E+02,-135.9345,-2.278229e-07
100000,58.88942,-1.780704E+02,-58.85602,8.026208e-07
100000,29.04841,-1.769685E+02,-29.00776,1.036021e-06
100000,8.663098,-1.712409E+02,-8.562063,1.206429e-06
100000,11.81474,-5.143738E+00,11.76716,1.50253e-06
100000,32.05932,-1.299632E+00,32.05107,2.188796e-06
100000,60.61133,-1.394936E+00,60.59337,1.078643e-06
100000,142.1562,-3.830053E+00,141.8387,1.676084e-07
100000,60.78227,-9.094400E-01,60.77461,1.649719e-06
100000,31.76834,-1.628581E+00,31.75551,1.762777e-06
100000,9.474426,-6.534816E+00,9.41287,1.476041e-06
100000,9.136166,-1.706619E+02,-9.015095,1.073611e-06
100000,29.47384,-1.780582E+02,-29.45691,1.593586e-06
100000,57.73177,+1.793500E+02,-57.72806,-2.430043e-06
100000,140.1633,+1.762058E+02,-139.8561,-1.715936e-07
100000,58.47109,-1.799901E+02,-58.47108,0.0001575
100000,29.69678,-1.796952E+02,-29.69636,1.007454e-05
100000,7.417187,+1.797413E+02,-7.417111,-4.752248e-05
100000,11.05404,+2.450219E+00,11.04393,-3.367823e-06
100000,31.47234,-8.581303E-02,31.47231,3.376452e-05
100000,59.90267,-1.516069E+00,59.8817,1.004218e-06
