freq [Hz],Z [Ohm],Phase,R [Ohm],X [Ohm]
50000,149.6149,-5.985757E+00,148.7992,2.040182e-07
50000,62.5949,-1.425116E+00,62.57554,2.044694e-06
50000,33.13706,-1.425564E+00,33.1268,3.861152e-06
50000,10.68668,-4.716417E+00,10.65049,3.622499e-06
50000,7.709661,-1.706087E+02,-7.606328,2.530218e-06
50000,28.76007,-1.784575E+02,-28.74965,4.11147e-06
50000,57.80607,+1.793198E+02,-57.802,-4.638302e-06
50000,145.8557,+1.743663E+02,-145.1512,-2.223096e-07
50000,60.02967,+1.794860E+02,-60.02725,-5.910912e-06
50000,30.7878,-1.793346E+02,-30.78573,8.903018e-06
50000,8.397947,-1.785187E+02,-8.39514,1.466228e-05
50000,9.935159,+9.275361E-01,9.933857,-1.979184e-05
50000,31.02409,-6.875407E-01,31.02186,8.550385e-06
50000,60.2039,-1.555308E+00,60.18172,1.947983e-06
50000,142.7237,-6.887615E+00,141.6937,1.859748e-07
50000,62.6148,-1.346988E+00,62.5975,2.162579e-06
50000,31.06057,-2.805317E+00,31.02334,2.093896e-06
50000,11.50398,-9.923355E+00,11.33187,1.605608e-06
50000,7.726936,-1.688401E+02,-7.580827,2.128409e-06
50000,28.23598,-1.781583E+02,-28.2214,3.507693e-06
50000,63.05085,+1.787311E+02,-63.03539,-2.279807e-06
50000,140.8748,+1.732451E+02,-139.8969,-1.921011e-07
50000,60.13892,+1.797867E+02,-60.1385,-1.421979e-05
50000,28.78499,+1.791694E+02,-28.78197,-7.628601e-06
50000,9.13111,+1.747471E+02,-9.092762,-3.807687e-06
50000,9.786235,+1.887768E+00,9.780924,-9.873861e-06
50000,30.46759,-2.144023E-01,30.46738,2.791941e-05
50000,65.45431,-2.129858E+00,65.40909,1.30853e-06
50000,145.3647,-1.119777E+01,142.5974,1.127588e-07
50000,57.53049,-1.800500E+00,57.50209,1.760975e-06
50000,31.06982,-3.333053E+00,31.01726,1.762126e-06
50000,10.82559,-6.949139E+00,10.74606,2.430276e-06
50000,7.719206,-1.723147E+02,-7.649869,3.083495e-06
50000,31.8165,+1.796449E+02,-31.81588,-1.614178e-05
50000,60.25424,+1.785398E+02,-60.23467,-2.073096e-06
50000,140.3773,+1.692907E+02,-137.9323,-1.220239e-07
50000,55.11488,+1.791988E+02,-55.10949,-4.130134e-06
50000,28.78802,+1.784656E+02,-28.7777,-4.129222e-06
50000,8.54833,+1.785784E+02,-8.545698,-1.500893e-05
50000,9.791245,+6.109017E-01,9.790689,-3.0491e-05
50000,34.05993,-1.916340E+00,34.04088,2.794715e-06
50000,62.55682,-2.225570E+00,62.50963,1.310286e-06
50000,138.0494,-6.047378E+00,137.2812,2.188657e-07
50000,61.34919,-1.777537E+00,61.31966,1.672689e-06
50000,32.5955,-2.124185E+00,32.5731,2.634647e-06
50000,12.4799,-4.983134E+00,12.43273,2.936342e-06
50000,9.136416,-1.789546E+02,-9.134895,1.909492e-05
50000,29.53809,+1.784074E+02,-29.52668,-3.877346e-06
50000,57.34063,+1.790493E+02,-57.33274,-3.345819e-06
50000,134.6952,+1.743579E+02,-134.0426,-2.403719e-07
50000,58.89726,+1.792552E+02,-58.89229,-4.157577e-06
50000,30.34034,-1.799964E+02,-30.34034,0.001661831
50000,10.21007,+1.796882E+02,-10.20991,-5.728426e-05
50000,11.32828,-4.473581E+00,11.29376,3.602425e-06
50000,31.7447,-3.370649E+00,31.68978,1.705448e-06
50000,59.559,-1.865123E+00,59.52744,1.642081e-06
50000,142.4531,-4.470086E+00,142.0197,2.866987e-07
50000,61.53217,-9.002762E-01,61.52457,3.292401e-06
50000,33.40808,-1.573329E+00,33.39549,3.470214e-06
50000,10.21859,-9.642694E-01,10.21714,1.850989e-05
50000,8.743919,+1.738302E+02,-8.693272,-3.387138e-06
50000,28.81259,+1.783671E+02,-28.80089,-3.876845e-06
50000,56.62351,+1.788948E+02,-56.61297,-2.914421e-06
50000,138.7437,+1.761322E+02,-138.4277,-3.401127e-07
50000,59.00273,-1.796363E+02,-59.00155,8.498727e-06
50000,30.99644,-1.794974E+02,-30.99525,1.170689e-05
50000,7.984051,-1.723838E+02,-7.913616,3.008085e-06
50000,11.11,-1.116164E+01,10.89985,1.480066e-06
50000,31.04542,-3.692999E+00,30.98095,1.59183e-06
50000,58.87252,-2.339873E+00,58.82344,1.324307e-06
50000,149.423,-7.176879E+00,148.2523,1.705125e-07
50000,62.67365,-8.882552E-01,62.66612,3.276178e-06
50000,31.07029,-2.385527E-01,31.07002,2.460619e-05
50000,10.01357,+6.269502E+00,9.953686,-2.910835e-06
50000,8.866554,+1.756431E+02,-8.840931,-4.72563e-06
50000,29.09224,+1.790827E+02,-29.08852,-6.83457e-06
50000,60.53952,+1.789439E+02,-60.52924,-2.852715e-06
50000,145.5795,+1.733471E+02,-144.5992,-1.88729e-07
50000,60.07834,-1.796863E+02,-60.07744,9.677378e-06
